2016-07-22 02:29:21,092,Tag Name,Iteration,Testing Accuracy(256), Testing Accuracy(512), Testing Accuracy(2048), Testing Accuracy(8092), Elapsed Time,L1,L2,L3
2016-07-22 10:04:18,914,cnn_mnist_test_acc_4_16_16,135680,0.054688,0.07812,0.09424,0.09960,0.481,4,16,16
2016-07-22 10:04:19,530,cnn_mnist_test_acc_4_16_16,136960,0.054688,0.07812,0.09424,0.09960,0.616,4,16,16
2016-07-22 10:04:20,016,cnn_mnist_test_acc_4_16_16,138240,0.054688,0.07812,0.09424,0.09960,0.486,4,16,16
2016-07-22 10:04:20,453,cnn_mnist_test_acc_4_16_16,139520,0.054688,0.07812,0.09424,0.09960,0.436,4,16,16
2016-07-22 10:04:20,985,cnn_mnist_test_acc_4_16_16,140800,0.054688,0.07812,0.09424,0.09960,0.532,4,16,16
2016-07-22 10:04:21,467,cnn_mnist_test_acc_4_16_16,142080,0.054688,0.07812,0.09424,0.09948,0.482,4,16,16
2016-07-22 10:04:21,961,cnn_mnist_test_acc_4_16_16,143360,0.054688,0.07812,0.09424,0.09948,0.493,4,16,16
2016-07-22 10:04:22,534,cnn_mnist_test_acc_4_16_16,144640,0.054688,0.07812,0.09424,0.09948,0.573,4,16,16
2016-07-22 10:04:23,107,cnn_mnist_test_acc_4_16_16,145920,0.054688,0.07812,0.09424,0.09948,0.573,4,16,16
2016-07-22 10:04:23,675,cnn_mnist_test_acc_4_16_16,147200,0.054688,0.07812,0.09424,0.09948,0.568,4,16,16
2016-07-22 10:04:24,254,cnn_mnist_test_acc_4_16_16,148480,0.054688,0.07812,0.09424,0.09948,0.579,4,16,16
2016-07-22 10:04:24,704,cnn_mnist_test_acc_4_16_16,149760,0.054688,0.07812,0.09424,0.09948,0.45,4,16,16
2016-07-22 10:04:25,175,cnn_mnist_test_acc_4_16_16,151040,0.054688,0.07812,0.09424,0.09948,0.47,4,16,16
2016-07-22 10:04:25,745,cnn_mnist_test_acc_4_16_16,152320,0.054688,0.07812,0.09473,0.09960,0.57,4,16,16
2016-07-22 10:04:26,273,cnn_mnist_test_acc_4_16_16,153600,0.054688,0.07812,0.09473,0.09960,0.528,4,16,16
2016-07-22 10:04:26,764,cnn_mnist_test_acc_4_16_16,154880,0.054688,0.07812,0.09473,0.09960,0.49,4,16,16
2016-07-22 10:04:27,260,cnn_mnist_test_acc_4_16_16,156160,0.054688,0.07812,0.09473,0.09960,0.496,4,16,16
2016-07-22 10:04:27,777,cnn_mnist_test_acc_4_16_16,157440,0.054688,0.07812,0.09473,0.09948,0.517,4,16,16
2016-07-22 10:04:28,209,cnn_mnist_test_acc_4_16_16,158720,0.054688,0.07812,0.09473,0.09948,0.432,4,16,16
2016-07-22 10:04:28,798,cnn_mnist_test_acc_4_16_16,160000,0.054688,0.07812,0.09473,0.09948,0.589,4,16,16
2016-07-22 10:04:29,279,cnn_mnist_test_acc_4_16_16,161280,0.054688,0.07812,0.09473,0.09948,0.48,4,16,16
2016-07-22 10:04:29,840,cnn_mnist_test_acc_4_16_16,162560,0.054688,0.07812,0.09473,0.09948,0.561,4,16,16
2016-07-22 10:04:30,299,cnn_mnist_test_acc_4_16_16,163840,0.054688,0.07812,0.09473,0.09948,0.459,4,16,16
2016-07-22 10:04:30,798,cnn_mnist_test_acc_4_16_16,165120,0.054688,0.07812,0.09473,0.09948,0.499,4,16,16
2016-07-22 10:04:31,383,cnn_mnist_test_acc_4_16_16,166400,0.054688,0.07812,0.09473,0.09948,0.584,4,16,16
2016-07-22 10:04:32,033,cnn_mnist_test_acc_4_16_16,167680,0.054688,0.07812,0.09473,0.09936,0.65,4,16,16
2016-07-22 10:04:32,653,cnn_mnist_test_acc_4_16_16,168960,0.054688,0.07812,0.09473,0.09936,0.62,4,16,16
2016-07-22 10:04:33,278,cnn_mnist_test_acc_4_16_16,170240,0.054688,0.07812,0.09473,0.09923,0.625,4,16,16
2016-07-22 10:04:33,880,cnn_mnist_test_acc_4_16_16,171520,0.054688,0.07812,0.09473,0.09923,0.601,4,16,16
2016-07-22 10:04:34,493,cnn_mnist_test_acc_4_16_16,172800,0.054688,0.07812,0.09473,0.09923,0.613,4,16,16
2016-07-22 10:04:35,063,cnn_mnist_test_acc_4_16_16,174080,0.054688,0.07812,0.09473,0.09923,0.57,4,16,16
2016-07-22 10:04:35,507,cnn_mnist_test_acc_4_16_16,175360,0.054688,0.07812,0.09473,0.09923,0.443,4,16,16
2016-07-22 10:04:35,973,cnn_mnist_test_acc_4_16_16,176640,0.054688,0.07812,0.09473,0.09911,0.466,4,16,16
2016-07-22 10:04:36,404,cnn_mnist_test_acc_4_16_16,177920,0.054688,0.07812,0.09473,0.09911,0.431,4,16,16
2016-07-22 10:04:36,904,cnn_mnist_test_acc_4_16_16,179200,0.054688,0.07812,0.09473,0.09911,0.5,4,16,16
2016-07-22 10:04:37,434,cnn_mnist_test_acc_4_16_16,180480,0.054688,0.07812,0.09473,0.09911,0.53,4,16,16
2016-07-22 10:04:38,021,cnn_mnist_test_acc_4_16_16,181760,0.054688,0.07812,0.09473,0.09911,0.587,4,16,16
2016-07-22 10:04:38,475,cnn_mnist_test_acc_4_16_16,183040,0.054688,0.07812,0.09473,0.09911,0.454,4,16,16
2016-07-22 10:04:38,909,cnn_mnist_test_acc_4_16_16,184320,0.054688,0.07812,0.09473,0.09899,0.434,4,16,16
2016-07-22 10:04:39,391,cnn_mnist_test_acc_4_16_16,185600,0.054688,0.07812,0.09473,0.09899,0.482,4,16,16
2016-07-22 10:04:39,907,cnn_mnist_test_acc_4_16_16,186880,0.054688,0.07812,0.09473,0.09899,0.515,4,16,16
2016-07-22 10:04:40,430,cnn_mnist_test_acc_4_16_16,188160,0.054688,0.07812,0.09473,0.09899,0.523,4,16,16
2016-07-22 10:04:40,896,cnn_mnist_test_acc_4_16_16,189440,0.054688,0.07812,0.09473,0.09899,0.466,4,16,16
2016-07-22 10:04:41,373,cnn_mnist_test_acc_4_16_16,190720,0.054688,0.07812,0.09473,0.09899,0.477,4,16,16
2016-07-22 10:04:41,906,cnn_mnist_test_acc_4_16_16,192000,0.054688,0.07812,0.09473,0.09899,0.533,4,16,16
2016-07-22 10:04:42,422,cnn_mnist_test_acc_4_16_16,193280,0.054688,0.07812,0.09473,0.09899,0.515,4,16,16
2016-07-22 10:04:42,924,cnn_mnist_test_acc_4_16_16,194560,0.054688,0.07812,0.09473,0.09899,0.503,4,16,16
2016-07-22 10:04:43,538,cnn_mnist_test_acc_4_16_16,195840,0.054688,0.07812,0.09473,0.09899,0.613,4,16,16
2016-07-22 10:04:43,961,cnn_mnist_test_acc_4_16_16,197120,0.054688,0.07812,0.09473,0.09886,0.422,4,16,16
2016-07-22 10:04:44,490,cnn_mnist_test_acc_4_16_16,198400,0.054688,0.07812,0.09473,0.09886,0.529,4,16,16
2016-07-22 10:04:44,889,cnn_mnist_test_acc_4_16_16,199680,0.054688,0.07812,0.09473,0.09886,0.399,4,16,16
2016-07-22 10:04:49,556,cnn_mnist_test_acc_4_16_32,1280,0.070312,0.07812,0.09229,0.08366,1.24,4,16,32
2016-07-22 10:04:49,923,cnn_mnist_test_acc_4_16_32,2560,0.070312,0.08594,0.09326,0.07934,0.366,4,16,32
2016-07-22 10:04:50,273,cnn_mnist_test_acc_4_16_32,3840,0.082031,0.09766,0.10742,0.09108,0.35,4,16,32
2016-07-22 10:04:50,627,cnn_mnist_test_acc_4_16_32,5120,0.089844,0.10352,0.11963,0.10504,0.354,4,16,32
2016-07-22 10:04:50,962,cnn_mnist_test_acc_4_16_32,6400,0.121094,0.13672,0.14648,0.12469,0.334,4,16,32
2016-07-22 10:04:51,266,cnn_mnist_test_acc_4_16_32,7680,0.136719,0.15234,0.16992,0.14632,0.303,4,16,32
2016-07-22 10:04:51,597,cnn_mnist_test_acc_4_16_32,8960,0.144531,0.16797,0.18066,0.15818,0.331,4,16,32
2016-07-22 10:04:51,981,cnn_mnist_test_acc_4_16_32,10240,0.152344,0.18359,0.18945,0.16955,0.383,4,16,32
2016-07-22 10:04:52,379,cnn_mnist_test_acc_4_16_32,11520,0.167969,0.19922,0.19971,0.18178,0.398,4,16,32
2016-07-22 10:04:52,794,cnn_mnist_test_acc_4_16_32,12800,0.207031,0.22070,0.20947,0.19501,0.414,4,16,32
2016-07-22 10:04:53,194,cnn_mnist_test_acc_4_16_32,14080,0.207031,0.22656,0.21924,0.20403,0.401,4,16,32
2016-07-22 10:04:53,537,cnn_mnist_test_acc_4_16_32,15360,0.222656,0.22461,0.22412,0.20588,0.342,4,16,32
2016-07-22 10:04:53,917,cnn_mnist_test_acc_4_16_32,16640,0.207031,0.21680,0.21777,0.20502,0.379,4,16,32
2016-07-22 10:04:54,345,cnn_mnist_test_acc_4_16_32,17920,0.203125,0.21289,0.21289,0.20316,0.428,4,16,32
2016-07-22 10:04:54,709,cnn_mnist_test_acc_4_16_32,19200,0.179688,0.19336,0.20215,0.20156,0.364,4,16,32
2016-07-22 10:04:55,149,cnn_mnist_test_acc_4_16_32,20480,0.207031,0.20312,0.19629,0.19525,0.439,4,16,32
2016-07-22 10:04:55,493,cnn_mnist_test_acc_4_16_32,21760,0.203125,0.20703,0.19580,0.19352,0.344,4,16,32
2016-07-22 10:04:55,899,cnn_mnist_test_acc_4_16_32,23040,0.187500,0.19141,0.18799,0.18562,0.406,4,16,32
2016-07-22 10:04:56,397,cnn_mnist_test_acc_4_16_32,24320,0.175781,0.18359,0.17432,0.17486,0.498,4,16,32
2016-07-22 10:04:56,806,cnn_mnist_test_acc_4_16_32,25600,0.160156,0.17773,0.16455,0.16362,0.408,4,16,32
2016-07-22 10:04:57,189,cnn_mnist_test_acc_4_16_32,26880,0.140625,0.15625,0.15674,0.15534,0.383,4,16,32
2016-07-22 10:04:57,583,cnn_mnist_test_acc_4_16_32,28160,0.132812,0.15820,0.15625,0.15213,0.393,4,16,32
2016-07-22 10:04:58,038,cnn_mnist_test_acc_4_16_32,29440,0.128906,0.15234,0.15381,0.14829,0.455,4,16,32
2016-07-22 10:04:58,467,cnn_mnist_test_acc_4_16_32,30720,0.128906,0.14453,0.14648,0.14397,0.429,4,16,32
2016-07-22 10:04:58,929,cnn_mnist_test_acc_4_16_32,32000,0.125000,0.13086,0.13770,0.14014,0.462,4,16,32
2016-07-22 10:04:59,352,cnn_mnist_test_acc_4_16_32,33280,0.117188,0.11914,0.13135,0.13569,0.423,4,16,32
2016-07-22 10:04:59,715,cnn_mnist_test_acc_4_16_32,34560,0.117188,0.11523,0.12695,0.13149,0.363,4,16,32
2016-07-22 10:05:00,213,cnn_mnist_test_acc_4_16_32,35840,0.113281,0.11328,0.12402,0.12988,0.498,4,16,32
2016-07-22 10:05:00,640,cnn_mnist_test_acc_4_16_32,37120,0.113281,0.11719,0.12305,0.12827,0.426,4,16,32
2016-07-22 10:05:01,115,cnn_mnist_test_acc_4_16_32,38400,0.109375,0.11719,0.11914,0.12556,0.474,4,16,32
2016-07-22 10:05:01,502,cnn_mnist_test_acc_4_16_32,39680,0.109375,0.11719,0.11621,0.12284,0.387,4,16,32
2016-07-22 10:05:01,902,cnn_mnist_test_acc_4_16_32,40960,0.105469,0.11523,0.11475,0.12247,0.4,4,16,32
2016-07-22 10:05:02,336,cnn_mnist_test_acc_4_16_32,42240,0.105469,0.11523,0.11279,0.12098,0.434,4,16,32
2016-07-22 10:05:02,734,cnn_mnist_test_acc_4_16_32,43520,0.105469,0.11328,0.11035,0.11901,0.397,4,16,32
2016-07-22 10:05:03,265,cnn_mnist_test_acc_4_16_32,44800,0.109375,0.11328,0.10889,0.11666,0.531,4,16,32
2016-07-22 10:05:03,663,cnn_mnist_test_acc_4_16_32,46080,0.109375,0.11328,0.10791,0.11542,0.397,4,16,32
2016-07-22 10:05:04,070,cnn_mnist_test_acc_4_16_32,47360,0.109375,0.11328,0.10596,0.11431,0.407,4,16,32
2016-07-22 10:05:04,495,cnn_mnist_test_acc_4_16_32,48640,0.117188,0.11719,0.10742,0.11382,0.424,4,16,32
2016-07-22 10:05:04,900,cnn_mnist_test_acc_4_16_32,49920,0.117188,0.11719,0.10547,0.11233,0.405,4,16,32
2016-07-22 10:05:05,335,cnn_mnist_test_acc_4_16_32,51200,0.117188,0.11719,0.10449,0.11209,0.435,4,16,32
2016-07-22 10:05:05,875,cnn_mnist_test_acc_4_16_32,52480,0.117188,0.11719,0.10498,0.11159,0.54,4,16,32
2016-07-22 10:05:06,276,cnn_mnist_test_acc_4_16_32,53760,0.117188,0.11719,0.10498,0.11122,0.401,4,16,32
2016-07-22 10:05:06,781,cnn_mnist_test_acc_4_16_32,55040,0.117188,0.11719,0.10352,0.11060,0.504,4,16,32
2016-07-22 10:05:07,219,cnn_mnist_test_acc_4_16_32,56320,0.117188,0.11719,0.10352,0.10986,0.438,4,16,32
2016-07-22 10:05:07,628,cnn_mnist_test_acc_4_16_32,57600,0.117188,0.11719,0.10352,0.10999,0.409,4,16,32
2016-07-22 10:05:08,016,cnn_mnist_test_acc_4_16_32,58880,0.117188,0.11719,0.10303,0.10999,0.387,4,16,32
2016-07-22 10:05:08,468,cnn_mnist_test_acc_4_16_32,60160,0.117188,0.11523,0.10254,0.10961,0.452,4,16,32
2016-07-22 10:05:08,922,cnn_mnist_test_acc_4_16_32,61440,0.117188,0.11328,0.10156,0.10912,0.454,4,16,32
2016-07-22 10:05:09,307,cnn_mnist_test_acc_4_16_32,62720,0.117188,0.11328,0.10156,0.10900,0.385,4,16,32
2016-07-22 10:05:09,713,cnn_mnist_test_acc_4_16_32,64000,0.117188,0.11328,0.10156,0.10887,0.405,4,16,32
2016-07-22 10:05:10,134,cnn_mnist_test_acc_4_16_32,65280,0.117188,0.11328,0.10205,0.10912,0.421,4,16,32
2016-07-22 10:05:10,675,cnn_mnist_test_acc_4_16_32,66560,0.113281,0.10938,0.10010,0.10850,0.541,4,16,32
2016-07-22 10:05:11,213,cnn_mnist_test_acc_4_16_32,67840,0.113281,0.10938,0.10010,0.10850,0.537,4,16,32
2016-07-22 10:05:11,721,cnn_mnist_test_acc_4_16_32,69120,0.113281,0.10938,0.10010,0.10826,0.508,4,16,32
2016-07-22 10:05:12,130,cnn_mnist_test_acc_4_16_32,70400,0.113281,0.10938,0.09912,0.10776,0.409,4,16,32
2016-07-22 10:05:12,566,cnn_mnist_test_acc_4_16_32,71680,0.109375,0.10742,0.09863,0.10751,0.435,4,16,32
2016-07-22 10:05:13,035,cnn_mnist_test_acc_4_16_32,72960,0.109375,0.10742,0.09863,0.10751,0.469,4,16,32
2016-07-22 10:05:13,483,cnn_mnist_test_acc_4_16_32,74240,0.113281,0.10938,0.09912,0.10764,0.449,4,16,32
2016-07-22 10:05:13,910,cnn_mnist_test_acc_4_16_32,75520,0.113281,0.10938,0.09912,0.10751,0.426,4,16,32
2016-07-22 10:05:14,371,cnn_mnist_test_acc_4_16_32,76800,0.113281,0.10938,0.09863,0.10751,0.46,4,16,32
2016-07-22 10:05:14,809,cnn_mnist_test_acc_4_16_32,78080,0.113281,0.10938,0.09814,0.10714,0.438,4,16,32
2016-07-22 10:05:15,317,cnn_mnist_test_acc_4_16_32,79360,0.113281,0.10938,0.09814,0.10727,0.507,4,16,32
2016-07-22 10:05:15,731,cnn_mnist_test_acc_4_16_32,80640,0.113281,0.10938,0.09814,0.10727,0.414,4,16,32
2016-07-22 10:05:16,127,cnn_mnist_test_acc_4_16_32,81920,0.113281,0.10938,0.09814,0.10739,0.396,4,16,32
2016-07-22 10:05:16,634,cnn_mnist_test_acc_4_16_32,83200,0.113281,0.10938,0.09814,0.10727,0.507,4,16,32
2016-07-22 10:05:17,040,cnn_mnist_test_acc_4_16_32,84480,0.113281,0.10938,0.09814,0.10727,0.405,4,16,32
2016-07-22 10:05:17,503,cnn_mnist_test_acc_4_16_32,85760,0.113281,0.10938,0.09814,0.10714,0.463,4,16,32
2016-07-22 10:05:18,009,cnn_mnist_test_acc_4_16_32,87040,0.113281,0.10938,0.09814,0.10677,0.505,4,16,32
2016-07-22 10:05:18,553,cnn_mnist_test_acc_4_16_32,88320,0.113281,0.10938,0.09814,0.10665,0.544,4,16,32
2016-07-22 10:05:19,026,cnn_mnist_test_acc_4_16_32,89600,0.113281,0.10938,0.09814,0.10677,0.472,4,16,32
2016-07-22 10:05:19,552,cnn_mnist_test_acc_4_16_32,90880,0.113281,0.10938,0.09814,0.10665,0.526,4,16,32
2016-07-22 10:05:20,036,cnn_mnist_test_acc_4_16_32,92160,0.113281,0.10938,0.09814,0.10677,0.483,4,16,32
2016-07-22 10:05:20,626,cnn_mnist_test_acc_4_16_32,93440,0.113281,0.10938,0.09814,0.10677,0.59,4,16,32
2016-07-22 10:05:21,033,cnn_mnist_test_acc_4_16_32,94720,0.109375,0.10742,0.09766,0.10652,0.407,4,16,32
2016-07-22 10:05:21,549,cnn_mnist_test_acc_4_16_32,96000,0.109375,0.10742,0.09766,0.10652,0.516,4,16,32
2016-07-22 10:05:22,004,cnn_mnist_test_acc_4_16_32,97280,0.109375,0.10742,0.09766,0.10652,0.454,4,16,32
2016-07-22 10:05:22,441,cnn_mnist_test_acc_4_16_32,98560,0.109375,0.10742,0.09814,0.10640,0.437,4,16,32
2016-07-22 10:05:22,999,cnn_mnist_test_acc_4_16_32,99840,0.109375,0.10742,0.09814,0.10640,0.557,4,16,32
2016-07-22 10:05:23,489,cnn_mnist_test_acc_4_16_32,101120,0.109375,0.10742,0.09766,0.10628,0.49,4,16,32
2016-07-22 10:05:23,947,cnn_mnist_test_acc_4_16_32,102400,0.109375,0.10742,0.09766,0.10615,0.458,4,16,32
2016-07-22 10:05:24,362,cnn_mnist_test_acc_4_16_32,103680,0.109375,0.10742,0.09766,0.10615,0.415,4,16,32
2016-07-22 10:05:24,756,cnn_mnist_test_acc_4_16_32,104960,0.109375,0.10742,0.09766,0.10603,0.393,4,16,32
2016-07-22 10:05:25,265,cnn_mnist_test_acc_4_16_32,106240,0.109375,0.10742,0.09766,0.10603,0.508,4,16,32
2016-07-22 10:05:25,632,cnn_mnist_test_acc_4_16_32,107520,0.109375,0.10742,0.09766,0.10603,0.368,4,16,32
2016-07-22 10:05:26,087,cnn_mnist_test_acc_4_16_32,108800,0.109375,0.10742,0.09766,0.10603,0.454,4,16,32
2016-07-22 10:05:26,689,cnn_mnist_test_acc_4_16_32,110080,0.109375,0.10742,0.09766,0.10603,0.601,4,16,32
2016-07-22 10:05:27,186,cnn_mnist_test_acc_4_16_32,111360,0.109375,0.10742,0.09766,0.10603,0.497,4,16,32
2016-07-22 10:05:27,664,cnn_mnist_test_acc_4_16_32,112640,0.109375,0.10742,0.09766,0.10603,0.478,4,16,32
2016-07-22 10:05:28,106,cnn_mnist_test_acc_4_16_32,113920,0.109375,0.10938,0.09814,0.10603,0.442,4,16,32
2016-07-22 10:05:28,633,cnn_mnist_test_acc_4_16_32,115200,0.109375,0.10938,0.09814,0.10603,0.527,4,16,32
2016-07-22 10:05:29,071,cnn_mnist_test_acc_4_16_32,116480,0.109375,0.10938,0.09766,0.10591,0.438,4,16,32
2016-07-22 10:05:29,585,cnn_mnist_test_acc_4_16_32,117760,0.109375,0.10938,0.09766,0.10591,0.514,4,16,32
2016-07-22 10:05:29,997,cnn_mnist_test_acc_4_16_32,119040,0.109375,0.10938,0.09766,0.10591,0.412,4,16,32
2016-07-22 10:05:30,467,cnn_mnist_test_acc_4_16_32,120320,0.109375,0.10938,0.09766,0.10591,0.469,4,16,32
2016-07-22 10:05:30,949,cnn_mnist_test_acc_4_16_32,121600,0.109375,0.10938,0.09766,0.10566,0.482,4,16,32
2016-07-22 10:05:31,509,cnn_mnist_test_acc_4_16_32,122880,0.109375,0.10938,0.09766,0.10517,0.56,4,16,32
2016-07-22 10:05:32,031,cnn_mnist_test_acc_4_16_32,124160,0.109375,0.10938,0.09766,0.10517,0.522,4,16,32
2016-07-22 10:05:32,514,cnn_mnist_test_acc_4_16_32,125440,0.109375,0.10938,0.09766,0.10492,0.483,4,16,32
2016-07-22 10:05:32,990,cnn_mnist_test_acc_4_16_32,126720,0.109375,0.10938,0.09766,0.10492,0.476,4,16,32
2016-07-22 10:05:33,479,cnn_mnist_test_acc_4_16_32,128000,0.109375,0.10938,0.09766,0.10492,0.488,4,16,32
2016-07-22 10:05:33,980,cnn_mnist_test_acc_4_16_32,129280,0.109375,0.10938,0.09766,0.10504,0.501,4,16,32
2016-07-22 10:05:34,499,cnn_mnist_test_acc_4_16_32,130560,0.109375,0.10938,0.09766,0.10517,0.518,4,16,32
2016-07-22 10:05:34,983,cnn_mnist_test_acc_4_16_32,131840,0.109375,0.10938,0.09766,0.10517,0.485,4,16,32
2016-07-22 10:05:35,448,cnn_mnist_test_acc_4_16_32,133120,0.109375,0.10938,0.09766,0.10504,0.464,4,16,32
2016-07-22 10:05:35,923,cnn_mnist_test_acc_4_16_32,134400,0.109375,0.10742,0.09717,0.10492,0.475,4,16,32
2016-07-22 10:05:36,376,cnn_mnist_test_acc_4_16_32,135680,0.109375,0.10742,0.09717,0.10492,0.453,4,16,32
2016-07-22 10:05:36,799,cnn_mnist_test_acc_4_16_32,136960,0.109375,0.10742,0.09717,0.10492,0.423,4,16,32
2016-07-22 10:05:37,335,cnn_mnist_test_acc_4_16_32,138240,0.109375,0.10742,0.09717,0.10492,0.535,4,16,32
2016-07-22 10:05:37,917,cnn_mnist_test_acc_4_16_32,139520,0.109375,0.10742,0.09717,0.10492,0.582,4,16,32
2016-07-22 10:05:38,461,cnn_mnist_test_acc_4_16_32,140800,0.109375,0.10742,0.09717,0.10492,0.544,4,16,32
2016-07-22 10:05:38,998,cnn_mnist_test_acc_4_16_32,142080,0.109375,0.10742,0.09717,0.10492,0.536,4,16,32
2016-07-22 10:05:39,546,cnn_mnist_test_acc_4_16_32,143360,0.109375,0.10742,0.09717,0.10492,0.548,4,16,32
2016-07-22 10:05:40,058,cnn_mnist_test_acc_4_16_32,144640,0.109375,0.10742,0.09717,0.10479,0.511,4,16,32
2016-07-22 10:05:40,602,cnn_mnist_test_acc_4_16_32,145920,0.109375,0.10742,0.09717,0.10467,0.544,4,16,32
2016-07-22 10:05:41,081,cnn_mnist_test_acc_4_16_32,147200,0.109375,0.10742,0.09717,0.10467,0.48,4,16,32
2016-07-22 10:05:41,549,cnn_mnist_test_acc_4_16_32,148480,0.109375,0.10742,0.09717,0.10467,0.468,4,16,32
2016-07-22 10:05:42,008,cnn_mnist_test_acc_4_16_32,149760,0.109375,0.10742,0.09717,0.10467,0.458,4,16,32
2016-07-22 10:05:42,656,cnn_mnist_test_acc_4_16_32,151040,0.109375,0.10742,0.09717,0.10467,0.648,4,16,32
2016-07-22 10:05:43,079,cnn_mnist_test_acc_4_16_32,152320,0.109375,0.10742,0.09717,0.10467,0.423,4,16,32
2016-07-22 10:05:43,607,cnn_mnist_test_acc_4_16_32,153600,0.109375,0.10742,0.09717,0.10467,0.528,4,16,32
2016-07-22 10:05:44,065,cnn_mnist_test_acc_4_16_32,154880,0.109375,0.10742,0.09717,0.10467,0.458,4,16,32
2016-07-22 10:05:44,607,cnn_mnist_test_acc_4_16_32,156160,0.109375,0.10742,0.09717,0.10467,0.541,4,16,32
2016-07-22 10:05:45,145,cnn_mnist_test_acc_4_16_32,157440,0.109375,0.10742,0.09717,0.10442,0.538,4,16,32
2016-07-22 10:05:45,761,cnn_mnist_test_acc_4_16_32,158720,0.109375,0.10742,0.09717,0.10442,0.616,4,16,32
2016-07-22 10:05:46,339,cnn_mnist_test_acc_4_16_32,160000,0.109375,0.10742,0.09717,0.10442,0.578,4,16,32
2016-07-22 10:05:46,906,cnn_mnist_test_acc_4_16_32,161280,0.109375,0.10742,0.09717,0.10442,0.567,4,16,32
2016-07-22 10:05:47,527,cnn_mnist_test_acc_4_16_32,162560,0.109375,0.10742,0.09717,0.10418,0.621,4,16,32
2016-07-22 10:05:48,054,cnn_mnist_test_acc_4_16_32,163840,0.109375,0.10742,0.09717,0.10418,0.526,4,16,32
2016-07-22 10:05:48,587,cnn_mnist_test_acc_4_16_32,165120,0.109375,0.10742,0.09717,0.10418,0.534,4,16,32
2016-07-22 10:05:49,170,cnn_mnist_test_acc_4_16_32,166400,0.109375,0.10742,0.09717,0.10418,0.582,4,16,32
2016-07-22 10:05:49,741,cnn_mnist_test_acc_4_16_32,167680,0.109375,0.10742,0.09717,0.10418,0.571,4,16,32
2016-07-22 10:05:50,270,cnn_mnist_test_acc_4_16_32,168960,0.113281,0.10938,0.09766,0.10430,0.528,4,16,32
2016-07-22 10:05:50,768,cnn_mnist_test_acc_4_16_32,170240,0.113281,0.10938,0.09766,0.10430,0.498,4,16,32
2016-07-22 10:05:51,251,cnn_mnist_test_acc_4_16_32,171520,0.113281,0.10938,0.09766,0.10430,0.483,4,16,32
2016-07-22 10:05:51,816,cnn_mnist_test_acc_4_16_32,172800,0.113281,0.10938,0.09766,0.10430,0.564,4,16,32
2016-07-22 10:05:52,335,cnn_mnist_test_acc_4_16_32,174080,0.113281,0.10938,0.09766,0.10430,0.519,4,16,32
2016-07-22 10:05:52,911,cnn_mnist_test_acc_4_16_32,175360,0.113281,0.10938,0.09766,0.10430,0.576,4,16,32
2016-07-22 10:05:53,636,cnn_mnist_test_acc_4_16_32,176640,0.113281,0.10938,0.09766,0.10430,0.725,4,16,32
2016-07-22 10:05:54,149,cnn_mnist_test_acc_4_16_32,177920,0.113281,0.10938,0.09766,0.10430,0.513,4,16,32
2016-07-22 10:05:54,599,cnn_mnist_test_acc_4_16_32,179200,0.113281,0.10938,0.09766,0.10430,0.449,4,16,32
2016-07-22 10:05:55,258,cnn_mnist_test_acc_4_16_32,180480,0.113281,0.10938,0.09766,0.10430,0.659,4,16,32
2016-07-22 10:05:55,835,cnn_mnist_test_acc_4_16_32,181760,0.113281,0.10938,0.09766,0.10430,0.577,4,16,32
2016-07-22 10:05:56,360,cnn_mnist_test_acc_4_16_32,183040,0.113281,0.10938,0.09766,0.10430,0.525,4,16,32
2016-07-22 10:05:56,936,cnn_mnist_test_acc_4_16_32,184320,0.113281,0.10938,0.09766,0.10430,0.576,4,16,32
2016-07-22 10:05:57,578,cnn_mnist_test_acc_4_16_32,185600,0.113281,0.10938,0.09766,0.10430,0.642,4,16,32
2016-07-22 10:05:58,052,cnn_mnist_test_acc_4_16_32,186880,0.113281,0.10938,0.09766,0.10430,0.473,4,16,32
2016-07-22 10:05:58,649,cnn_mnist_test_acc_4_16_32,188160,0.113281,0.10938,0.09766,0.10442,0.597,4,16,32
2016-07-22 10:05:59,161,cnn_mnist_test_acc_4_16_32,189440,0.113281,0.10938,0.09766,0.10430,0.512,4,16,32
2016-07-22 10:05:59,647,cnn_mnist_test_acc_4_16_32,190720,0.113281,0.10938,0.09766,0.10418,0.485,4,16,32
2016-07-22 10:06:00,147,cnn_mnist_test_acc_4_16_32,192000,0.113281,0.10938,0.09766,0.10418,0.5,4,16,32
2016-07-22 10:06:00,627,cnn_mnist_test_acc_4_16_32,193280,0.109375,0.10742,0.09717,0.10405,0.48,4,16,32
2016-07-22 10:06:01,147,cnn_mnist_test_acc_4_16_32,194560,0.109375,0.10742,0.09717,0.10405,0.519,4,16,32
2016-07-22 10:06:01,673,cnn_mnist_test_acc_4_16_32,195840,0.109375,0.10742,0.09717,0.10405,0.526,4,16,32
2016-07-22 10:06:02,125,cnn_mnist_test_acc_4_16_32,197120,0.109375,0.10742,0.09717,0.10405,0.452,4,16,32
2016-07-22 10:06:02,663,cnn_mnist_test_acc_4_16_32,198400,0.109375,0.10742,0.09717,0.10393,0.538,4,16,32
2016-07-22 10:06:03,183,cnn_mnist_test_acc_4_16_32,199680,0.109375,0.10742,0.09717,0.10393,0.52,4,16,32
