,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
1468,filter:2-conv1:128-conv2:32-fc:256-Momentum,1_epoch,2,128,32,256,0.437,96.44,1044.836,98.3
1469,filter:8-conv1:1-conv2:64-fc:32-Momentum,1_epoch,8,1,64,32,0.224,94.55,1045.06,98.3
1470,filter:6-conv1:16-conv2:16-fc:4-Momentum,1_epoch,6,16,16,4,0.432,82.04,1045.492,98.3
1471,filter:12-conv1:64-conv2:32-fc:64-Momentum,1_epoch,12,64,32,64,0.37,95.81,1045.862,98.3
1472,filter:4-conv1:4-conv2:16-fc:16-Momentum,1_epoch,4,4,16,16,0.255,95.62,1046.117,98.3
1473,filter:6-conv1:32-conv2:16-fc:32-Momentum,1_epoch,6,32,16,32,0.239,97.11,1046.356,98.3
1474,filter:6-conv1:16-conv2:64-fc:1-Momentum,1_epoch,6,16,64,1,0.361,10.28,1046.717,98.3
1475,filter:8-conv1:16-conv2:8-fc:32-Momentum,1_epoch,8,16,8,32,0.398,96.95,1047.115,98.3
1476,filter:2-conv1:1-conv2:4-fc:512-Momentum,1_epoch,2,1,4,512,0.149,90.14,1047.264,98.3
1477,filter:14-conv1:32-conv2:8-fc:512-Momentum,1_epoch,14,32,8,512,0.268,10.28,1047.532,98.3
1478,filter:14-conv1:128-conv2:8-fc:16-Momentum,1_epoch,14,128,8,16,0.676,93.36,1048.208,98.3
1479,filter:14-conv1:64-conv2:2-fc:512-Momentum,1_epoch,14,64,2,512,0.369,10.28,1048.577,98.3
1480,filter:2-conv1:64-conv2:64-fc:8-Momentum,1_epoch,2,64,64,8,0.399,89.33,1048.976,98.3
1481,filter:14-conv1:64-conv2:64-fc:256-Momentum,1_epoch,14,64,64,256,0.533,96.02,1049.509,98.3
1482,filter:14-conv1:32-conv2:256-fc:128-Momentum,1_epoch,14,32,256,128,0.695,83.12,1050.204,98.3
1483,filter:4-conv1:512-conv2:8-fc:32-Momentum,1_epoch,4,512,8,32,1.8,97.31,1052.004,98.3
1484,filter:4-conv1:256-conv2:128-fc:128-Momentum,1_epoch,4,256,128,128,1.19,97.41,1053.194,98.3
1485,filter:12-conv1:256-conv2:16-fc:1-Momentum,1_epoch,12,256,16,1,1.01,10.28,1054.204,98.3
1486,filter:4-conv1:2-conv2:4-fc:512-Momentum,1_epoch,4,2,4,512,0.235,95.71,1054.439,98.3
1487,filter:14-conv1:8-conv2:1-fc:256-Momentum,1_epoch,14,8,1,256,0.35,94.02,1054.789,98.3
1488,filter:2-conv1:1-conv2:4-fc:16-Momentum,1_epoch,2,1,4,16,0.227,83.6,1055.016,98.3
1489,filter:6-conv1:8-conv2:16-fc:128-Momentum,1_epoch,6,8,16,128,0.179,97.79,1055.195,98.3
1490,filter:14-conv1:8-conv2:64-fc:1-Momentum,1_epoch,14,8,64,1,0.461,10.28,1055.656,98.3
1491,filter:6-conv1:32-conv2:16-fc:2-Momentum,1_epoch,6,32,16,2,0.234,10.28,1055.89,98.3
1492,filter:2-conv1:8-conv2:64-fc:32-Momentum,1_epoch,2,8,64,32,0.187,94.17,1056.077,98.3
1493,filter:8-conv1:32-conv2:4-fc:32-Momentum,1_epoch,8,32,4,32,0.307,96.74,1056.384,98.3
1494,filter:6-conv1:256-conv2:64-fc:256-Momentum,1_epoch,6,256,64,256,0.94,97.33,1057.324,98.3
1495,filter:12-conv1:2-conv2:256-fc:128-Momentum,1_epoch,12,2,256,128,0.551,89.72,1057.875,98.3
1496,filter:4-conv1:16-conv2:2-fc:8-Momentum,1_epoch,4,16,2,8,0.261,82.5,1058.136,98.3
1497,filter:8-conv1:64-conv2:32-fc:256-Momentum,1_epoch,8,64,32,256,0.408,97.58,1058.544,98.3
1498,filter:14-conv1:4-conv2:1-fc:8-Momentum,1_epoch,14,4,1,8,0.188,87.1,1058.732,98.3
1499,filter:4-conv1:1-conv2:8-fc:16-Momentum,1_epoch,4,1,8,16,0.144,91.05,1058.876,98.3
1500,filter:12-conv1:512-conv2:32-fc:8-Momentum,1_epoch,12,512,32,8,2.06,10.28,1060.936,98.3
1501,filter:8-conv1:4-conv2:4-fc:2-Momentum,1_epoch,8,4,4,2,0.151,51.32,1061.087,98.3
1502,filter:14-conv1:2-conv2:1-fc:4-Momentum,1_epoch,14,2,1,4,0.176,78.15,1061.263,98.3
1503,filter:8-conv1:256-conv2:32-fc:128-Momentum,1_epoch,8,256,32,128,0.929,96.12,1062.192,98.3
1504,filter:6-conv1:512-conv2:128-fc:256-Momentum,1_epoch,6,512,128,256,2.3,97.43,1064.492,98.3
1505,filter:8-conv1:64-conv2:512-fc:2-Momentum,1_epoch,8,64,512,2,1.27,10.28,1065.762,98.3
1506,filter:8-conv1:512-conv2:64-fc:128-Momentum,1_epoch,8,512,64,128,1.92,10.28,1067.682,98.3
1507,filter:4-conv1:2-conv2:512-fc:512-Momentum,1_epoch,4,2,512,512,0.543,10.28,1068.225,98.3
1508,filter:6-conv1:256-conv2:16-fc:8-Momentum,1_epoch,6,256,16,8,1.21,86.31,1069.435,98.3
1509,filter:12-conv1:16-conv2:4-fc:32-Momentum,1_epoch,12,16,4,32,0.309,96.91,1069.744,98.3
1510,filter:4-conv1:128-conv2:32-fc:8-Momentum,1_epoch,4,128,32,8,0.408,69.85,1070.152,98.3
1511,filter:8-conv1:128-conv2:128-fc:4-Momentum,1_epoch,8,128,128,4,0.757,10.28,1070.909,98.3
1512,filter:4-conv1:128-conv2:16-fc:128-Momentum,1_epoch,4,128,16,128,0.655,97.67,1071.564,98.3
1513,filter:8-conv1:1-conv2:32-fc:32-Momentum,1_epoch,8,1,32,32,0.267,94.21,1071.831,98.3
1514,filter:8-conv1:64-conv2:4-fc:16-Momentum,1_epoch,8,64,4,16,0.482,95.92,1072.313,98.3
1515,filter:8-conv1:16-conv2:64-fc:64-Momentum,1_epoch,8,16,64,64,0.25,97.45,1072.563,98.3
1516,filter:4-conv1:512-conv2:128-fc:16-Momentum,1_epoch,4,512,128,16,2.12,10.28,1074.683,98.3
1517,filter:12-conv1:1-conv2:2-fc:8-Momentum,1_epoch,12,1,2,8,0.164,86.21,1074.847,98.3
1518,filter:2-conv1:8-conv2:32-fc:4-Momentum,1_epoch,2,8,32,4,0.265,78.49,1075.112,98.3
1519,filter:6-conv1:2-conv2:32-fc:1-Momentum,1_epoch,6,2,32,1,0.161,28.38,1075.273,98.3
1520,filter:8-conv1:16-conv2:128-fc:4-Momentum,1_epoch,8,16,128,4,0.302,10.28,1075.575,98.3
1521,filter:8-conv1:256-conv2:2-fc:8-Momentum,1_epoch,8,256,2,8,0.779,82.43,1076.354,98.3
1522,filter:14-conv1:8-conv2:128-fc:128-Momentum,1_epoch,14,8,128,128,0.524,94.42,1076.878,98.3
1523,filter:8-conv1:128-conv2:128-fc:32-Momentum,1_epoch,8,128,128,32,0.838,10.28,1077.716,98.3
1524,filter:8-conv1:1-conv2:4-fc:128-Momentum,1_epoch,8,1,4,128,0.145,94.14,1077.861,98.3
1525,filter:4-conv1:32-conv2:256-fc:2-Momentum,1_epoch,4,32,256,2,0.385,28.83,1078.246,98.3
1526,filter:12-conv1:256-conv2:16-fc:64-Momentum,1_epoch,12,256,16,64,1.04,95.43,1079.286,98.3
1527,filter:12-conv1:64-conv2:512-fc:1-Momentum,1_epoch,12,64,512,1,1.47,10.28,1080.756,98.3
1528,filter:2-conv1:1-conv2:512-fc:32-Momentum,1_epoch,2,1,512,32,0.424,10.28,1081.18,98.3
1529,filter:8-conv1:512-conv2:128-fc:2-Momentum,1_epoch,8,512,128,2,2.48,10.28,1083.66,98.3
1530,filter:6-conv1:64-conv2:8-fc:8-Momentum,1_epoch,6,64,8,8,0.294,94.45,1083.954,98.3
1531,filter:12-conv1:64-conv2:512-fc:2-Momentum,1_epoch,12,64,512,2,1.56,10.28,1085.514,98.3
1532,filter:6-conv1:64-conv2:512-fc:1-Momentum,1_epoch,6,64,512,1,1.16,10.28,1086.674,98.3
1533,filter:6-conv1:1-conv2:4-fc:16-Momentum,1_epoch,6,1,4,16,0.325,85.76,1086.999,98.3
1534,filter:8-conv1:64-conv2:1-fc:64-Momentum,1_epoch,8,64,1,64,0.283,95.02,1087.282,98.3
1535,filter:6-conv1:8-conv2:4-fc:8-Momentum,1_epoch,6,8,4,8,0.172,92.64,1087.454,98.3
1536,filter:4-conv1:512-conv2:256-fc:32-Momentum,1_epoch,4,512,256,32,2.96,10.28,1090.414,98.3
1537,filter:8-conv1:2-conv2:2-fc:1-Momentum,1_epoch,8,2,2,1,0.142,28.66,1090.556,98.3
1538,filter:12-conv1:64-conv2:128-fc:16-Momentum,1_epoch,12,64,128,16,0.636,10.28,1091.192,98.3
1539,filter:14-conv1:32-conv2:128-fc:8-Momentum,1_epoch,14,32,128,8,0.46,10.28,1091.652,98.3
1540,filter:4-conv1:4-conv2:512-fc:4-Momentum,1_epoch,4,4,512,4,0.402,47.63,1092.054,98.3
1541,filter:14-conv1:512-conv2:32-fc:8-Momentum,1_epoch,14,512,32,8,2.32,10.28,1094.374,98.3
1542,filter:14-conv1:4-conv2:16-fc:128-Momentum,1_epoch,14,4,16,128,0.319,96.03,1094.693,98.3
1543,filter:14-conv1:4-conv2:32-fc:64-Momentum,1_epoch,14,4,32,64,0.297,95.25,1094.99,98.3
1544,filter:4-conv1:2-conv2:128-fc:1-Momentum,1_epoch,4,2,128,1,0.291,10.28,1095.281,98.3
1545,filter:14-conv1:8-conv2:64-fc:128-Momentum,1_epoch,14,8,64,128,0.274,95.02,1095.555,98.3
1546,filter:4-conv1:128-conv2:8-fc:16-Momentum,1_epoch,4,128,8,16,0.421,96.08,1095.976,98.3
1547,filter:4-conv1:2-conv2:512-fc:2-Momentum,1_epoch,4,2,512,2,0.571,10.28,1096.547,98.3
1548,filter:12-conv1:512-conv2:32-fc:256-Momentum,1_epoch,12,512,32,256,2.17,10.28,1098.717,98.3
1549,filter:4-conv1:4-conv2:256-fc:4-Momentum,1_epoch,4,4,256,4,0.411,51.44,1099.128,98.3
1550,filter:12-conv1:32-conv2:1-fc:4-Momentum,1_epoch,12,32,1,4,0.444,81.3,1099.572,98.3
1551,filter:2-conv1:4-conv2:1-fc:2-Momentum,1_epoch,2,4,1,2,0.196,35.32,1099.768,98.3
1552,filter:4-conv1:256-conv2:512-fc:32-Momentum,1_epoch,4,256,512,32,2.96,30.51,1102.728,98.3
1553,filter:4-conv1:8-conv2:1-fc:1-Momentum,1_epoch,4,8,1,1,0.18,21.08,1102.908,98.3
1554,filter:4-conv1:4-conv2:32-fc:1-Momentum,1_epoch,4,4,32,1,0.159,29.04,1103.067,98.3
1555,filter:6-conv1:1-conv2:16-fc:4-Momentum,1_epoch,6,1,16,4,0.305,80.22,1103.372,98.3
1556,filter:14-conv1:128-conv2:256-fc:8-Momentum,1_epoch,14,128,256,8,1.79,10.28,1105.162,98.3
1557,filter:14-conv1:16-conv2:128-fc:256-Momentum,1_epoch,14,16,128,256,0.382,93.18,1105.544,98.3
1558,filter:8-conv1:4-conv2:1-fc:32-Momentum,1_epoch,8,4,1,32,0.382,93.34,1105.926,98.3
1559,filter:4-conv1:4-conv2:4-fc:16-Momentum,1_epoch,4,4,4,16,0.177,91.8,1106.103,98.3
1560,filter:8-conv1:256-conv2:128-fc:256-Momentum,1_epoch,8,256,128,256,1.51,94.86,1107.613,98.3
1561,filter:8-conv1:2-conv2:8-fc:2-Momentum,1_epoch,8,2,8,2,0.146,53.52,1107.759,98.3
1562,filter:12-conv1:64-conv2:32-fc:256-Momentum,1_epoch,12,64,32,256,0.589,96.13,1108.348,98.3
1563,filter:12-conv1:4-conv2:256-fc:128-Momentum,1_epoch,12,4,256,128,0.415,92.97,1108.763,98.3
1564,filter:14-conv1:8-conv2:256-fc:256-Momentum,1_epoch,14,8,256,256,0.491,85.03,1109.254,98.3
1565,filter:14-conv1:512-conv2:4-fc:16-Momentum,1_epoch,14,512,4,16,1.87,87.47,1111.124,98.3
1566,filter:2-conv1:8-conv2:1-fc:4-Momentum,1_epoch,2,8,1,4,0.156,61.62,1111.28,98.3
1567,filter:8-conv1:16-conv2:1-fc:8-Momentum,1_epoch,8,16,1,8,0.279,87.74,1111.559,98.3
1568,filter:2-conv1:64-conv2:128-fc:128-Momentum,1_epoch,2,64,128,128,0.324,95.71,1111.883,98.3
1569,filter:12-conv1:8-conv2:64-fc:128-Momentum,1_epoch,12,8,64,128,0.267,96.65,1112.15,98.3
1570,filter:6-conv1:128-conv2:2-fc:32-Momentum,1_epoch,6,128,2,32,0.494,94.14,1112.644,98.3
1571,filter:8-conv1:16-conv2:256-fc:8-Momentum,1_epoch,8,16,256,8,0.437,50.97,1113.081,98.3
1572,filter:12-conv1:512-conv2:64-fc:64-Momentum,1_epoch,12,512,64,64,2.45,10.28,1115.531,98.3
1573,filter:6-conv1:128-conv2:8-fc:64-Momentum,1_epoch,6,128,8,64,0.501,96.51,1116.032,98.3
1574,filter:6-conv1:128-conv2:8-fc:32-Momentum,1_epoch,6,128,8,32,0.873,96.45,1116.905,98.3
1575,filter:14-conv1:64-conv2:4-fc:128-Momentum,1_epoch,14,64,4,128,0.391,96.33,1117.296,98.3
1576,filter:6-conv1:16-conv2:8-fc:512-Momentum,1_epoch,6,16,8,512,0.193,97.39,1117.489,98.3
1577,filter:6-conv1:16-conv2:4-fc:32-Momentum,1_epoch,6,16,4,32,0.194,96.26,1117.683,98.3
1578,filter:4-conv1:1-conv2:4-fc:2-Momentum,1_epoch,4,1,4,2,0.15,45.3,1117.833,98.3
1579,filter:8-conv1:16-conv2:4-fc:1-Momentum,1_epoch,8,16,4,1,0.177,10.28,1118.01,98.3
1580,filter:4-conv1:64-conv2:1-fc:128-Momentum,1_epoch,4,64,1,128,0.468,92.23,1118.478,98.3
1581,filter:2-conv1:1-conv2:8-fc:1-Momentum,1_epoch,2,1,8,1,0.144,25.55,1118.622,98.3
1582,filter:8-conv1:1-conv2:64-fc:64-Momentum,1_epoch,8,1,64,64,0.186,93.81,1118.808,98.3
1583,filter:4-conv1:8-conv2:256-fc:8-Momentum,1_epoch,4,8,256,8,0.566,87.22,1119.374,98.3
1584,filter:4-conv1:64-conv2:32-fc:256-Momentum,1_epoch,4,64,32,256,0.337,97.8,1119.711,98.3
1585,filter:8-conv1:1-conv2:64-fc:128-Momentum,1_epoch,8,1,64,128,0.177,94.52,1119.888,98.3
1586,filter:12-conv1:64-conv2:8-fc:256-Momentum,1_epoch,12,64,8,256,0.389,93.28,1120.277,98.3
1587,filter:8-conv1:128-conv2:2-fc:8-Momentum,1_epoch,8,128,2,8,0.409,93.32,1120.686,98.3
1588,filter:4-conv1:2-conv2:64-fc:32-Momentum,1_epoch,4,2,64,32,0.449,96.07,1121.135,98.3
1589,filter:8-conv1:16-conv2:32-fc:16-Momentum,1_epoch,8,16,32,16,0.212,96.14,1121.347,98.3
1590,filter:2-conv1:4-conv2:512-fc:128-Momentum,1_epoch,2,4,512,128,0.401,93.12,1121.748,98.3
1591,filter:2-conv1:1-conv2:4-fc:4-Momentum,1_epoch,2,1,4,4,0.129,30.13,1121.877,98.3
1592,filter:12-conv1:4-conv2:32-fc:1-Momentum,1_epoch,12,4,32,1,0.207,10.28,1122.084,98.3
1593,filter:14-conv1:512-conv2:4-fc:1-Momentum,1_epoch,14,512,4,1,1.8,10.28,1123.884,98.3
1594,filter:2-conv1:128-conv2:1-fc:32-Momentum,1_epoch,2,128,1,32,0.379,84.45,1124.263,98.3
1595,filter:2-conv1:8-conv2:128-fc:8-Momentum,1_epoch,2,8,128,8,0.29,82.23,1124.553,98.3
1596,filter:8-conv1:256-conv2:32-fc:256-Momentum,1_epoch,8,256,32,256,0.945,95.26,1125.498,98.3
1597,filter:6-conv1:1-conv2:4-fc:2-Momentum,1_epoch,6,1,4,2,0.323,34.2,1125.821,98.3
1598,filter:12-conv1:64-conv2:4-fc:64-Momentum,1_epoch,12,64,4,64,0.552,95.62,1126.373,98.3
1599,filter:14-conv1:32-conv2:128-fc:32-Momentum,1_epoch,14,32,128,32,0.463,31.09,1126.836,98.3
1600,filter:12-conv1:8-conv2:1-fc:512-Momentum,1_epoch,12,8,1,512,0.193,88.45,1127.029,98.3
1601,filter:12-conv1:16-conv2:2-fc:512-Momentum,1_epoch,12,16,2,512,0.501,10.28,1127.53,98.3
1602,filter:12-conv1:8-conv2:256-fc:512-Momentum,1_epoch,12,8,256,512,0.509,87.61,1128.039,98.3
1603,filter:2-conv1:256-conv2:16-fc:4-Momentum,1_epoch,2,256,16,4,0.632,81.11,1128.671,98.3
1604,filter:4-conv1:32-conv2:8-fc:128-Momentum,1_epoch,4,32,8,128,0.302,96.64,1128.973,98.3
1605,filter:6-conv1:512-conv2:8-fc:8-Momentum,1_epoch,6,512,8,8,1.34,88.36,1130.313,98.3
1606,filter:4-conv1:2-conv2:32-fc:16-Momentum,1_epoch,4,2,32,16,0.308,93.69,1130.621,98.3
1607,filter:14-conv1:32-conv2:1-fc:16-Momentum,1_epoch,14,32,1,16,0.424,92.86,1131.045,98.3
1608,filter:2-conv1:512-conv2:512-fc:2-Momentum,1_epoch,2,512,512,2,2.19,10.28,1133.235,98.3
1609,filter:14-conv1:8-conv2:16-fc:2-Momentum,1_epoch,14,8,16,2,0.218,24.3,1133.453,98.3
1610,filter:12-conv1:64-conv2:8-fc:4-Momentum,1_epoch,12,64,8,4,0.33,10.28,1133.783,98.3
1611,filter:14-conv1:256-conv2:2-fc:256-Momentum,1_epoch,14,256,2,256,1.0,10.28,1134.783,98.3
1612,filter:8-conv1:128-conv2:1-fc:64-Momentum,1_epoch,8,128,1,64,0.46,95.4,1135.243,98.3
1613,filter:8-conv1:32-conv2:2-fc:4-Momentum,1_epoch,8,32,2,4,0.219,71.98,1135.462,98.3
1614,filter:4-conv1:512-conv2:2-fc:512-Momentum,1_epoch,4,512,2,512,1.59,10.28,1137.052,98.3
1615,filter:8-conv1:32-conv2:128-fc:8-Momentum,1_epoch,8,32,128,8,0.431,20.18,1137.483,98.3
1616,filter:6-conv1:128-conv2:256-fc:4-Momentum,1_epoch,6,128,256,4,1.17,10.28,1138.653,98.3
1617,filter:4-conv1:256-conv2:32-fc:256-Momentum,1_epoch,4,256,32,256,0.793,97.72,1139.446,98.3
1618,filter:14-conv1:8-conv2:256-fc:512-Momentum,1_epoch,14,8,256,512,0.605,91.1,1140.051,98.3
1619,filter:14-conv1:4-conv2:128-fc:1-Momentum,1_epoch,14,4,128,1,0.474,10.28,1140.525,98.3
1620,filter:8-conv1:512-conv2:512-fc:32-Momentum,1_epoch,8,512,512,32,6.38,10.28,1146.905,98.3
1621,filter:2-conv1:16-conv2:8-fc:2-Momentum,1_epoch,2,16,8,2,0.276,23.94,1147.181,98.3
1622,filter:12-conv1:256-conv2:32-fc:128-Momentum,1_epoch,12,256,32,128,1.15,91.65,1148.331,98.3
1623,filter:14-conv1:64-conv2:128-fc:128-Momentum,1_epoch,14,64,128,128,0.698,10.28,1149.029,98.3
1624,filter:4-conv1:128-conv2:256-fc:4-Momentum,1_epoch,4,128,256,4,0.993,44.5,1150.022,98.3
1625,filter:12-conv1:512-conv2:128-fc:8-Momentum,1_epoch,12,512,128,8,3.43,10.28,1153.452,98.3
1626,filter:2-conv1:16-conv2:512-fc:8-Momentum,1_epoch,2,16,512,8,0.407,10.28,1153.859,98.3
1627,filter:4-conv1:8-conv2:32-fc:8-Momentum,1_epoch,4,8,32,8,0.178,92.99,1154.037,98.3
1628,filter:4-conv1:8-conv2:2-fc:32-Momentum,1_epoch,4,8,2,32,0.159,93.59,1154.196,98.3
1629,filter:2-conv1:32-conv2:1-fc:256-Momentum,1_epoch,2,32,1,256,0.182,90.85,1154.378,98.3
1630,filter:12-conv1:4-conv2:512-fc:32-Momentum,1_epoch,12,4,512,32,0.881,75.72,1155.259,98.3
1631,filter:2-conv1:128-conv2:256-fc:512-Momentum,1_epoch,2,128,256,512,0.693,96.76,1155.952,98.3
1632,filter:6-conv1:32-conv2:64-fc:4-Momentum,1_epoch,6,32,64,4,0.3,10.28,1156.252,98.3
1633,filter:6-conv1:256-conv2:256-fc:16-Momentum,1_epoch,6,256,256,16,1.77,10.28,1158.022,98.3
1634,filter:14-conv1:1-conv2:64-fc:128-Momentum,1_epoch,14,1,64,128,0.234,93.26,1158.256,98.3
1635,filter:14-conv1:32-conv2:16-fc:16-Momentum,1_epoch,14,32,16,16,0.3,93.15,1158.556,98.3
1636,filter:4-conv1:1-conv2:32-fc:512-Momentum,1_epoch,4,1,32,512,0.376,10.28,1158.932,98.3
1637,filter:2-conv1:1-conv2:128-fc:16-Momentum,1_epoch,2,1,128,16,0.201,10.28,1159.133,98.3
1638,filter:12-conv1:16-conv2:256-fc:2-Momentum,1_epoch,12,16,256,2,0.635,10.28,1159.768,98.3
1639,filter:2-conv1:2-conv2:512-fc:1-Momentum,1_epoch,2,2,512,1,0.293,10.28,1160.061,98.3
1640,filter:14-conv1:1-conv2:32-fc:32-Momentum,1_epoch,14,1,32,32,0.182,94.55,1160.243,98.3
1641,filter:14-conv1:2-conv2:4-fc:64-Momentum,1_epoch,14,2,4,64,0.174,95.82,1160.417,98.3
1642,filter:12-conv1:32-conv2:512-fc:1-Momentum,1_epoch,12,32,512,1,1.03,10.28,1161.447,98.3
1643,filter:14-conv1:2-conv2:2-fc:16-Momentum,1_epoch,14,2,2,16,0.218,93.05,1161.665,98.3
1644,filter:6-conv1:16-conv2:8-fc:64-Momentum,1_epoch,6,16,8,64,0.343,97.04,1162.008,98.3
1645,filter:14-conv1:512-conv2:2-fc:32-Momentum,1_epoch,14,512,2,32,1.95,10.28,1163.958,98.3
1646,filter:14-conv1:8-conv2:2-fc:2-Momentum,1_epoch,14,8,2,2,0.191,51.98,1164.149,98.3
1647,filter:4-conv1:32-conv2:32-fc:64-Momentum,1_epoch,4,32,32,64,0.339,97.3,1164.488,98.3
1648,filter:12-conv1:2-conv2:256-fc:4-Momentum,1_epoch,12,2,256,4,0.347,20.95,1164.835,98.3
1649,filter:14-conv1:128-conv2:2-fc:2-Momentum,1_epoch,14,128,2,2,0.605,10.28,1165.44,98.3
1650,filter:6-conv1:2-conv2:4-fc:512-Momentum,1_epoch,6,2,4,512,0.221,96.86,1165.661,98.3
1651,filter:12-conv1:32-conv2:16-fc:16-Momentum,1_epoch,12,32,16,16,0.394,95.82,1166.055,98.3
1652,filter:8-conv1:512-conv2:4-fc:2-Momentum,1_epoch,8,512,4,2,1.32,45.55,1167.375,98.3
1653,filter:2-conv1:32-conv2:256-fc:2-Momentum,1_epoch,2,32,256,2,0.289,25.33,1167.664,98.3
1654,filter:6-conv1:128-conv2:2-fc:8-Momentum,1_epoch,6,128,2,8,0.403,90.11,1168.067,98.3
1655,filter:4-conv1:8-conv2:128-fc:2-Momentum,1_epoch,4,8,128,2,0.748,45.73,1168.815,98.3
1656,filter:2-conv1:2-conv2:64-fc:256-Momentum,1_epoch,2,2,64,256,0.262,94.92,1169.077,98.3
1657,filter:12-conv1:8-conv2:64-fc:2-Momentum,1_epoch,12,8,64,2,0.346,10.28,1169.423,98.3
1658,filter:14-conv1:4-conv2:512-fc:64-Momentum,1_epoch,14,4,512,64,0.677,55.08,1170.1,98.3
1659,filter:8-conv1:2-conv2:32-fc:512-Momentum,1_epoch,8,2,32,512,0.222,96.77,1170.322,98.3
1660,filter:8-conv1:256-conv2:4-fc:16-Momentum,1_epoch,8,256,4,16,0.915,93.19,1171.237,98.3
1661,filter:14-conv1:4-conv2:32-fc:1-Momentum,1_epoch,14,4,32,1,0.228,10.28,1171.465,98.3
1662,filter:2-conv1:512-conv2:8-fc:256-Momentum,1_epoch,2,512,8,256,1.01,97.4,1172.475,98.3
1663,filter:8-conv1:2-conv2:64-fc:512-Momentum,1_epoch,8,2,64,512,0.503,96.59,1172.978,98.3
1664,filter:4-conv1:16-conv2:2-fc:1-Momentum,1_epoch,4,16,2,1,0.173,27.11,1173.151,98.3
1665,filter:12-conv1:8-conv2:128-fc:128-Momentum,1_epoch,12,8,128,128,0.32,95.71,1173.471,98.3
1666,filter:4-conv1:4-conv2:128-fc:256-Momentum,1_epoch,4,4,128,256,0.223,97.3,1173.694,98.3
1667,filter:4-conv1:2-conv2:16-fc:8-Momentum,1_epoch,4,2,16,8,0.239,90.31,1173.933,98.3
1668,filter:6-conv1:512-conv2:512-fc:16-Momentum,1_epoch,6,512,512,16,5.73,10.28,1179.663,98.3
1669,filter:12-conv1:1-conv2:1-fc:2-Momentum,1_epoch,12,1,1,2,0.258,39.45,1179.921,98.3
1670,filter:2-conv1:256-conv2:1-fc:256-Momentum,1_epoch,2,256,1,256,0.724,90.31,1180.645,98.3
1671,filter:8-conv1:16-conv2:64-fc:4-Momentum,1_epoch,8,16,64,4,0.342,10.29,1180.987,98.3
1672,filter:12-conv1:16-conv2:8-fc:1-Momentum,1_epoch,12,16,8,1,0.242,27.39,1181.229,98.3
1673,filter:2-conv1:1-conv2:256-fc:256-Momentum,1_epoch,2,1,256,256,0.266,94.8,1181.495,98.3
1674,filter:4-conv1:2-conv2:512-fc:32-Momentum,1_epoch,4,2,512,32,0.743,93.36,1182.238,98.3
1675,filter:12-conv1:64-conv2:1-fc:4-Momentum,1_epoch,12,64,1,4,0.328,74.34,1182.566,98.3
1676,filter:14-conv1:64-conv2:512-fc:2-Momentum,1_epoch,14,64,512,2,1.72,10.28,1184.286,98.3
1677,filter:2-conv1:32-conv2:4-fc:64-Momentum,1_epoch,2,32,4,64,0.188,93.6,1184.474,98.3
1678,filter:14-conv1:8-conv2:256-fc:8-Momentum,1_epoch,14,8,256,8,0.492,31.43,1184.966,98.3
1679,filter:6-conv1:4-conv2:16-fc:16-Momentum,1_epoch,6,4,16,16,0.449,96.18,1185.415,98.3
1680,filter:2-conv1:256-conv2:32-fc:512-Momentum,1_epoch,2,256,32,512,1.06,97.17,1186.475,98.3
1681,filter:14-conv1:2-conv2:4-fc:32-Momentum,1_epoch,14,2,4,32,0.171,93.89,1186.646,98.3
1682,filter:6-conv1:128-conv2:1-fc:1-Momentum,1_epoch,6,128,1,1,0.499,25.06,1187.145,98.3
1683,filter:8-conv1:2-conv2:1-fc:256-Momentum,1_epoch,8,2,1,256,0.26,94.24,1187.405,98.3
1684,filter:4-conv1:16-conv2:16-fc:2-Momentum,1_epoch,4,16,16,2,0.25,44.06,1187.655,98.3
1685,filter:8-conv1:8-conv2:128-fc:1-Momentum,1_epoch,8,8,128,1,0.261,10.28,1187.916,98.3
1686,filter:8-conv1:512-conv2:2-fc:16-Momentum,1_epoch,8,512,2,16,1.52,10.28,1189.436,98.3
1687,filter:2-conv1:256-conv2:64-fc:128-Momentum,1_epoch,2,256,64,128,0.973,96.4,1190.409,98.3
1688,filter:12-conv1:64-conv2:512-fc:32-Momentum,1_epoch,12,64,512,32,1.35,10.28,1191.759,98.3
1689,filter:14-conv1:32-conv2:8-fc:128-Momentum,1_epoch,14,32,8,128,0.268,96.82,1192.027,98.3
1690,filter:8-conv1:16-conv2:16-fc:64-Momentum,1_epoch,8,16,16,64,0.189,97.49,1192.216,98.3
1691,filter:8-conv1:8-conv2:256-fc:32-Momentum,1_epoch,8,8,256,32,0.379,94.59,1192.595,98.3
1692,filter:4-conv1:1-conv2:32-fc:2-Momentum,1_epoch,4,1,32,2,0.205,41.61,1192.8,98.3
1693,filter:2-conv1:32-conv2:8-fc:32-Momentum,1_epoch,2,32,8,32,0.185,90.25,1192.985,98.3
1694,filter:6-conv1:2-conv2:64-fc:256-Momentum,1_epoch,6,2,64,256,0.243,96.93,1193.228,98.3
1695,filter:4-conv1:1-conv2:256-fc:256-Momentum,1_epoch,4,1,256,256,0.255,95.79,1193.483,98.3
