,Date,msec,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4,Best,Random Best 1,Random Best 2,Random Best 0,Random Best 3,Random Best 4,Random Best 5,Random Best 6,Random Best 7,Random Best 8,Random Best 9
4313,2016-09-03 8:48,970,filter:12-conv1:8-conv2:4-fc:128-Momentum,1_epoch,0.265,97.0,,,12,8,4,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4314,2016-09-03 8:48,58,filter:12-conv1:8-conv2:4-fc:64-Momentum,1_epoch,0.314,96.6,,,12,8,4,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4315,2016-09-03 8:48,376,filter:12-conv1:8-conv2:8-fc:2-Momentum,1_epoch,0.189,52.39,,,12,8,8,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4316,2016-09-03 8:48,518,filter:12-conv1:8-conv2:4-fc:512-Momentum,1_epoch,0.27,95.61,,,12,8,4,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4317,2016-09-03 8:48,582,filter:12-conv1:8-conv2:8-fc:1-Momentum,1_epoch,0.291,10.28,,,12,8,8,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4318,2016-09-03 8:48,742,filter:12-conv1:8-conv2:8-fc:8-Momentum,1_epoch,0.19,92.71,,,12,8,8,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4319,2016-09-03 8:48,949,filter:12-conv1:8-conv2:8-fc:16-Momentum,1_epoch,0.293,94.62,,,12,8,8,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4320,2016-09-03 8:48,101,filter:12-conv1:8-conv2:8-fc:4-Momentum,1_epoch,0.377,77.29,,,12,8,8,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4321,2016-09-03 8:48,504,filter:12-conv1:8-conv2:8-fc:128-Momentum,1_epoch,0.197,96.92,,,12,8,8,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4322,2016-09-03 8:48,832,filter:12-conv1:8-conv2:8-fc:64-Momentum,1_epoch,0.345,96.89,,,12,8,8,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4323,2016-09-03 8:48,866,filter:12-conv1:8-conv2:8-fc:32-Momentum,1_epoch,0.353,96.64,,,12,8,8,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4324,2016-09-03 8:49,163,filter:12-conv1:8-conv2:8-fc:512-Momentum,1_epoch,0.197,96.57,,,12,8,8,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4325,2016-09-03 8:49,183,filter:12-conv1:8-conv2:16-fc:1-Momentum,1_epoch,0.193,10.28,,,12,8,16,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4326,2016-09-03 8:49,581,filter:12-conv1:8-conv2:8-fc:256-Momentum,1_epoch,0.447,96.94,,,12,8,8,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4327,2016-09-03 8:49,345,filter:12-conv1:8-conv2:16-fc:8-Momentum,1_epoch,0.201,91.55,,,12,8,16,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4328,2016-09-03 8:49,515,filter:12-conv1:8-conv2:16-fc:4-Momentum,1_epoch,0.289,28.4,,,12,8,16,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4329,2016-09-03 8:49,784,filter:12-conv1:8-conv2:16-fc:2-Momentum,1_epoch,0.466,19.42,,,12,8,16,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4330,2016-09-03 8:49,860,filter:12-conv1:8-conv2:16-fc:64-Momentum,1_epoch,0.201,95.7,,,12,8,16,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4331,2016-09-03 8:49,897,filter:12-conv1:8-conv2:16-fc:16-Momentum,1_epoch,0.211,94.86,,,12,8,16,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4332,2016-09-03 8:49,38,filter:12-conv1:8-conv2:16-fc:32-Momentum,1_epoch,0.301,96.28,,,12,8,16,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4333,2016-09-03 8:49,830,filter:12-conv1:8-conv2:16-fc:512-Momentum,1_epoch,0.216,96.87,,,12,8,16,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4334,2016-09-03 8:49,854,filter:12-conv1:8-conv2:16-fc:256-Momentum,1_epoch,0.214,96.65,,,12,8,16,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4335,2016-09-03 8:49,859,filter:12-conv1:8-conv2:16-fc:128-Momentum,1_epoch,0.218,96.85,,,12,8,16,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4336,2016-09-03 8:49,819,filter:12-conv1:8-conv2:32-fc:4-Momentum,1_epoch,0.215,28.04,,,12,8,32,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4337,2016-09-03 8:49,882,filter:12-conv1:8-conv2:32-fc:1-Momentum,1_epoch,0.241,10.28,,,12,8,32,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4338,2016-09-03 8:49,897,filter:12-conv1:8-conv2:32-fc:2-Momentum,1_epoch,0.244,10.28,,,12,8,32,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4339,2016-09-03 8:49,760,filter:12-conv1:8-conv2:32-fc:32-Momentum,1_epoch,0.214,96.69,,,12,8,32,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4340,2016-09-03 8:49,782,filter:12-conv1:8-conv2:32-fc:8-Momentum,1_epoch,0.226,28.8,,,12,8,32,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4341,2016-09-03 8:49,23,filter:12-conv1:8-conv2:32-fc:16-Momentum,1_epoch,0.361,95.05,,,12,8,32,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4342,2016-09-03 8:49,175,filter:12-conv1:8-conv2:32-fc:128-Momentum,1_epoch,0.221,96.58,,,12,8,32,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4343,2016-09-03 8:49,464,filter:12-conv1:8-conv2:32-fc:256-Momentum,1_epoch,0.339,97.22,,,12,8,32,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4344,2016-09-03 8:49,688,filter:12-conv1:8-conv2:32-fc:64-Momentum,1_epoch,0.445,97.22,,,12,8,32,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4345,2016-09-03 8:49,64,filter:12-conv1:8-conv2:32-fc:512-Momentum,1_epoch,0.232,96.5,,,12,8,32,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4346,2016-09-03 8:49,340,filter:12-conv1:8-conv2:64-fc:2-Momentum,1_epoch,0.346,10.28,,,12,8,64,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4347,2016-09-03 8:49,544,filter:12-conv1:8-conv2:64-fc:1-Momentum,1_epoch,0.447,10.28,,,12,8,64,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4348,2016-09-03 8:50,766,filter:12-conv1:8-conv2:64-fc:8-Momentum,1_epoch,0.247,79.68,,,12,8,64,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4349,2016-09-03 8:50,16,filter:12-conv1:8-conv2:64-fc:4-Momentum,1_epoch,0.351,10.28,,,12,8,64,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4350,2016-09-03 8:50,244,filter:12-conv1:8-conv2:64-fc:16-Momentum,1_epoch,0.484,81.3,,,12,8,64,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4351,2016-09-03 8:50,816,filter:12-conv1:8-conv2:64-fc:128-Momentum,1_epoch,0.267,96.65,,,12,8,64,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4352,2016-09-03 8:50,887,filter:12-conv1:8-conv2:64-fc:64-Momentum,1_epoch,0.275,96.48,,,12,8,64,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4353,2016-09-03 8:50,350,filter:12-conv1:8-conv2:64-fc:32-Momentum,1_epoch,0.538,95.96,,,12,8,64,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4354,2016-09-03 8:50,294,filter:12-conv1:8-conv2:64-fc:256-Momentum,1_epoch,0.265,94.99,,,12,8,64,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4355,2016-09-03 8:50,557,filter:12-conv1:8-conv2:64-fc:512-Momentum,1_epoch,0.353,95.65,,,12,8,64,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4356,2016-09-03 8:50,122,filter:12-conv1:8-conv2:128-fc:1-Momentum,1_epoch,0.337,10.28,,,12,8,128,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4357,2016-09-03 8:50,10,filter:12-conv1:8-conv2:128-fc:4-Momentum,1_epoch,0.304,10.28,,,12,8,128,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4358,2016-09-03 8:50,89,filter:12-conv1:8-conv2:128-fc:2-Momentum,1_epoch,0.332,10.28,,,12,8,128,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4359,2016-09-03 8:50,163,filter:12-conv1:8-conv2:128-fc:8-Momentum,1_epoch,0.383,68.5,,,12,8,128,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4360,2016-09-03 8:50,943,filter:12-conv1:8-conv2:128-fc:16-Momentum,1_epoch,0.315,74.77,,,12,8,128,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4361,2016-09-03 8:50,93,filter:12-conv1:8-conv2:128-fc:64-Momentum,1_epoch,0.373,95.49,,,12,8,128,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4362,2016-09-03 8:50,102,filter:12-conv1:8-conv2:128-fc:32-Momentum,1_epoch,0.381,93.61,,,12,8,128,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4363,2016-09-03 8:50,936,filter:12-conv1:8-conv2:128-fc:128-Momentum,1_epoch,0.32,95.71,,,12,8,128,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4364,2016-09-03 8:50,351,filter:12-conv1:8-conv2:128-fc:256-Momentum,1_epoch,0.409,96.11,,,12,8,128,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4365,2016-09-03 8:50,14,filter:12-conv1:8-conv2:128-fc:512-Momentum,1_epoch,0.389,93.48,,,12,8,128,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4366,2016-09-03 8:50,908,filter:12-conv1:8-conv2:256-fc:1-Momentum,1_epoch,0.438,10.28,,,12,8,256,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4367,2016-09-03 8:50,929,filter:12-conv1:8-conv2:256-fc:2-Momentum,1_epoch,0.431,10.28,,,12,8,256,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4368,2016-09-03 8:50,168,filter:12-conv1:8-conv2:256-fc:4-Momentum,1_epoch,0.535,10.28,,,12,8,256,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4369,2016-09-03 8:51,733,filter:12-conv1:8-conv2:256-fc:8-Momentum,1_epoch,0.427,10.28,,,12,8,256,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4370,2016-09-03 8:51,738,filter:12-conv1:8-conv2:256-fc:16-Momentum,1_epoch,0.428,36.97,,,12,8,256,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4371,2016-09-03 8:51,959,filter:12-conv1:8-conv2:256-fc:32-Momentum,1_epoch,0.54,76.1,,,12,8,256,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4372,2016-09-03 8:51,995,filter:12-conv1:8-conv2:256-fc:64-Momentum,1_epoch,0.43,86.27,,,12,8,256,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4373,2016-09-03 8:51,285,filter:12-conv1:8-conv2:256-fc:128-Momentum,1_epoch,0.516,93.43,,,12,8,256,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4374,2016-09-03 8:51,34,filter:12-conv1:8-conv2:256-fc:256-Momentum,1_epoch,0.599,94.58,,,12,8,256,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4375,2016-09-03 8:51,155,filter:12-conv1:8-conv2:256-fc:512-Momentum,1_epoch,0.509,87.61,,,12,8,256,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4376,2016-09-03 8:51,703,filter:12-conv1:8-conv2:512-fc:1-Momentum,1_epoch,0.691,10.28,,,12,8,512,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4377,2016-09-03 8:51,73,filter:12-conv1:8-conv2:512-fc:2-Momentum,1_epoch,0.829,10.28,,,12,8,512,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4378,2016-09-03 8:51,712,filter:12-conv1:8-conv2:512-fc:4-Momentum,1_epoch,0.667,10.28,,,12,8,512,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4379,2016-09-03 8:51,935,filter:12-conv1:8-conv2:512-fc:8-Momentum,1_epoch,0.739,28.33,,,12,8,512,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4380,2016-09-03 8:51,302,filter:12-conv1:8-conv2:512-fc:16-Momentum,1_epoch,0.86,10.28,,,12,8,512,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4381,2016-09-03 8:52,796,filter:12-conv1:8-conv2:512-fc:32-Momentum,1_epoch,0.662,33.63,,,12,8,512,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4382,2016-09-03 8:52,221,filter:12-conv1:8-conv2:512-fc:64-Momentum,1_epoch,0.754,41.93,,,12,8,512,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4383,2016-09-03 8:52,881,filter:12-conv1:8-conv2:512-fc:128-Momentum,1_epoch,0.868,80.02,,,12,8,512,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4384,2016-09-03 8:52,801,filter:12-conv1:16-conv2:1-fc:1-Momentum,1_epoch,0.217,26.61,,,12,16,1,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4385,2016-09-03 8:52,417,filter:12-conv1:8-conv2:512-fc:256-Momentum,1_epoch,0.749,87.52,,,12,8,512,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4386,2016-09-03 8:52,476,filter:12-conv1:8-conv2:512-fc:512-Momentum,1_epoch,0.898,89.2,,,12,8,512,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4387,2016-09-03 8:52,587,filter:12-conv1:16-conv2:1-fc:8-Momentum,1_epoch,0.198,89.23,,,12,16,1,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4388,2016-09-03 8:52,619,filter:12-conv1:16-conv2:1-fc:2-Momentum,1_epoch,0.207,47.21,,,12,16,1,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4389,2016-09-03 8:52,703,filter:12-conv1:16-conv2:1-fc:4-Momentum,1_epoch,0.254,82.99,,,12,16,1,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4390,2016-09-03 8:52,314,filter:12-conv1:16-conv2:1-fc:64-Momentum,1_epoch,0.197,94.96,,,12,16,1,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4391,2016-09-03 8:52,384,filter:12-conv1:16-conv2:1-fc:16-Momentum,1_epoch,0.233,92.81,,,12,16,1,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4392,2016-09-03 8:52,438,filter:12-conv1:16-conv2:1-fc:32-Momentum,1_epoch,0.258,93.43,,,12,16,1,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4393,2016-09-03 8:52,213,filter:12-conv1:16-conv2:1-fc:512-Momentum,1_epoch,0.212,94.93,,,12,16,1,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4394,2016-09-03 8:52,425,filter:12-conv1:16-conv2:1-fc:256-Momentum,1_epoch,0.328,10.28,,,12,16,1,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4395,2016-09-03 8:52,734,filter:12-conv1:16-conv2:1-fc:128-Momentum,1_epoch,0.481,95.43,,,12,16,1,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4396,2016-09-03 8:52,272,filter:12-conv1:16-conv2:2-fc:4-Momentum,1_epoch,0.207,80.08,,,12,16,2,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4397,2016-09-03 8:52,504,filter:12-conv1:16-conv2:2-fc:2-Momentum,1_epoch,0.304,47.9,,,12,16,2,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4398,2016-09-03 8:52,527,filter:12-conv1:16-conv2:2-fc:1-Momentum,1_epoch,0.306,26.55,,,12,16,2,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4399,2016-09-03 8:53,43,filter:12-conv1:16-conv2:2-fc:32-Momentum,1_epoch,0.201,95.76,,,12,16,2,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4400,2016-09-03 8:53,113,filter:12-conv1:16-conv2:2-fc:16-Momentum,1_epoch,0.226,94.96,,,12,16,2,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4401,2016-09-03 8:53,307,filter:12-conv1:16-conv2:2-fc:8-Momentum,1_epoch,0.343,91.02,,,12,16,2,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4402,2016-09-03 8:53,555,filter:12-conv1:16-conv2:2-fc:256-Momentum,1_epoch,0.205,10.28,,,12,16,2,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4403,2016-09-03 8:53,676,filter:12-conv1:16-conv2:2-fc:64-Momentum,1_epoch,0.265,94.54,,,12,16,2,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4404,2016-09-03 8:53,769,filter:12-conv1:16-conv2:2-fc:128-Momentum,1_epoch,0.312,95.89,,,12,16,2,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4405,2016-09-03 8:53,768,filter:12-conv1:16-conv2:4-fc:2-Momentum,1_epoch,0.205,46.46,,,12,16,4,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4406,2016-09-03 8:53,839,filter:12-conv1:16-conv2:4-fc:1-Momentum,1_epoch,0.228,29.58,,,12,16,4,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4407,2016-09-03 8:53,257,filter:12-conv1:16-conv2:2-fc:512-Momentum,1_epoch,0.501,10.28,,,12,16,2,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4408,2016-09-03 8:53,946,filter:12-conv1:16-conv2:4-fc:16-Momentum,1_epoch,0.209,96.02,,,12,16,4,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4409,2016-09-03 8:53,214,filter:12-conv1:16-conv2:4-fc:8-Momentum,1_epoch,0.302,92.88,,,12,16,4,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4410,2016-09-03 8:53,242,filter:12-conv1:16-conv2:4-fc:4-Momentum,1_epoch,0.303,79.99,,,12,16,4,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4411,2016-09-03 8:53,126,filter:12-conv1:16-conv2:4-fc:128-Momentum,1_epoch,0.208,96.45,,,12,16,4,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4412,2016-09-03 8:53,334,filter:12-conv1:16-conv2:4-fc:64-Momentum,1_epoch,0.309,96.97,,,12,16,4,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.27,98.3,98.27,98.27
4413,2016-09-03 8:53,343,filter:12-conv1:16-conv2:4-fc:32-Momentum,1_epoch,0.309,96.91,,,12,16,4,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4414,2016-09-03 8:53,300,filter:12-conv1:16-conv2:4-fc:256-Momentum,1_epoch,0.216,96.64,,,12,16,4,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4415,2016-09-03 8:53,403,filter:12-conv1:16-conv2:8-fc:1-Momentum,1_epoch,0.242,27.39,,,12,16,8,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4416,2016-09-03 8:53,491,filter:12-conv1:16-conv2:4-fc:512-Momentum,1_epoch,0.302,10.28,,,12,16,4,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4417,2016-09-03 8:53,468,filter:12-conv1:16-conv2:8-fc:2-Momentum,1_epoch,0.218,42.63,,,12,16,8,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4418,2016-09-03 8:53,647,filter:12-conv1:16-conv2:8-fc:8-Momentum,1_epoch,0.297,87.48,,,12,16,8,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4419,2016-09-03 8:53,722,filter:12-conv1:16-conv2:8-fc:4-Momentum,1_epoch,0.332,68.56,,,12,16,8,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4420,2016-09-03 8:53,722,filter:12-conv1:16-conv2:8-fc:32-Momentum,1_epoch,0.216,96.09,,,12,16,8,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4421,2016-09-03 8:53,756,filter:12-conv1:16-conv2:8-fc:64-Momentum,1_epoch,0.206,96.15,,,12,16,8,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4422,2016-09-03 8:53,146,filter:12-conv1:16-conv2:8-fc:16-Momentum,1_epoch,0.477,96.04,,,12,16,8,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4423,2016-09-03 8:54,205,filter:12-conv1:16-conv2:8-fc:256-Momentum,1_epoch,0.218,97.57,,,12,16,8,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4424,2016-09-03 8:54,450,filter:12-conv1:16-conv2:8-fc:512-Momentum,1_epoch,0.312,95.45,,,12,16,8,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4425,2016-09-03 8:54,522,filter:12-conv1:16-conv2:8-fc:128-Momentum,1_epoch,0.34,97.0,,,12,16,8,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4426,2016-09-03 8:54,981,filter:12-conv1:16-conv2:16-fc:2-Momentum,1_epoch,0.236,10.28,,,12,16,16,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4427,2016-09-03 8:54,13,filter:12-conv1:16-conv2:16-fc:4-Momentum,1_epoch,0.23,55.48,,,12,16,16,4,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4428,2016-09-03 8:54,230,filter:12-conv1:16-conv2:16-fc:1-Momentum,1_epoch,0.359,25.29,,,12,16,16,1,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4429,2016-09-03 8:54,970,filter:12-conv1:16-conv2:16-fc:16-Momentum,1_epoch,0.233,95.46,,,12,16,16,16,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4430,2016-09-03 8:54,229,filter:12-conv1:16-conv2:16-fc:32-Momentum,1_epoch,0.358,96.47,,,12,16,16,32,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4431,2016-09-03 8:54,510,filter:12-conv1:16-conv2:16-fc:8-Momentum,1_epoch,0.459,90.61,,,12,16,16,8,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4432,2016-09-03 8:54,308,filter:12-conv1:16-conv2:16-fc:128-Momentum,1_epoch,0.23,97.13,,,12,16,16,128,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4433,2016-09-03 8:54,422,filter:12-conv1:16-conv2:16-fc:256-Momentum,1_epoch,0.271,97.0,,,12,16,16,256,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4434,2016-09-03 8:54,503,filter:12-conv1:16-conv2:16-fc:64-Momentum,1_epoch,0.318,97.08,,,12,16,16,64,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4435,2016-09-03 8:54,685,filter:12-conv1:16-conv2:32-fc:2-Momentum,1_epoch,0.242,10.28,,,12,16,32,2,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
4436,2016-09-03 8:54,982,filter:12-conv1:16-conv2:16-fc:512-Momentum,1_epoch,0.334,96.9,,,12,16,16,512,98.3,98.3,98.27,98.27,98.3,98.3,98.26,98.3,98.3,98.27,98.27
