,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
5295,filter:8-conv1:8-conv2:16-fc:32-Momentum,1_epoch,8,8,16,32,0.333,96.91,3644.08,98.3
5296,filter:4-conv1:1-conv2:256-fc:32-Momentum,1_epoch,4,1,256,32,0.233,93.69,3644.313,98.3
5297,filter:6-conv1:256-conv2:8-fc:16-Momentum,1_epoch,6,256,8,16,0.789,95.54,3645.102,98.3
5298,filter:12-conv1:512-conv2:2-fc:512-Momentum,1_epoch,12,512,2,512,1.83,10.28,3646.932,98.3
5299,filter:2-conv1:256-conv2:256-fc:16-Momentum,1_epoch,2,256,256,16,0.879,88.58,3647.811,98.3
5300,filter:6-conv1:64-conv2:1-fc:1-Momentum,1_epoch,6,64,1,1,0.388,24.06,3648.199,98.3
5301,filter:4-conv1:64-conv2:256-fc:1-Momentum,1_epoch,4,64,256,1,0.562,10.28,3648.761,98.3
5302,filter:14-conv1:8-conv2:4-fc:512-Momentum,1_epoch,14,8,4,512,0.203,97.17,3648.964,98.3
5303,filter:6-conv1:2-conv2:64-fc:2-Momentum,1_epoch,6,2,64,2,0.288,39.78,3649.252,98.3
5304,filter:2-conv1:16-conv2:32-fc:512-Momentum,1_epoch,2,16,32,512,0.176,96.52,3649.428,98.3
5305,filter:6-conv1:128-conv2:256-fc:64-Momentum,1_epoch,6,128,256,64,1.17,10.28,3650.598,98.3
5306,filter:12-conv1:64-conv2:8-fc:1-Momentum,1_epoch,12,64,8,1,0.432,10.28,3651.03,98.3
5307,filter:12-conv1:128-conv2:32-fc:4-Momentum,1_epoch,12,128,32,4,0.694,10.28,3651.724,98.3
5308,filter:6-conv1:32-conv2:8-fc:64-Momentum,1_epoch,6,32,8,64,0.308,97.16,3652.032,98.3
5309,filter:2-conv1:256-conv2:256-fc:64-Momentum,1_epoch,2,256,256,64,0.996,96.34,3653.028,98.3
5310,filter:2-conv1:8-conv2:8-fc:256-Momentum,1_epoch,2,8,8,256,0.261,93.55,3653.289,98.3
5311,filter:4-conv1:512-conv2:64-fc:32-Momentum,1_epoch,4,512,64,32,1.62,97.02,3654.909,98.3
5312,filter:8-conv1:512-conv2:256-fc:2-Momentum,1_epoch,8,512,256,2,3.77,10.28,3658.679,98.3
5313,filter:12-conv1:4-conv2:128-fc:128-Momentum,1_epoch,12,4,128,128,0.465,93.94,3659.144,98.3
5314,filter:6-conv1:64-conv2:128-fc:4-Momentum,1_epoch,6,64,128,4,0.532,25.36,3659.676,98.3
5315,filter:2-conv1:64-conv2:128-fc:64-Momentum,1_epoch,2,64,128,64,0.308,95.5,3659.984,98.3
5316,filter:12-conv1:32-conv2:8-fc:2-Momentum,1_epoch,12,32,8,2,0.418,54.03,3660.402,98.3
5317,filter:8-conv1:2-conv2:2-fc:2-Momentum,1_epoch,8,2,2,2,0.25,39.27,3660.652,98.3
5318,filter:6-conv1:2-conv2:128-fc:64-Momentum,1_epoch,6,2,128,64,0.287,96.76,3660.939,98.3
5319,filter:8-conv1:8-conv2:16-fc:512-Momentum,1_epoch,8,8,16,512,0.192,97.04,3661.131,98.3
5320,filter:12-conv1:4-conv2:1-fc:64-Momentum,1_epoch,12,4,1,64,0.22,93.37,3661.351,98.3
5321,filter:14-conv1:32-conv2:128-fc:1-Momentum,1_epoch,14,32,128,1,0.558,10.28,3661.909,98.3
5322,filter:8-conv1:256-conv2:8-fc:256-Momentum,1_epoch,8,256,8,256,0.762,10.28,3662.671,98.3
5323,filter:6-conv1:8-conv2:64-fc:128-Momentum,1_epoch,6,8,64,128,0.389,97.61,3663.06,98.3
5324,filter:4-conv1:128-conv2:1-fc:8-Momentum,1_epoch,4,128,1,8,0.833,82.74,3663.893,98.3
5325,filter:14-conv1:2-conv2:4-fc:1-Momentum,1_epoch,14,2,4,1,0.172,33.23,3664.065,98.3
5326,filter:4-conv1:256-conv2:16-fc:128-Momentum,1_epoch,4,256,16,128,0.957,97.82,3665.022,98.3
5327,filter:14-conv1:32-conv2:8-fc:8-Momentum,1_epoch,14,32,8,8,0.272,82.14,3665.294,98.3
5328,filter:12-conv1:8-conv2:256-fc:2-Momentum,1_epoch,12,8,256,2,0.431,10.28,3665.725,98.3
5329,filter:2-conv1:2-conv2:64-fc:256-Momentum,1_epoch,2,2,64,256,0.262,94.92,3665.987,98.3
5330,filter:8-conv1:16-conv2:8-fc:8-Momentum,1_epoch,8,16,8,8,0.178,95.52,3666.165,98.3
5331,filter:8-conv1:2-conv2:1-fc:32-Momentum,1_epoch,8,2,1,32,0.3,92.34,3666.465,98.3
5332,filter:12-conv1:32-conv2:2-fc:2-Momentum,1_epoch,12,32,2,2,0.233,50.18,3666.698,98.3
5333,filter:12-conv1:8-conv2:16-fc:64-Momentum,1_epoch,12,8,16,64,0.201,95.7,3666.899,98.3
5334,filter:6-conv1:8-conv2:16-fc:32-Momentum,1_epoch,6,8,16,32,0.177,97.05,3667.076,98.3
5335,filter:14-conv1:64-conv2:1-fc:32-Momentum,1_epoch,14,64,1,32,0.383,93.57,3667.459,98.3
5336,filter:14-conv1:16-conv2:32-fc:256-Momentum,1_epoch,14,16,32,256,0.253,95.02,3667.712,98.3
5337,filter:4-conv1:4-conv2:128-fc:2-Momentum,1_epoch,4,4,128,2,0.785,25.69,3668.497,98.3
5338,filter:14-conv1:256-conv2:512-fc:16-Momentum,1_epoch,14,256,512,16,5.51,10.28,3674.007,98.3
5339,filter:14-conv1:8-conv2:2-fc:128-Momentum,1_epoch,14,8,2,128,0.216,92.18,3674.223,98.3
5340,filter:2-conv1:1-conv2:32-fc:1-Momentum,1_epoch,2,1,32,1,0.152,25.72,3674.375,98.3
5341,filter:2-conv1:512-conv2:4-fc:2-Momentum,1_epoch,2,512,4,2,0.979,44.59,3675.354,98.3
5342,filter:6-conv1:32-conv2:8-fc:32-Momentum,1_epoch,6,32,8,32,0.318,96.47,3675.672,98.3
5343,filter:14-conv1:512-conv2:512-fc:256-Momentum,1_epoch,14,512,512,256,11.1,9.8,3686.772,98.3
5344,filter:14-conv1:64-conv2:4-fc:512-Momentum,1_epoch,14,64,4,512,0.38,10.28,3687.152,98.3
5345,filter:12-conv1:128-conv2:64-fc:256-Momentum,1_epoch,12,128,64,256,0.723,10.28,3687.875,98.3
5346,filter:4-conv1:128-conv2:2-fc:64-Momentum,1_epoch,4,128,2,64,0.51,96.05,3688.385,98.3
5347,filter:8-conv1:1-conv2:16-fc:128-Momentum,1_epoch,8,1,16,128,0.365,95.68,3688.75,98.3
5348,filter:6-conv1:16-conv2:32-fc:32-Momentum,1_epoch,6,16,32,32,0.338,97.14,3689.088,98.3
5349,filter:8-conv1:64-conv2:8-fc:8-Momentum,1_epoch,8,64,8,8,0.44,94.91,3689.528,98.3
5350,filter:6-conv1:2-conv2:8-fc:256-Momentum,1_epoch,6,2,8,256,0.252,96.29,3689.78,98.3
5351,filter:12-conv1:1-conv2:8-fc:16-Momentum,1_epoch,12,1,8,16,0.172,92.57,3689.952,98.3
5352,filter:8-conv1:32-conv2:512-fc:2-Momentum,1_epoch,8,32,512,2,0.865,10.28,3690.817,98.3
5353,filter:6-conv1:128-conv2:8-fc:128-Momentum,1_epoch,6,128,8,128,0.43,95.86,3691.247,98.3
5354,filter:6-conv1:64-conv2:256-fc:32-Momentum,1_epoch,6,64,256,32,0.704,90.73,3691.951,98.3
5355,filter:6-conv1:1-conv2:4-fc:32-Momentum,1_epoch,6,1,4,32,0.153,93.49,3692.104,98.3
5356,filter:12-conv1:16-conv2:16-fc:2-Momentum,1_epoch,12,16,16,2,0.236,10.28,3692.34,98.3
5357,filter:4-conv1:64-conv2:2-fc:16-Momentum,1_epoch,4,64,2,16,0.273,93.37,3692.613,98.3
5358,filter:14-conv1:1-conv2:64-fc:2-Momentum,1_epoch,14,1,64,2,0.388,44.63,3693.001,98.3
5359,filter:4-conv1:2-conv2:64-fc:64-Momentum,1_epoch,4,2,64,64,0.175,96.08,3693.176,98.3
5360,filter:14-conv1:32-conv2:8-fc:128-Momentum,1_epoch,14,32,8,128,0.268,96.82,3693.444,98.3
5361,filter:6-conv1:32-conv2:4-fc:4-Momentum,1_epoch,6,32,4,4,0.227,84.61,3693.671,98.3
5362,filter:12-conv1:512-conv2:16-fc:128-Momentum,1_epoch,12,512,16,128,1.7,10.28,3695.371,98.3
5363,filter:6-conv1:8-conv2:1-fc:16-Momentum,1_epoch,6,8,1,16,0.354,91.57,3695.725,98.3
5364,filter:14-conv1:128-conv2:32-fc:32-Momentum,1_epoch,14,128,32,32,0.749,91.29,3696.474,98.3
5365,filter:8-conv1:512-conv2:8-fc:8-Momentum,1_epoch,8,512,8,8,1.35,54.81,3697.824,98.3
5366,filter:2-conv1:1-conv2:2-fc:4-Momentum,1_epoch,2,1,2,4,0.218,10.28,3698.042,98.3
5367,filter:8-conv1:64-conv2:2-fc:128-Momentum,1_epoch,8,64,2,128,0.281,10.28,3698.323,98.3
5368,filter:14-conv1:4-conv2:64-fc:2-Momentum,1_epoch,14,4,64,2,0.238,10.28,3698.561,98.3
5369,filter:2-conv1:8-conv2:32-fc:64-Momentum,1_epoch,2,8,32,64,0.234,94.08,3698.795,98.3
5370,filter:4-conv1:64-conv2:1-fc:64-Momentum,1_epoch,4,64,1,64,0.289,93.2,3699.084,98.3
5371,filter:8-conv1:16-conv2:512-fc:32-Momentum,1_epoch,8,16,512,32,0.676,59.17,3699.76,98.3
5372,filter:2-conv1:1-conv2:512-fc:32-Momentum,1_epoch,2,1,512,32,0.424,10.28,3700.184,98.3
5373,filter:12-conv1:4-conv2:4-fc:128-Momentum,1_epoch,12,4,4,128,0.281,95.83,3700.465,98.3
5374,filter:8-conv1:1-conv2:512-fc:64-Momentum,1_epoch,8,1,512,64,0.355,89.35,3700.82,98.3
5375,filter:6-conv1:2-conv2:1-fc:2-Momentum,1_epoch,6,2,1,2,0.243,40.42,3701.063,98.3
5376,filter:8-conv1:256-conv2:2-fc:16-Momentum,1_epoch,8,256,2,16,0.743,10.28,3701.806,98.3
5377,filter:2-conv1:4-conv2:32-fc:256-Momentum,1_epoch,2,4,32,256,0.362,95.26,3702.168,98.3
5378,filter:2-conv1:1-conv2:8-fc:4-Momentum,1_epoch,2,1,8,4,0.138,28.94,3702.306,98.3
5379,filter:6-conv1:32-conv2:16-fc:32-Momentum,1_epoch,6,32,16,32,0.239,97.11,3702.545,98.3
5380,filter:6-conv1:8-conv2:4-fc:2-Momentum,1_epoch,6,8,4,2,0.252,46.99,3702.797,98.3
5381,filter:14-conv1:32-conv2:32-fc:16-Momentum,1_epoch,14,32,32,16,0.308,93.28,3703.105,98.3
5382,filter:6-conv1:1-conv2:256-fc:16-Momentum,1_epoch,6,1,256,16,0.334,87.84,3703.439,98.3
5383,filter:2-conv1:64-conv2:1-fc:1-Momentum,1_epoch,2,64,1,1,0.25,26.65,3703.689,98.3
5384,filter:4-conv1:8-conv2:1-fc:2-Momentum,1_epoch,4,8,1,2,0.159,41.0,3703.848,98.3
5385,filter:2-conv1:2-conv2:128-fc:16-Momentum,1_epoch,2,2,128,16,0.311,87.07,3704.159,98.3
5386,filter:14-conv1:64-conv2:16-fc:64-Momentum,1_epoch,14,64,16,64,0.586,96.59,3704.745,98.3
5387,filter:12-conv1:1-conv2:8-fc:32-Momentum,1_epoch,12,1,8,32,0.169,93.67,3704.914,98.3
5388,filter:2-conv1:64-conv2:32-fc:1-Momentum,1_epoch,2,64,32,1,0.257,29.17,3705.171,98.3
5389,filter:12-conv1:512-conv2:8-fc:128-Momentum,1_epoch,12,512,8,128,1.87,86.92,3707.041,98.3
5390,filter:2-conv1:4-conv2:256-fc:32-Momentum,1_epoch,2,4,256,32,0.234,92.71,3707.275,98.3
5391,filter:12-conv1:16-conv2:2-fc:256-Momentum,1_epoch,12,16,2,256,0.205,10.28,3707.48,98.3
5392,filter:12-conv1:256-conv2:256-fc:2-Momentum,1_epoch,12,256,256,2,2.61,10.28,3710.09,98.3
5393,filter:4-conv1:32-conv2:2-fc:4-Momentum,1_epoch,4,32,2,4,0.281,67.85,3710.371,98.3
5394,filter:8-conv1:128-conv2:512-fc:2-Momentum,1_epoch,8,128,512,2,1.96,10.28,3712.331,98.3
5395,filter:14-conv1:512-conv2:512-fc:64-Momentum,1_epoch,14,512,512,64,11.1,10.28,3723.431,98.3
5396,filter:6-conv1:2-conv2:128-fc:4-Momentum,1_epoch,6,2,128,4,0.216,10.28,3723.647,98.3
5397,filter:14-conv1:16-conv2:256-fc:16-Momentum,1_epoch,14,16,256,16,0.504,10.28,3724.151,98.3
5398,filter:8-conv1:2-conv2:64-fc:512-Momentum,1_epoch,8,2,64,512,0.503,96.59,3724.654,98.3
5399,filter:4-conv1:32-conv2:2-fc:128-Momentum,1_epoch,4,32,2,128,0.208,95.25,3724.862,98.3
5400,filter:12-conv1:8-conv2:64-fc:64-Momentum,1_epoch,12,8,64,64,0.275,96.48,3725.137,98.3
5401,filter:2-conv1:256-conv2:512-fc:512-Momentum,1_epoch,2,256,512,512,1.4,96.6,3726.537,98.3
5402,filter:8-conv1:2-conv2:2-fc:8-Momentum,1_epoch,8,2,2,8,0.243,82.33,3726.78,98.3
5403,filter:12-conv1:1-conv2:4-fc:8-Momentum,1_epoch,12,1,4,8,0.223,86.9,3727.003,98.3
5404,filter:12-conv1:16-conv2:2-fc:8-Momentum,1_epoch,12,16,2,8,0.343,91.02,3727.346,98.3
5405,filter:14-conv1:64-conv2:16-fc:32-Momentum,1_epoch,14,64,16,32,0.418,94.82,3727.764,98.3
5406,filter:12-conv1:512-conv2:128-fc:512-Momentum,1_epoch,12,512,128,512,3.48,9.8,3731.244,98.3
5407,filter:4-conv1:32-conv2:64-fc:64-Momentum,1_epoch,4,32,64,64,0.246,97.49,3731.49,98.3
5408,filter:6-conv1:32-conv2:1-fc:128-Momentum,1_epoch,6,32,1,128,0.672,95.27,3732.162,98.3
5409,filter:6-conv1:4-conv2:16-fc:1-Momentum,1_epoch,6,4,16,1,0.159,26.24,3732.321,98.3
5410,filter:4-conv1:1-conv2:256-fc:8-Momentum,1_epoch,4,1,256,8,0.243,10.28,3732.564,98.3
5411,filter:2-conv1:2-conv2:512-fc:8-Momentum,1_epoch,2,2,512,8,0.314,10.28,3732.878,98.3
5412,filter:12-conv1:256-conv2:128-fc:8-Momentum,1_epoch,12,256,128,8,1.72,10.28,3734.598,98.3
5413,filter:2-conv1:256-conv2:8-fc:512-Momentum,1_epoch,2,256,8,512,0.886,97.14,3735.484,98.3
5414,filter:6-conv1:4-conv2:512-fc:512-Momentum,1_epoch,6,4,512,512,0.616,95.57,3736.1,98.3
5415,filter:8-conv1:128-conv2:1-fc:512-Momentum,1_epoch,8,128,1,512,0.489,95.38,3736.589,98.3
5416,filter:12-conv1:16-conv2:128-fc:4-Momentum,1_epoch,12,16,128,4,0.352,10.28,3736.941,98.3
5417,filter:2-conv1:512-conv2:32-fc:64-Momentum,1_epoch,2,512,32,64,1.03,96.04,3737.971,98.3
5418,filter:4-conv1:64-conv2:1-fc:2-Momentum,1_epoch,4,64,1,2,0.273,39.78,3738.244,98.3
5419,filter:14-conv1:512-conv2:16-fc:2-Momentum,1_epoch,14,512,16,2,2.14,10.28,3740.384,98.3
5420,filter:4-conv1:256-conv2:128-fc:64-Momentum,1_epoch,4,256,128,64,1.14,97.2,3741.524,98.3
5421,filter:14-conv1:256-conv2:8-fc:2-Momentum,1_epoch,14,256,8,2,1.1,10.28,3742.624,98.3
5422,filter:6-conv1:2-conv2:256-fc:4-Momentum,1_epoch,6,2,256,4,0.254,10.28,3742.878,98.3
5423,filter:12-conv1:16-conv2:32-fc:64-Momentum,1_epoch,12,16,32,64,0.29,97.21,3743.168,98.3
5424,filter:4-conv1:32-conv2:4-fc:2-Momentum,1_epoch,4,32,4,2,0.198,50.31,3743.366,98.3
5425,filter:14-conv1:256-conv2:128-fc:4-Momentum,1_epoch,14,256,128,4,2.24,10.28,3745.606,98.3
5426,filter:6-conv1:512-conv2:2-fc:8-Momentum,1_epoch,6,512,2,8,1.34,89.55,3746.946,98.3
5427,filter:4-conv1:256-conv2:128-fc:2-Momentum,1_epoch,4,256,128,2,1.32,10.28,3748.266,98.3
5428,filter:6-conv1:32-conv2:4-fc:8-Momentum,1_epoch,6,32,4,8,0.317,89.6,3748.583,98.3
5429,filter:2-conv1:2-conv2:8-fc:4-Momentum,1_epoch,2,2,8,4,0.229,58.51,3748.812,98.3
5430,filter:4-conv1:128-conv2:64-fc:32-Momentum,1_epoch,4,128,64,32,0.612,97.16,3749.424,98.3
5431,filter:14-conv1:512-conv2:32-fc:4-Momentum,1_epoch,14,512,32,4,2.36,10.28,3751.784,98.3
5432,filter:8-conv1:2-conv2:512-fc:256-Momentum,1_epoch,8,2,512,256,0.444,93.61,3752.228,98.3
5433,filter:14-conv1:256-conv2:32-fc:512-Momentum,1_epoch,14,256,32,512,1.34,10.28,3753.568,98.3
5434,filter:12-conv1:1-conv2:64-fc:8-Momentum,1_epoch,12,1,64,8,0.255,87.89,3753.823,98.3
5435,filter:4-conv1:128-conv2:32-fc:2-Momentum,1_epoch,4,128,32,2,0.877,25.59,3754.7,98.3
5436,filter:12-conv1:128-conv2:8-fc:2-Momentum,1_epoch,12,128,8,2,0.586,31.87,3755.286,98.3
5437,filter:14-conv1:8-conv2:64-fc:1-Momentum,1_epoch,14,8,64,1,0.461,10.28,3755.747,98.3
5438,filter:12-conv1:64-conv2:64-fc:256-Momentum,1_epoch,12,64,64,256,0.481,96.61,3756.228,98.3
5439,filter:4-conv1:2-conv2:32-fc:32-Momentum,1_epoch,4,2,32,32,0.437,95.57,3756.665,98.3
5440,filter:4-conv1:4-conv2:512-fc:128-Momentum,1_epoch,4,4,512,128,0.415,96.28,3757.08,98.3
5441,filter:8-conv1:1-conv2:1-fc:64-Momentum,1_epoch,8,1,1,64,0.248,90.1,3757.328,98.3
5442,filter:2-conv1:64-conv2:512-fc:2-Momentum,1_epoch,2,64,512,2,0.768,10.28,3758.096,98.3
5443,filter:4-conv1:512-conv2:2-fc:2-Momentum,1_epoch,4,512,2,2,1.6,10.28,3759.696,98.3
5444,filter:2-conv1:256-conv2:32-fc:256-Momentum,1_epoch,2,256,32,256,0.63,97.09,3760.326,98.3
5445,filter:2-conv1:2-conv2:32-fc:8-Momentum,1_epoch,2,2,32,8,0.157,65.07,3760.483,98.3
5446,filter:6-conv1:4-conv2:2-fc:16-Momentum,1_epoch,6,4,2,16,0.211,92.11,3760.694,98.3
5447,filter:14-conv1:1-conv2:128-fc:4-Momentum,1_epoch,14,1,128,4,0.429,22.04,3761.123,98.3
5448,filter:12-conv1:128-conv2:16-fc:4-Momentum,1_epoch,12,128,16,4,0.755,10.28,3761.878,98.3
5449,filter:12-conv1:8-conv2:8-fc:2-Momentum,1_epoch,12,8,8,2,0.189,52.39,3762.067,98.3
5450,filter:4-conv1:16-conv2:1-fc:8-Momentum,1_epoch,4,16,1,8,0.479,79.51,3762.546,98.3
5451,filter:14-conv1:1-conv2:8-fc:4-Momentum,1_epoch,14,1,8,4,0.296,66.89,3762.842,98.3
5452,filter:8-conv1:64-conv2:16-fc:512-Momentum,1_epoch,8,64,16,512,0.309,10.28,3763.151,98.3
5453,filter:4-conv1:32-conv2:4-fc:1-Momentum,1_epoch,4,32,4,1,0.408,26.72,3763.559,98.3
5454,filter:14-conv1:2-conv2:16-fc:32-Momentum,1_epoch,14,2,16,32,0.2,95.82,3763.759,98.3
5455,filter:12-conv1:512-conv2:16-fc:64-Momentum,1_epoch,12,512,16,64,1.93,92.3,3765.689,98.3
5456,filter:8-conv1:512-conv2:4-fc:1-Momentum,1_epoch,8,512,4,1,1.54,10.28,3767.229,98.3
5457,filter:14-conv1:8-conv2:4-fc:256-Momentum,1_epoch,14,8,4,256,0.349,96.08,3767.578,98.3
5458,filter:6-conv1:8-conv2:64-fc:2-Momentum,1_epoch,6,8,64,2,0.305,42.91,3767.883,98.3
5459,filter:8-conv1:16-conv2:1-fc:2-Momentum,1_epoch,8,16,1,2,0.289,43.81,3768.172,98.3
5460,filter:12-conv1:4-conv2:4-fc:512-Momentum,1_epoch,12,4,4,512,0.289,96.75,3768.461,98.3
5461,filter:6-conv1:16-conv2:64-fc:32-Momentum,1_epoch,6,16,64,32,0.292,96.88,3768.753,98.3
5462,filter:2-conv1:8-conv2:32-fc:8-Momentum,1_epoch,2,8,32,8,0.166,87.8,3768.919,98.3
5463,filter:14-conv1:128-conv2:256-fc:64-Momentum,1_epoch,14,128,256,64,1.87,10.28,3770.789,98.3
5464,filter:4-conv1:128-conv2:512-fc:512-Momentum,1_epoch,4,128,512,512,1.65,97.29,3772.439,98.3
5465,filter:4-conv1:1-conv2:4-fc:64-Momentum,1_epoch,4,1,4,64,0.143,93.59,3772.582,98.3
5466,filter:14-conv1:32-conv2:256-fc:64-Momentum,1_epoch,14,32,256,64,0.654,26.88,3773.236,98.3
5467,filter:4-conv1:16-conv2:64-fc:256-Momentum,1_epoch,4,16,64,256,0.223,97.7,3773.459,98.3
5468,filter:8-conv1:128-conv2:32-fc:2-Momentum,1_epoch,8,128,32,2,0.521,10.28,3773.98,98.3
5469,filter:4-conv1:128-conv2:4-fc:2-Momentum,1_epoch,4,128,4,2,0.415,50.31,3774.395,98.3
5470,filter:2-conv1:16-conv2:128-fc:1-Momentum,1_epoch,2,16,128,1,0.307,10.28,3774.702,98.3
5471,filter:12-conv1:512-conv2:64-fc:128-Momentum,1_epoch,12,512,64,128,2.53,10.27,3777.232,98.3
5472,filter:6-conv1:32-conv2:1-fc:32-Momentum,1_epoch,6,32,1,32,0.359,92.26,3777.591,98.3
5473,filter:14-conv1:128-conv2:8-fc:8-Momentum,1_epoch,14,128,8,8,0.648,82.8,3778.239,98.3
5474,filter:8-conv1:32-conv2:64-fc:128-Momentum,1_epoch,8,32,64,128,0.367,97.55,3778.606,98.3
5475,filter:14-conv1:32-conv2:256-fc:16-Momentum,1_epoch,14,32,256,16,0.641,10.28,3779.247,98.3
5476,filter:6-conv1:4-conv2:32-fc:1-Momentum,1_epoch,6,4,32,1,0.192,10.28,3779.439,98.3
5477,filter:2-conv1:128-conv2:256-fc:2-Momentum,1_epoch,2,128,256,2,0.558,28.16,3779.997,98.3
5478,filter:2-conv1:256-conv2:4-fc:512-Momentum,1_epoch,2,256,4,512,0.54,91.27,3780.537,98.3
5479,filter:12-conv1:64-conv2:16-fc:128-Momentum,1_epoch,12,64,16,128,0.429,95.71,3780.966,98.3
5480,filter:14-conv1:256-conv2:4-fc:1-Momentum,1_epoch,14,256,4,1,1.04,10.28,3782.006,98.3
5481,filter:2-conv1:2-conv2:4-fc:2-Momentum,1_epoch,2,2,4,2,0.13,10.28,3782.136,98.3
5482,filter:2-conv1:128-conv2:8-fc:2-Momentum,1_epoch,2,128,8,2,0.509,50.63,3782.645,98.3
5483,filter:6-conv1:4-conv2:2-fc:32-Momentum,1_epoch,6,4,2,32,0.152,94.65,3782.797,98.3
5484,filter:8-conv1:128-conv2:8-fc:2-Momentum,1_epoch,8,128,8,2,0.574,47.43,3783.371,98.3
5485,filter:14-conv1:16-conv2:256-fc:256-Momentum,1_epoch,14,16,256,256,0.54,91.95,3783.911,98.3
5486,filter:12-conv1:8-conv2:32-fc:1-Momentum,1_epoch,12,8,32,1,0.241,10.28,3784.152,98.3
5487,filter:2-conv1:1-conv2:32-fc:32-Momentum,1_epoch,2,1,32,32,0.302,90.74,3784.454,98.3
5488,filter:4-conv1:1-conv2:2-fc:32-Momentum,1_epoch,4,1,2,32,0.237,91.14,3784.691,98.3
5489,filter:4-conv1:1-conv2:16-fc:256-Momentum,1_epoch,4,1,16,256,0.302,95.67,3784.993,98.3
5490,filter:12-conv1:128-conv2:1-fc:64-Momentum,1_epoch,12,128,1,64,0.483,95.39,3785.476,98.3
5491,filter:12-conv1:8-conv2:16-fc:1-Momentum,1_epoch,12,8,16,1,0.193,10.28,3785.669,98.3
5492,filter:12-conv1:1-conv2:512-fc:512-Momentum,1_epoch,12,1,512,512,0.651,11.01,3786.32,98.3
5493,filter:12-conv1:64-conv2:4-fc:8-Momentum,1_epoch,12,64,4,8,0.389,91.92,3786.709,98.3
5494,filter:12-conv1:4-conv2:64-fc:16-Momentum,1_epoch,12,4,64,16,0.314,94.66,3787.023,98.3
5495,filter:12-conv1:256-conv2:64-fc:4-Momentum,1_epoch,12,256,64,4,1.41,10.28,3788.433,98.3
5496,filter:8-conv1:4-conv2:32-fc:1-Momentum,1_epoch,8,4,32,1,0.167,25.47,3788.6,98.3
5497,filter:2-conv1:16-conv2:128-fc:64-Momentum,1_epoch,2,16,128,64,0.219,94.31,3788.819,98.3
5498,filter:12-conv1:128-conv2:32-fc:32-Momentum,1_epoch,12,128,32,32,0.666,10.28,3789.485,98.3
5499,filter:12-conv1:1-conv2:256-fc:2-Momentum,1_epoch,12,1,256,2,0.374,10.28,3789.859,98.3
5500,filter:12-conv1:16-conv2:32-fc:128-Momentum,1_epoch,12,16,32,128,0.296,97.47,3790.155,98.3
5501,filter:12-conv1:128-conv2:8-fc:256-Momentum,1_epoch,12,128,8,256,0.52,94.94,3790.675,98.3
5502,filter:2-conv1:8-conv2:256-fc:16-Momentum,1_epoch,2,8,256,16,0.275,88.0,3790.95,98.3
5503,filter:2-conv1:8-conv2:64-fc:512-Momentum,1_epoch,2,8,64,512,0.51,95.68,3791.46,98.3
5504,filter:12-conv1:4-conv2:512-fc:32-Momentum,1_epoch,12,4,512,32,0.881,75.72,3792.341,98.3
5505,filter:6-conv1:32-conv2:32-fc:8-Momentum,1_epoch,6,32,32,8,0.256,36.62,3792.597,98.3
5506,filter:4-conv1:8-conv2:8-fc:2-Momentum,1_epoch,4,8,8,2,0.436,41.05,3793.033,98.3
5507,filter:2-conv1:1-conv2:4-fc:32-Momentum,1_epoch,2,1,4,32,0.279,85.09,3793.312,98.3
5508,filter:4-conv1:256-conv2:32-fc:32-Momentum,1_epoch,4,256,32,32,1.16,97.15,3794.472,98.3
5509,filter:2-conv1:64-conv2:1-fc:64-Momentum,1_epoch,2,64,1,64,0.228,89.66,3794.7,98.3
5510,filter:2-conv1:1-conv2:256-fc:4-Momentum,1_epoch,2,1,256,4,0.36,42.87,3795.06,98.3
5511,filter:8-conv1:256-conv2:512-fc:8-Momentum,1_epoch,8,256,512,8,3.38,10.28,3798.44,98.3
5512,filter:12-conv1:128-conv2:1-fc:2-Momentum,1_epoch,12,128,1,2,0.687,42.91,3799.127,98.3
5513,filter:6-conv1:16-conv2:4-fc:32-Momentum,1_epoch,6,16,4,32,0.194,96.26,3799.321,98.3
5514,filter:8-conv1:8-conv2:4-fc:16-Momentum,1_epoch,8,8,4,16,0.266,95.84,3799.587,98.3
5515,filter:4-conv1:4-conv2:16-fc:64-Momentum,1_epoch,4,4,16,64,0.151,95.96,3799.738,98.3
5516,filter:2-conv1:16-conv2:4-fc:4-Momentum,1_epoch,2,16,4,4,0.184,53.47,3799.922,98.3
5517,filter:6-conv1:256-conv2:16-fc:2-Momentum,1_epoch,6,256,16,2,0.753,27.19,3800.675,98.3
5518,filter:8-conv1:512-conv2:32-fc:256-Momentum,1_epoch,8,512,32,256,1.62,91.85,3802.295,98.3
5519,filter:6-conv1:512-conv2:8-fc:16-Momentum,1_epoch,6,512,8,16,1.42,95.07,3803.715,98.3
5520,filter:12-conv1:512-conv2:512-fc:16-Momentum,1_epoch,12,512,512,16,9.9,10.28,3813.615,98.3
5521,filter:6-conv1:4-conv2:1-fc:16-Momentum,1_epoch,6,4,1,16,0.186,82.57,3813.801,98.3
5522,filter:4-conv1:16-conv2:64-fc:128-Momentum,1_epoch,4,16,64,128,0.332,97.32,3814.133,98.3
