,Date,msec,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4,Total Time,Best
4359,2016-09-03 8:50,163,filter:12-conv1:8-conv2:128-fc:8-Momentum,1_epoch,0.383,68.5,,,12,8,128,8,2464.596,98.3
4360,2016-09-03 8:50,943,filter:12-conv1:8-conv2:128-fc:16-Momentum,1_epoch,0.315,74.77,,,12,8,128,16,2464.911,98.3
4361,2016-09-03 8:50,93,filter:12-conv1:8-conv2:128-fc:64-Momentum,1_epoch,0.373,95.49,,,12,8,128,64,2465.284,98.3
4362,2016-09-03 8:50,102,filter:12-conv1:8-conv2:128-fc:32-Momentum,1_epoch,0.381,93.61,,,12,8,128,32,2465.665,98.3
4363,2016-09-03 8:50,936,filter:12-conv1:8-conv2:128-fc:128-Momentum,1_epoch,0.32,95.71,,,12,8,128,128,2465.985,98.3
4364,2016-09-03 8:50,351,filter:12-conv1:8-conv2:128-fc:256-Momentum,1_epoch,0.409,96.11,,,12,8,128,256,2466.394,98.3
4365,2016-09-03 8:50,14,filter:12-conv1:8-conv2:128-fc:512-Momentum,1_epoch,0.389,93.48,,,12,8,128,512,2466.783,98.3
4366,2016-09-03 8:50,908,filter:12-conv1:8-conv2:256-fc:1-Momentum,1_epoch,0.438,10.28,,,12,8,256,1,2467.221,98.3
4367,2016-09-03 8:50,929,filter:12-conv1:8-conv2:256-fc:2-Momentum,1_epoch,0.431,10.28,,,12,8,256,2,2467.652,98.3
4368,2016-09-03 8:50,168,filter:12-conv1:8-conv2:256-fc:4-Momentum,1_epoch,0.535,10.28,,,12,8,256,4,2468.187,98.3
4369,2016-09-03 8:51,733,filter:12-conv1:8-conv2:256-fc:8-Momentum,1_epoch,0.427,10.28,,,12,8,256,8,2468.614,98.3
4370,2016-09-03 8:51,738,filter:12-conv1:8-conv2:256-fc:16-Momentum,1_epoch,0.428,36.97,,,12,8,256,16,2469.042,98.3
4371,2016-09-03 8:51,959,filter:12-conv1:8-conv2:256-fc:32-Momentum,1_epoch,0.54,76.1,,,12,8,256,32,2469.582,98.3
4372,2016-09-03 8:51,995,filter:12-conv1:8-conv2:256-fc:64-Momentum,1_epoch,0.43,86.27,,,12,8,256,64,2470.012,98.3
4373,2016-09-03 8:51,285,filter:12-conv1:8-conv2:256-fc:128-Momentum,1_epoch,0.516,93.43,,,12,8,256,128,2470.528,98.3
4374,2016-09-03 8:51,34,filter:12-conv1:8-conv2:256-fc:256-Momentum,1_epoch,0.599,94.58,,,12,8,256,256,2471.127,98.3
4375,2016-09-03 8:51,155,filter:12-conv1:8-conv2:256-fc:512-Momentum,1_epoch,0.509,87.61,,,12,8,256,512,2471.636,98.3
4376,2016-09-03 8:51,703,filter:12-conv1:8-conv2:512-fc:1-Momentum,1_epoch,0.691,10.28,,,12,8,512,1,2472.327,98.3
4377,2016-09-03 8:51,73,filter:12-conv1:8-conv2:512-fc:2-Momentum,1_epoch,0.829,10.28,,,12,8,512,2,2473.156,98.3
4378,2016-09-03 8:51,712,filter:12-conv1:8-conv2:512-fc:4-Momentum,1_epoch,0.667,10.28,,,12,8,512,4,2473.823,98.3
4379,2016-09-03 8:51,935,filter:12-conv1:8-conv2:512-fc:8-Momentum,1_epoch,0.739,28.33,,,12,8,512,8,2474.562,98.3
4380,2016-09-03 8:51,302,filter:12-conv1:8-conv2:512-fc:16-Momentum,1_epoch,0.86,10.28,,,12,8,512,16,2475.422,98.3
4381,2016-09-03 8:52,796,filter:12-conv1:8-conv2:512-fc:32-Momentum,1_epoch,0.662,33.63,,,12,8,512,32,2476.084,98.3
4382,2016-09-03 8:52,221,filter:12-conv1:8-conv2:512-fc:64-Momentum,1_epoch,0.754,41.93,,,12,8,512,64,2476.838,98.3
4383,2016-09-03 8:52,881,filter:12-conv1:8-conv2:512-fc:128-Momentum,1_epoch,0.868,80.02,,,12,8,512,128,2477.706,98.3
4384,2016-09-03 8:52,801,filter:12-conv1:16-conv2:1-fc:1-Momentum,1_epoch,0.217,26.61,,,12,16,1,1,2477.923,98.3
4385,2016-09-03 8:52,417,filter:12-conv1:8-conv2:512-fc:256-Momentum,1_epoch,0.749,87.52,,,12,8,512,256,2478.672,98.3
4386,2016-09-03 8:52,476,filter:12-conv1:8-conv2:512-fc:512-Momentum,1_epoch,0.898,89.2,,,12,8,512,512,2479.57,98.3
4387,2016-09-03 8:52,587,filter:12-conv1:16-conv2:1-fc:8-Momentum,1_epoch,0.198,89.23,,,12,16,1,8,2479.768,98.3
4388,2016-09-03 8:52,619,filter:12-conv1:16-conv2:1-fc:2-Momentum,1_epoch,0.207,47.21,,,12,16,1,2,2479.975,98.3
4389,2016-09-03 8:52,703,filter:12-conv1:16-conv2:1-fc:4-Momentum,1_epoch,0.254,82.99,,,12,16,1,4,2480.229,98.3
4390,2016-09-03 8:52,314,filter:12-conv1:16-conv2:1-fc:64-Momentum,1_epoch,0.197,94.96,,,12,16,1,64,2480.426,98.3
4391,2016-09-03 8:52,384,filter:12-conv1:16-conv2:1-fc:16-Momentum,1_epoch,0.233,92.81,,,12,16,1,16,2480.659,98.3
4392,2016-09-03 8:52,438,filter:12-conv1:16-conv2:1-fc:32-Momentum,1_epoch,0.258,93.43,,,12,16,1,32,2480.917,98.3
4393,2016-09-03 8:52,213,filter:12-conv1:16-conv2:1-fc:512-Momentum,1_epoch,0.212,94.93,,,12,16,1,512,2481.129,98.3
4394,2016-09-03 8:52,425,filter:12-conv1:16-conv2:1-fc:256-Momentum,1_epoch,0.328,10.28,,,12,16,1,256,2481.457,98.3
4395,2016-09-03 8:52,734,filter:12-conv1:16-conv2:1-fc:128-Momentum,1_epoch,0.481,95.43,,,12,16,1,128,2481.938,98.3
4396,2016-09-03 8:52,272,filter:12-conv1:16-conv2:2-fc:4-Momentum,1_epoch,0.207,80.08,,,12,16,2,4,2482.145,98.3
4397,2016-09-03 8:52,504,filter:12-conv1:16-conv2:2-fc:2-Momentum,1_epoch,0.304,47.9,,,12,16,2,2,2482.449,98.3
4398,2016-09-03 8:52,527,filter:12-conv1:16-conv2:2-fc:1-Momentum,1_epoch,0.306,26.55,,,12,16,2,1,2482.755,98.3
4399,2016-09-03 8:53,43,filter:12-conv1:16-conv2:2-fc:32-Momentum,1_epoch,0.201,95.76,,,12,16,2,32,2482.956,98.3
4400,2016-09-03 8:53,113,filter:12-conv1:16-conv2:2-fc:16-Momentum,1_epoch,0.226,94.96,,,12,16,2,16,2483.182,98.3
4401,2016-09-03 8:53,307,filter:12-conv1:16-conv2:2-fc:8-Momentum,1_epoch,0.343,91.02,,,12,16,2,8,2483.525,98.3
4402,2016-09-03 8:53,555,filter:12-conv1:16-conv2:2-fc:256-Momentum,1_epoch,0.205,10.28,,,12,16,2,256,2483.73,98.3
4403,2016-09-03 8:53,676,filter:12-conv1:16-conv2:2-fc:64-Momentum,1_epoch,0.265,94.54,,,12,16,2,64,2483.995,98.3
4404,2016-09-03 8:53,769,filter:12-conv1:16-conv2:2-fc:128-Momentum,1_epoch,0.312,95.89,,,12,16,2,128,2484.307,98.3
4405,2016-09-03 8:53,768,filter:12-conv1:16-conv2:4-fc:2-Momentum,1_epoch,0.205,46.46,,,12,16,4,2,2484.512,98.3
4406,2016-09-03 8:53,839,filter:12-conv1:16-conv2:4-fc:1-Momentum,1_epoch,0.228,29.58,,,12,16,4,1,2484.74,98.3
4407,2016-09-03 8:53,257,filter:12-conv1:16-conv2:2-fc:512-Momentum,1_epoch,0.501,10.28,,,12,16,2,512,2485.241,98.3
4408,2016-09-03 8:53,946,filter:12-conv1:16-conv2:4-fc:16-Momentum,1_epoch,0.209,96.02,,,12,16,4,16,2485.45,98.3
4409,2016-09-03 8:53,214,filter:12-conv1:16-conv2:4-fc:8-Momentum,1_epoch,0.302,92.88,,,12,16,4,8,2485.752,98.3
4410,2016-09-03 8:53,242,filter:12-conv1:16-conv2:4-fc:4-Momentum,1_epoch,0.303,79.99,,,12,16,4,4,2486.055,98.3
4411,2016-09-03 8:53,126,filter:12-conv1:16-conv2:4-fc:128-Momentum,1_epoch,0.208,96.45,,,12,16,4,128,2486.263,98.3
4412,2016-09-03 8:53,334,filter:12-conv1:16-conv2:4-fc:64-Momentum,1_epoch,0.309,96.97,,,12,16,4,64,2486.572,98.3
4413,2016-09-03 8:53,343,filter:12-conv1:16-conv2:4-fc:32-Momentum,1_epoch,0.309,96.91,,,12,16,4,32,2486.881,98.3
4414,2016-09-03 8:53,300,filter:12-conv1:16-conv2:4-fc:256-Momentum,1_epoch,0.216,96.64,,,12,16,4,256,2487.097,98.3
4415,2016-09-03 8:53,403,filter:12-conv1:16-conv2:8-fc:1-Momentum,1_epoch,0.242,27.39,,,12,16,8,1,2487.339,98.3
4416,2016-09-03 8:53,491,filter:12-conv1:16-conv2:4-fc:512-Momentum,1_epoch,0.302,10.28,,,12,16,4,512,2487.641,98.3
4417,2016-09-03 8:53,468,filter:12-conv1:16-conv2:8-fc:2-Momentum,1_epoch,0.218,42.63,,,12,16,8,2,2487.859,98.3
4418,2016-09-03 8:53,647,filter:12-conv1:16-conv2:8-fc:8-Momentum,1_epoch,0.297,87.48,,,12,16,8,8,2488.156,98.3
4419,2016-09-03 8:53,722,filter:12-conv1:16-conv2:8-fc:4-Momentum,1_epoch,0.332,68.56,,,12,16,8,4,2488.488,98.3
4420,2016-09-03 8:53,722,filter:12-conv1:16-conv2:8-fc:32-Momentum,1_epoch,0.216,96.09,,,12,16,8,32,2488.704,98.3
4421,2016-09-03 8:53,756,filter:12-conv1:16-conv2:8-fc:64-Momentum,1_epoch,0.206,96.15,,,12,16,8,64,2488.91,98.3
4422,2016-09-03 8:53,146,filter:12-conv1:16-conv2:8-fc:16-Momentum,1_epoch,0.477,96.04,,,12,16,8,16,2489.387,98.3
4423,2016-09-03 8:54,205,filter:12-conv1:16-conv2:8-fc:256-Momentum,1_epoch,0.218,97.57,,,12,16,8,256,2489.605,98.3
4424,2016-09-03 8:54,450,filter:12-conv1:16-conv2:8-fc:512-Momentum,1_epoch,0.312,95.45,,,12,16,8,512,2489.917,98.3
4425,2016-09-03 8:54,522,filter:12-conv1:16-conv2:8-fc:128-Momentum,1_epoch,0.34,97.0,,,12,16,8,128,2490.257,98.3
4426,2016-09-03 8:54,981,filter:12-conv1:16-conv2:16-fc:2-Momentum,1_epoch,0.236,10.28,,,12,16,16,2,2490.493,98.3
4427,2016-09-03 8:54,13,filter:12-conv1:16-conv2:16-fc:4-Momentum,1_epoch,0.23,55.48,,,12,16,16,4,2490.723,98.3
4428,2016-09-03 8:54,230,filter:12-conv1:16-conv2:16-fc:1-Momentum,1_epoch,0.359,25.29,,,12,16,16,1,2491.082,98.3
4429,2016-09-03 8:54,970,filter:12-conv1:16-conv2:16-fc:16-Momentum,1_epoch,0.233,95.46,,,12,16,16,16,2491.315,98.3
4430,2016-09-03 8:54,229,filter:12-conv1:16-conv2:16-fc:32-Momentum,1_epoch,0.358,96.47,,,12,16,16,32,2491.673,98.3
4431,2016-09-03 8:54,510,filter:12-conv1:16-conv2:16-fc:8-Momentum,1_epoch,0.459,90.61,,,12,16,16,8,2492.132,98.3
4432,2016-09-03 8:54,308,filter:12-conv1:16-conv2:16-fc:128-Momentum,1_epoch,0.23,97.13,,,12,16,16,128,2492.362,98.3
4433,2016-09-03 8:54,422,filter:12-conv1:16-conv2:16-fc:256-Momentum,1_epoch,0.271,97.0,,,12,16,16,256,2492.633,98.3
4434,2016-09-03 8:54,503,filter:12-conv1:16-conv2:16-fc:64-Momentum,1_epoch,0.318,97.08,,,12,16,16,64,2492.951,98.3
4435,2016-09-03 8:54,685,filter:12-conv1:16-conv2:32-fc:2-Momentum,1_epoch,0.242,10.28,,,12,16,32,2,2493.193,98.3
4436,2016-09-03 8:54,982,filter:12-conv1:16-conv2:16-fc:512-Momentum,1_epoch,0.334,96.9,,,12,16,16,512,2493.527,98.3
4437,2016-09-03 8:54,996,filter:12-conv1:16-conv2:32-fc:1-Momentum,1_epoch,0.332,10.28,,,12,16,32,1,2493.859,98.3
4438,2016-09-03 8:54,806,filter:12-conv1:16-conv2:32-fc:16-Momentum,1_epoch,0.235,95.45,,,12,16,32,16,2494.094,98.3
4439,2016-09-03 8:54,52,filter:12-conv1:16-conv2:32-fc:8-Momentum,1_epoch,0.336,60.03,,,12,16,32,8,2494.43,98.3
4440,2016-09-03 8:54,85,filter:12-conv1:16-conv2:32-fc:4-Momentum,1_epoch,0.341,10.28,,,12,16,32,4,2494.771,98.3
4441,2016-09-03 8:54,295,filter:12-conv1:16-conv2:32-fc:32-Momentum,1_epoch,0.244,96.43,,,12,16,32,32,2495.015,98.3
4442,2016-09-03 8:54,421,filter:12-conv1:16-conv2:32-fc:64-Momentum,1_epoch,0.29,97.21,,,12,16,32,64,2495.305,98.3
4443,2016-09-03 8:54,436,filter:12-conv1:16-conv2:32-fc:128-Momentum,1_epoch,0.296,97.47,,,12,16,32,128,2495.601,98.3
4444,2016-09-03 8:54,923,filter:12-conv1:16-conv2:32-fc:256-Momentum,1_epoch,0.247,97.27,,,12,16,32,256,2495.848,98.3
4445,2016-09-03 8:54,949,filter:12-conv1:16-conv2:32-fc:512-Momentum,1_epoch,0.25,97.22,,,12,16,32,512,2496.098,98.3
4446,2016-09-03 8:54,432,filter:12-conv1:16-conv2:64-fc:1-Momentum,1_epoch,0.515,10.28,,,12,16,64,1,2496.613,98.3
4447,2016-09-03 8:55,165,filter:12-conv1:16-conv2:64-fc:4-Momentum,1_epoch,0.27,38.4,,,12,16,64,4,2496.883,98.3
4448,2016-09-03 8:55,378,filter:12-conv1:16-conv2:64-fc:8-Momentum,1_epoch,0.369,65.47,,,12,16,64,8,2497.252,98.3
4449,2016-09-03 8:55,505,filter:12-conv1:16-conv2:64-fc:2-Momentum,1_epoch,0.431,10.28,,,12,16,64,2,2497.683,98.3
4450,2016-09-03 8:55,703,filter:12-conv1:16-conv2:64-fc:32-Momentum,1_epoch,0.27,96.27,,,12,16,64,32,2497.953,98.3
4451,2016-09-03 8:55,782,filter:12-conv1:16-conv2:64-fc:64-Momentum,1_epoch,0.305,96.79,,,12,16,64,64,2498.258,98.3
4452,2016-09-03 8:55,258,filter:12-conv1:16-conv2:64-fc:16-Momentum,1_epoch,0.525,90.79,,,12,16,64,16,2498.783,98.3
4453,2016-09-03 8:55,364,filter:12-conv1:16-conv2:64-fc:256-Momentum,1_epoch,0.275,94.94,,,12,16,64,256,2499.058,98.3
4454,2016-09-03 8:55,365,filter:12-conv1:16-conv2:64-fc:128-Momentum,1_epoch,0.277,97.24,,,12,16,64,128,2499.335,98.3
4455,2016-09-03 8:55,995,filter:12-conv1:16-conv2:64-fc:512-Momentum,1_epoch,0.569,96.71,,,12,16,64,512,2499.904,98.3
4456,2016-09-03 8:55,151,filter:12-conv1:16-conv2:128-fc:4-Momentum,1_epoch,0.352,10.28,,,12,16,128,4,2500.256,98.3
4457,2016-09-03 8:55,181,filter:12-conv1:16-conv2:128-fc:2-Momentum,1_epoch,0.336,10.28,,,12,16,128,2,2500.592,98.3
4458,2016-09-03 8:55,421,filter:12-conv1:16-conv2:128-fc:1-Momentum,1_epoch,0.473,10.28,,,12,16,128,1,2501.065,98.3
4459,2016-09-03 8:55,813,filter:12-conv1:16-conv2:128-fc:32-Momentum,1_epoch,0.352,95.71,,,12,16,128,32,2501.417,98.3
4460,2016-09-03 8:55,78,filter:12-conv1:16-conv2:128-fc:16-Momentum,1_epoch,0.427,81.56,,,12,16,128,16,2501.844,98.3
4461,2016-09-03 8:55,106,filter:12-conv1:16-conv2:128-fc:8-Momentum,1_epoch,0.415,10.28,,,12,16,128,8,2502.259,98.3
4462,2016-09-03 8:55,27,filter:12-conv1:16-conv2:128-fc:64-Momentum,1_epoch,0.362,95.43,,,12,16,128,64,2502.621,98.3
4463,2016-09-03 8:55,337,filter:12-conv1:16-conv2:128-fc:128-Momentum,1_epoch,0.434,96.7,,,12,16,128,128,2503.055,98.3
4464,2016-09-03 8:55,821,filter:12-conv1:16-conv2:128-fc:256-Momentum,1_epoch,0.575,93.64,,,12,16,128,256,2503.63,98.3
4465,2016-09-03 8:55,18,filter:12-conv1:16-conv2:128-fc:512-Momentum,1_epoch,0.381,94.24,,,12,16,128,512,2504.011,98.3
4466,2016-09-03 8:55,581,filter:12-conv1:16-conv2:256-fc:1-Momentum,1_epoch,0.494,10.28,,,12,16,256,1,2504.505,98.3
4467,2016-09-03 8:55,871,filter:12-conv1:16-conv2:256-fc:2-Momentum,1_epoch,0.635,10.28,,,12,16,256,2,2505.14,98.3
4468,2016-09-03 8:56,457,filter:12-conv1:16-conv2:256-fc:8-Momentum,1_epoch,0.479,10.28,,,12,16,256,8,2505.619,98.3
4469,2016-09-03 8:56,549,filter:12-conv1:16-conv2:256-fc:4-Momentum,1_epoch,0.496,10.28,,,12,16,256,4,2506.115,98.3
4470,2016-09-03 8:56,632,filter:12-conv1:16-conv2:256-fc:16-Momentum,1_epoch,0.543,10.28,,,12,16,256,16,2506.658,98.3
4471,2016-09-03 8:56,30,filter:12-conv1:16-conv2:256-fc:32-Momentum,1_epoch,0.468,55.59,,,12,16,256,32,2507.126,98.3
4472,2016-09-03 8:56,374,filter:12-conv1:16-conv2:256-fc:64-Momentum,1_epoch,0.558,79.7,,,12,16,256,64,2507.684,98.3
4473,2016-09-03 8:56,748,filter:12-conv1:16-conv2:256-fc:128-Momentum,1_epoch,0.698,93.49,,,12,16,256,128,2508.382,98.3
4474,2016-09-03 8:56,412,filter:12-conv1:16-conv2:256-fc:256-Momentum,1_epoch,0.508,92.69,,,12,16,256,256,2508.89,98.3
4475,2016-09-03 8:56,558,filter:12-conv1:16-conv2:256-fc:512-Momentum,1_epoch,0.584,91.13,,,12,16,256,512,2509.474,98.3
4476,2016-09-03 8:56,69,filter:12-conv1:16-conv2:512-fc:1-Momentum,1_epoch,0.837,10.28,,,12,16,512,1,2510.311,98.3
4477,2016-09-03 8:56,653,filter:12-conv1:16-conv2:512-fc:4-Momentum,1_epoch,0.777,10.28,,,12,16,512,4,2511.088,98.3
4478,2016-09-03 8:56,56,filter:12-conv1:16-conv2:512-fc:2-Momentum,1_epoch,0.804,10.28,,,12,16,512,2,2511.892,98.3
4479,2016-09-03 8:56,410,filter:12-conv1:16-conv2:512-fc:8-Momentum,1_epoch,0.954,10.28,,,12,16,512,8,2512.846,98.3
4480,2016-09-03 8:57,559,filter:12-conv1:16-conv2:512-fc:16-Momentum,1_epoch,0.748,10.28,,,12,16,512,16,2513.594,98.3
4481,2016-09-03 8:57,145,filter:12-conv1:16-conv2:512-fc:32-Momentum,1_epoch,0.828,10.28,,,12,16,512,32,2514.422,98.3
4482,2016-09-03 8:57,626,filter:12-conv1:16-conv2:512-fc:64-Momentum,1_epoch,0.907,49.66,,,12,16,512,64,2515.329,98.3
4483,2016-09-03 8:57,882,filter:12-conv1:16-conv2:512-fc:128-Momentum,1_epoch,0.782,63.6,,,12,16,512,128,2516.111,98.3
4484,2016-09-03 8:57,79,filter:12-conv1:16-conv2:512-fc:256-Momentum,1_epoch,0.862,67.87,,,12,16,512,256,2516.973,98.3
4485,2016-09-03 8:57,501,filter:12-conv1:16-conv2:512-fc:512-Momentum,1_epoch,0.994,80.37,,,12,16,512,512,2517.967,98.3
4486,2016-09-03 8:57,230,filter:12-conv1:32-conv2:1-fc:1-Momentum,1_epoch,0.242,10.28,,,12,32,1,1,2518.209,98.3
4487,2016-09-03 8:57,306,filter:12-conv1:32-conv2:1-fc:2-Momentum,1_epoch,0.253,50.38,,,12,32,1,2,2518.462,98.3
4488,2016-09-03 8:57,861,filter:12-conv1:32-conv2:1-fc:4-Momentum,1_epoch,0.444,81.3,,,12,32,1,4,2518.906,98.3
4489,2016-09-03 8:57,266,filter:12-conv1:32-conv2:1-fc:32-Momentum,1_epoch,0.239,94.0,,,12,32,1,32,2519.145,98.3
4490,2016-09-03 8:57,617,filter:12-conv1:32-conv2:1-fc:16-Momentum,1_epoch,0.337,92.32,,,12,32,1,16,2519.482,98.3
4491,2016-09-03 8:57,656,filter:12-conv1:32-conv2:1-fc:8-Momentum,1_epoch,0.32,84.25,,,12,32,1,8,2519.802,98.3
4492,2016-09-03 8:57,8,filter:12-conv1:32-conv2:1-fc:256-Momentum,1_epoch,0.24,10.28,,,12,32,1,256,2520.042,98.3
4493,2016-09-03 8:57,290,filter:12-conv1:32-conv2:1-fc:128-Momentum,1_epoch,0.338,95.21,,,12,32,1,128,2520.38,98.3
4494,2016-09-03 8:57,470,filter:12-conv1:32-conv2:1-fc:64-Momentum,1_epoch,0.412,94.78,,,12,32,1,64,2520.792,98.3
4495,2016-09-03 8:58,776,filter:12-conv1:32-conv2:2-fc:2-Momentum,1_epoch,0.233,50.18,,,12,32,2,2,2521.025,98.3
4496,2016-09-03 8:58,882,filter:12-conv1:32-conv2:2-fc:1-Momentum,1_epoch,0.277,23.81,,,12,32,2,1,2521.302,98.3
4497,2016-09-03 8:58,29,filter:12-conv1:32-conv2:1-fc:512-Momentum,1_epoch,0.375,10.28,,,12,32,1,512,2521.677,98.3
4498,2016-09-03 8:58,452,filter:12-conv1:32-conv2:2-fc:8-Momentum,1_epoch,0.234,89.77,,,12,32,2,8,2521.911,98.3
4499,2016-09-03 8:58,797,filter:12-conv1:32-conv2:2-fc:16-Momentum,1_epoch,0.325,94.78,,,12,32,2,16,2522.236,98.3
4500,2016-09-03 8:58,936,filter:12-conv1:32-conv2:2-fc:4-Momentum,1_epoch,0.314,76.21,,,12,32,2,4,2522.55,98.3
4501,2016-09-03 8:58,243,filter:12-conv1:32-conv2:2-fc:64-Momentum,1_epoch,0.235,95.24,,,12,32,2,64,2522.785,98.3
4502,2016-09-03 8:58,269,filter:12-conv1:32-conv2:2-fc:128-Momentum,1_epoch,0.239,95.42,,,12,32,2,128,2523.024,98.3
4503,2016-09-03 8:58,322,filter:12-conv1:32-conv2:2-fc:32-Momentum,1_epoch,0.269,95.38,,,12,32,2,32,2523.293,98.3
4504,2016-09-03 8:58,83,filter:12-conv1:32-conv2:4-fc:1-Momentum,1_epoch,0.233,27.52,,,12,32,4,1,2523.526,98.3
4505,2016-09-03 8:58,400,filter:12-conv1:32-conv2:2-fc:256-Momentum,1_epoch,0.334,10.28,,,12,32,2,256,2523.86,98.3
4506,2016-09-03 8:58,615,filter:12-conv1:32-conv2:2-fc:512-Momentum,1_epoch,0.368,10.28,,,12,32,2,512,2524.228,98.3
4507,2016-09-03 8:58,840,filter:12-conv1:32-conv2:4-fc:8-Momentum,1_epoch,0.233,92.11,,,12,32,4,8,2524.461,98.3
4508,2016-09-03 8:58,909,filter:12-conv1:32-conv2:4-fc:4-Momentum,1_epoch,0.259,70.81,,,12,32,4,4,2524.72,98.3
4509,2016-09-03 8:58,88,filter:12-conv1:32-conv2:4-fc:2-Momentum,1_epoch,0.363,49.85,,,12,32,4,2,2525.083,98.3
4510,2016-09-03 8:58,84,filter:12-conv1:32-conv2:4-fc:64-Momentum,1_epoch,0.239,96.42,,,12,32,4,64,2525.322,98.3
4511,2016-09-03 8:58,361,filter:12-conv1:32-conv2:4-fc:16-Momentum,1_epoch,0.339,93.89,,,12,32,4,16,2525.661,98.3
4512,2016-09-03 8:58,443,filter:12-conv1:32-conv2:4-fc:32-Momentum,1_epoch,0.364,93.62,,,12,32,4,32,2526.025,98.3
4513,2016-09-03 8:58,912,filter:12-conv1:32-conv2:4-fc:256-Momentum,1_epoch,0.242,96.59,,,12,32,4,256,2526.267,98.3
4514,2016-09-03 8:58,56,filter:12-conv1:32-conv2:4-fc:512-Momentum,1_epoch,0.306,95.01,,,12,32,4,512,2526.573,98.3
4515,2016-09-03 8:58,283,filter:12-conv1:32-conv2:4-fc:128-Momentum,1_epoch,0.434,96.23,,,12,32,4,128,2527.007,98.3
4516,2016-09-03 8:58,906,filter:12-conv1:32-conv2:8-fc:4-Momentum,1_epoch,0.235,22.43,,,12,32,8,4,2527.242,98.3
4517,2016-09-03 8:58,909,filter:12-conv1:32-conv2:8-fc:1-Momentum,1_epoch,0.246,27.56,,,12,32,8,1,2527.488,98.3
4518,2016-09-03 8:59,220,filter:12-conv1:32-conv2:8-fc:2-Momentum,1_epoch,0.418,54.03,,,12,32,8,2,2527.906,98.3
4519,2016-09-03 8:59,121,filter:12-conv1:32-conv2:8-fc:32-Momentum,1_epoch,0.242,96.67,,,12,32,8,32,2528.148,98.3
4520,2016-09-03 8:59,184,filter:12-conv1:32-conv2:8-fc:16-Momentum,1_epoch,0.263,96.33,,,12,32,8,16,2528.411,98.3
4521,2016-09-03 8:59,374,filter:12-conv1:32-conv2:8-fc:8-Momentum,1_epoch,0.368,93.62,,,12,32,8,8,2528.779,98.3
4522,2016-09-03 8:59,856,filter:12-conv1:32-conv2:8-fc:256-Momentum,1_epoch,0.243,95.98,,,12,32,8,256,2529.022,98.3
4523,2016-09-03 8:59,27,filter:12-conv1:32-conv2:8-fc:64-Momentum,1_epoch,0.324,97.05,,,12,32,8,64,2529.346,98.3
4524,2016-09-03 8:59,317,filter:12-conv1:32-conv2:8-fc:128-Momentum,1_epoch,0.481,97.14,,,12,32,8,128,2529.827,98.3
4525,2016-09-03 8:59,32,filter:12-conv1:32-conv2:8-fc:512-Momentum,1_epoch,0.267,10.28,,,12,32,8,512,2530.094,98.3
4526,2016-09-03 8:59,62,filter:12-conv1:32-conv2:16-fc:1-Momentum,1_epoch,0.251,20.97,,,12,32,16,1,2530.345,98.3
4527,2016-09-03 8:59,153,filter:12-conv1:32-conv2:16-fc:2-Momentum,1_epoch,0.305,26.6,,,12,32,16,2,2530.65,98.3
4528,2016-09-03 8:59,763,filter:12-conv1:32-conv2:16-fc:8-Momentum,1_epoch,0.26,74.16,,,12,32,16,8,2530.91,98.3
4529,2016-09-03 8:59,8,filter:12-conv1:32-conv2:16-fc:4-Momentum,1_epoch,0.357,10.28,,,12,32,16,4,2531.267,98.3
4530,2016-09-03 8:59,104,filter:12-conv1:32-conv2:16-fc:16-Momentum,1_epoch,0.394,95.82,,,12,32,16,16,2531.661,98.3
4531,2016-09-03 8:59,477,filter:12-conv1:32-conv2:16-fc:64-Momentum,1_epoch,0.258,97.02,,,12,32,16,64,2531.919,98.3
4532,2016-09-03 8:59,676,filter:12-conv1:32-conv2:16-fc:128-Momentum,1_epoch,0.347,96.68,,,12,32,16,128,2532.266,98.3
4533,2016-09-03 8:59,80,filter:12-conv1:32-conv2:16-fc:32-Momentum,1_epoch,0.336,96.61,,,12,32,16,32,2532.602,98.3
4534,2016-09-03 8:59,87,filter:12-conv1:32-conv2:16-fc:512-Momentum,1_epoch,0.27,95.98,,,12,32,16,512,2532.872,98.3
4535,2016-09-03 8:59,88,filter:12-conv1:32-conv2:32-fc:1-Momentum,1_epoch,0.276,24.72,,,12,32,32,1,2533.148,98.3
4536,2016-09-03 8:59,110,filter:12-conv1:32-conv2:16-fc:256-Momentum,1_epoch,0.27,97.47,,,12,32,16,256,2533.418,98.3
4537,2016-09-03 8:59,569,filter:12-conv1:32-conv2:32-fc:8-Momentum,1_epoch,0.27,55.02,,,12,32,32,8,2533.688,98.3
4538,2016-09-03 8:59,866,filter:12-conv1:32-conv2:32-fc:4-Momentum,1_epoch,0.354,26.53,,,12,32,32,4,2534.042,98.3
4539,2016-09-03 8:59,993,filter:12-conv1:32-conv2:32-fc:2-Momentum,1_epoch,0.413,10.28,,,12,32,32,2,2534.455,98.3
4540,2016-09-03 9:00,704,filter:12-conv1:32-conv2:32-fc:32-Momentum,1_epoch,0.275,95.83,,,12,32,32,32,2534.73,98.3
4541,2016-09-03 9:00,787,filter:12-conv1:32-conv2:32-fc:16-Momentum,1_epoch,0.312,94.53,,,12,32,32,16,2535.042,98.3
