,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
4914,filter:14-conv1:2-conv2:64-fc:128-Momentum,1_epoch,14,2,64,128,0.244,91.81,3435.789,98.3
4915,filter:14-conv1:2-conv2:512-fc:4-Momentum,1_epoch,14,2,512,4,0.603,10.28,3436.392,98.3
4916,filter:4-conv1:4-conv2:512-fc:16-Momentum,1_epoch,4,4,512,16,0.443,91.04,3436.835,98.3
4917,filter:14-conv1:256-conv2:512-fc:64-Momentum,1_epoch,14,256,512,64,5.49,10.28,3442.325,98.3
4918,filter:4-conv1:64-conv2:32-fc:8-Momentum,1_epoch,4,64,32,8,0.348,92.25,3442.673,98.3
4919,filter:12-conv1:4-conv2:1-fc:1-Momentum,1_epoch,12,4,1,1,0.186,24.52,3442.859,98.3
4920,filter:12-conv1:512-conv2:64-fc:4-Momentum,1_epoch,12,512,64,4,2.52,10.28,3445.379,98.3
4921,filter:12-conv1:512-conv2:256-fc:64-Momentum,1_epoch,12,512,256,64,5.58,10.28,3450.959,98.3
4922,filter:12-conv1:4-conv2:128-fc:1-Momentum,1_epoch,12,4,128,1,0.567,10.28,3451.526,98.3
4923,filter:12-conv1:4-conv2:256-fc:256-Momentum,1_epoch,12,4,256,256,0.552,92.05,3452.078,98.3
4924,filter:12-conv1:128-conv2:512-fc:256-Momentum,1_epoch,12,128,512,256,2.44,26.48,3454.518,98.3
4925,filter:6-conv1:64-conv2:64-fc:4-Momentum,1_epoch,6,64,64,4,0.44,39.4,3454.958,98.3
4926,filter:4-conv1:4-conv2:128-fc:64-Momentum,1_epoch,4,4,128,64,0.21,95.75,3455.168,98.3
4927,filter:2-conv1:2-conv2:1-fc:1-Momentum,1_epoch,2,2,1,1,0.183,10.28,3455.351,98.3
4928,filter:2-conv1:2-conv2:128-fc:1-Momentum,1_epoch,2,2,128,1,0.185,10.28,3455.536,98.3
4929,filter:6-conv1:64-conv2:16-fc:1-Momentum,1_epoch,6,64,16,1,0.357,10.28,3455.893,98.3
4930,filter:14-conv1:128-conv2:64-fc:2-Momentum,1_epoch,14,128,64,2,0.893,10.28,3456.786,98.3
4931,filter:8-conv1:16-conv2:4-fc:2-Momentum,1_epoch,8,16,4,2,0.196,49.6,3456.982,98.3
4932,filter:14-conv1:64-conv2:1-fc:4-Momentum,1_epoch,14,64,1,4,0.375,70.17,3457.357,98.3
4933,filter:14-conv1:8-conv2:32-fc:8-Momentum,1_epoch,14,8,32,8,0.227,88.65,3457.584,98.3
4934,filter:12-conv1:4-conv2:16-fc:1-Momentum,1_epoch,12,4,16,1,0.197,26.62,3457.781,98.3
4935,filter:12-conv1:1-conv2:64-fc:64-Momentum,1_epoch,12,1,64,64,0.202,93.71,3457.983,98.3
4936,filter:6-conv1:16-conv2:512-fc:32-Momentum,1_epoch,6,16,512,32,0.902,93.53,3458.885,98.3
4937,filter:14-conv1:256-conv2:256-fc:16-Momentum,1_epoch,14,256,256,16,3.25,10.28,3462.135,98.3
4938,filter:12-conv1:4-conv2:128-fc:64-Momentum,1_epoch,12,4,128,64,0.29,95.5,3462.425,98.3
4939,filter:6-conv1:8-conv2:8-fc:8-Momentum,1_epoch,6,8,8,8,0.225,94.14,3462.65,98.3
4940,filter:12-conv1:128-conv2:2-fc:512-Momentum,1_epoch,12,128,2,512,0.608,10.28,3463.258,98.3
4941,filter:14-conv1:32-conv2:64-fc:1-Momentum,1_epoch,14,32,64,1,0.454,10.28,3463.712,98.3
4942,filter:4-conv1:1-conv2:4-fc:256-Momentum,1_epoch,4,1,4,256,0.126,93.67,3463.838,98.3
4943,filter:6-conv1:4-conv2:512-fc:16-Momentum,1_epoch,6,4,512,16,0.5,93.44,3464.338,98.3
4944,filter:6-conv1:512-conv2:64-fc:1-Momentum,1_epoch,6,512,64,1,1.72,10.28,3466.058,98.3
4945,filter:12-conv1:32-conv2:256-fc:256-Momentum,1_epoch,12,32,256,256,0.734,90.43,3466.792,98.3
4946,filter:4-conv1:512-conv2:2-fc:1-Momentum,1_epoch,4,512,2,1,1.22,21.34,3468.012,98.3
4947,filter:12-conv1:8-conv2:64-fc:2-Momentum,1_epoch,12,8,64,2,0.346,10.28,3468.358,98.3
4948,filter:12-conv1:1-conv2:4-fc:512-Momentum,1_epoch,12,1,4,512,0.347,94.62,3468.705,98.3
4949,filter:4-conv1:256-conv2:1-fc:256-Momentum,1_epoch,4,256,1,256,0.836,92.86,3469.541,98.3
4950,filter:8-conv1:2-conv2:64-fc:16-Momentum,1_epoch,8,2,64,16,0.177,95.64,3469.718,98.3
4951,filter:4-conv1:16-conv2:256-fc:2-Momentum,1_epoch,4,16,256,2,0.312,28.56,3470.03,98.3
4952,filter:2-conv1:128-conv2:1-fc:128-Momentum,1_epoch,2,128,1,128,0.507,89.56,3470.537,98.3
4953,filter:6-conv1:128-conv2:256-fc:128-Momentum,1_epoch,6,128,256,128,1.39,95.6,3471.927,98.3
4954,filter:14-conv1:32-conv2:4-fc:2-Momentum,1_epoch,14,32,4,2,0.258,52.65,3472.185,98.3
4955,filter:2-conv1:256-conv2:2-fc:4-Momentum,1_epoch,2,256,2,4,0.68,62.92,3472.865,98.3
4956,filter:2-conv1:64-conv2:1-fc:32-Momentum,1_epoch,2,64,1,32,0.276,86.43,3473.141,98.3
4957,filter:8-conv1:1-conv2:8-fc:64-Momentum,1_epoch,8,1,8,64,0.329,94.48,3473.47,98.3
4958,filter:8-conv1:32-conv2:256-fc:256-Momentum,1_epoch,8,32,256,256,0.552,97.14,3474.022,98.3
4959,filter:2-conv1:4-conv2:32-fc:4-Momentum,1_epoch,2,4,32,4,0.225,72.86,3474.247,98.3
4960,filter:8-conv1:4-conv2:32-fc:128-Momentum,1_epoch,8,4,32,128,0.33,97.4,3474.577,98.3
4961,filter:4-conv1:8-conv2:16-fc:512-Momentum,1_epoch,4,8,16,512,0.245,97.73,3474.822,98.3
4962,filter:6-conv1:32-conv2:512-fc:512-Momentum,1_epoch,6,32,512,512,1.04,97.26,3475.862,98.3
4963,filter:8-conv1:64-conv2:4-fc:16-Momentum,1_epoch,8,64,4,16,0.482,95.92,3476.344,98.3
4964,filter:2-conv1:64-conv2:64-fc:2-Momentum,1_epoch,2,64,64,2,0.28,38.87,3476.624,98.3
4965,filter:12-conv1:4-conv2:64-fc:8-Momentum,1_epoch,12,4,64,8,0.421,87.45,3477.045,98.3
4966,filter:2-conv1:8-conv2:2-fc:128-Momentum,1_epoch,2,8,2,128,0.157,92.9,3477.202,98.3
4967,filter:12-conv1:64-conv2:4-fc:2-Momentum,1_epoch,12,64,4,2,0.32,10.28,3477.522,98.3
4968,filter:8-conv1:4-conv2:64-fc:32-Momentum,1_epoch,8,4,64,32,0.191,96.72,3477.713,98.3
4969,filter:14-conv1:1-conv2:128-fc:4-Momentum,1_epoch,14,1,128,4,0.429,22.04,3478.142,98.3
4970,filter:8-conv1:256-conv2:256-fc:1-Momentum,1_epoch,8,256,256,1,1.96,10.28,3480.102,98.3
4971,filter:12-conv1:64-conv2:256-fc:4-Momentum,1_epoch,12,64,256,4,0.856,10.28,3480.958,98.3
4972,filter:14-conv1:128-conv2:8-fc:256-Momentum,1_epoch,14,128,8,256,0.627,10.28,3481.585,98.3
4973,filter:12-conv1:2-conv2:256-fc:256-Momentum,1_epoch,12,2,256,256,0.385,92.8,3481.97,98.3
4974,filter:8-conv1:256-conv2:512-fc:64-Momentum,1_epoch,8,256,512,64,3.31,10.28,3485.28,98.3
4975,filter:12-conv1:1-conv2:16-fc:1-Momentum,1_epoch,12,1,16,1,0.169,10.28,3485.449,98.3
4976,filter:14-conv1:512-conv2:512-fc:1-Momentum,1_epoch,14,512,512,1,11.0,10.28,3496.449,98.3
4977,filter:12-conv1:128-conv2:16-fc:8-Momentum,1_epoch,12,128,16,8,0.62,40.15,3497.069,98.3
4978,filter:12-conv1:1-conv2:1-fc:4-Momentum,1_epoch,12,1,1,4,0.46,72.2,3497.529,98.3
4979,filter:12-conv1:8-conv2:512-fc:512-Momentum,1_epoch,12,8,512,512,0.898,89.2,3498.427,98.3
4980,filter:8-conv1:64-conv2:2-fc:32-Momentum,1_epoch,8,64,2,32,0.36,95.71,3498.787,98.3
4981,filter:8-conv1:2-conv2:4-fc:4-Momentum,1_epoch,8,2,4,4,0.15,72.97,3498.937,98.3
4982,filter:4-conv1:8-conv2:2-fc:128-Momentum,1_epoch,4,8,2,128,0.165,94.0,3499.102,98.3
4983,filter:4-conv1:512-conv2:2-fc:32-Momentum,1_epoch,4,512,2,32,1.67,92.08,3500.772,98.3
4984,filter:8-conv1:256-conv2:1-fc:256-Momentum,1_epoch,8,256,1,256,0.74,10.28,3501.512,98.3
4985,filter:14-conv1:8-conv2:256-fc:16-Momentum,1_epoch,14,8,256,16,0.463,46.68,3501.975,98.3
4986,filter:4-conv1:2-conv2:2-fc:1-Momentum,1_epoch,4,2,2,1,0.138,23.58,3502.113,98.3
4987,filter:12-conv1:16-conv2:8-fc:2-Momentum,1_epoch,12,16,8,2,0.218,42.63,3502.331,98.3
4988,filter:2-conv1:1-conv2:16-fc:512-Momentum,1_epoch,2,1,16,512,0.249,92.81,3502.58,98.3
4989,filter:8-conv1:16-conv2:256-fc:128-Momentum,1_epoch,8,16,256,128,0.549,96.87,3503.129,98.3
4990,filter:14-conv1:32-conv2:256-fc:64-Momentum,1_epoch,14,32,256,64,0.654,26.88,3503.783,98.3
4991,filter:8-conv1:128-conv2:64-fc:2-Momentum,1_epoch,8,128,64,2,0.65,10.28,3504.433,98.3
4992,filter:4-conv1:2-conv2:512-fc:4-Momentum,1_epoch,4,2,512,4,0.401,45.54,3504.834,98.3
4993,filter:4-conv1:8-conv2:8-fc:32-Momentum,1_epoch,4,8,8,32,0.162,95.48,3504.996,98.3
4994,filter:14-conv1:1-conv2:16-fc:256-Momentum,1_epoch,14,1,16,256,0.213,94.96,3505.209,98.3
4995,filter:14-conv1:64-conv2:2-fc:512-Momentum,1_epoch,14,64,2,512,0.369,10.28,3505.578,98.3
4996,filter:12-conv1:128-conv2:1-fc:4-Momentum,1_epoch,12,128,1,4,0.496,63.8,3506.074,98.3
4997,filter:12-conv1:64-conv2:64-fc:64-Momentum,1_epoch,12,64,64,64,0.436,10.28,3506.51,98.3
4998,filter:12-conv1:512-conv2:1-fc:32-Momentum,1_epoch,12,512,1,32,1.59,91.3,3508.1,98.3
4999,filter:4-conv1:64-conv2:8-fc:256-Momentum,1_epoch,4,64,8,256,0.269,97.37,3508.369,98.3
5000,filter:6-conv1:32-conv2:4-fc:8-Momentum,1_epoch,6,32,4,8,0.317,89.6,3508.686,98.3
5001,filter:8-conv1:16-conv2:4-fc:16-Momentum,1_epoch,8,16,4,16,0.175,96.02,3508.861,98.3
5002,filter:14-conv1:64-conv2:1-fc:2-Momentum,1_epoch,14,64,1,2,0.396,50.63,3509.257,98.3
5003,filter:2-conv1:2-conv2:512-fc:4-Momentum,1_epoch,2,2,512,4,0.48,10.28,3509.737,98.3
5004,filter:6-conv1:2-conv2:512-fc:4-Momentum,1_epoch,6,2,512,4,0.404,43.57,3510.141,98.3
5005,filter:12-conv1:8-conv2:8-fc:2-Momentum,1_epoch,12,8,8,2,0.189,52.39,3510.33,98.3
5006,filter:14-conv1:1-conv2:32-fc:16-Momentum,1_epoch,14,1,32,16,0.187,93.51,3510.517,98.3
5007,filter:14-conv1:512-conv2:4-fc:2-Momentum,1_epoch,14,512,4,2,1.97,25.65,3512.487,98.3
5008,filter:4-conv1:4-conv2:512-fc:512-Momentum,1_epoch,4,4,512,512,0.566,97.25,3513.053,98.3
5009,filter:14-conv1:4-conv2:8-fc:128-Momentum,1_epoch,14,4,8,128,0.186,95.56,3513.239,98.3
5010,filter:2-conv1:16-conv2:2-fc:64-Momentum,1_epoch,2,16,2,64,0.276,89.51,3513.515,98.3
5011,filter:2-conv1:64-conv2:16-fc:512-Momentum,1_epoch,2,64,16,512,0.256,96.78,3513.771,98.3
5012,filter:6-conv1:2-conv2:128-fc:128-Momentum,1_epoch,6,2,128,128,0.209,96.6,3513.98,98.3
5013,filter:14-conv1:16-conv2:4-fc:128-Momentum,1_epoch,14,16,4,128,0.219,95.34,3514.199,98.3
5014,filter:12-conv1:4-conv2:64-fc:16-Momentum,1_epoch,12,4,64,16,0.314,94.66,3514.513,98.3
5015,filter:6-conv1:512-conv2:8-fc:32-Momentum,1_epoch,6,512,8,32,1.71,96.53,3516.223,98.3
5016,filter:12-conv1:32-conv2:64-fc:16-Momentum,1_epoch,12,32,64,16,0.317,21.38,3516.54,98.3
5017,filter:8-conv1:1-conv2:256-fc:8-Momentum,1_epoch,8,1,256,8,0.242,80.24,3516.782,98.3
5018,filter:2-conv1:1-conv2:256-fc:64-Momentum,1_epoch,2,1,256,64,0.228,10.28,3517.01,98.3
5019,filter:8-conv1:1-conv2:4-fc:256-Momentum,1_epoch,8,1,4,256,0.315,93.8,3517.325,98.3
5020,filter:4-conv1:128-conv2:16-fc:32-Momentum,1_epoch,4,128,16,32,0.441,97.25,3517.766,98.3
5021,filter:6-conv1:2-conv2:128-fc:512-Momentum,1_epoch,6,2,128,512,0.26,95.03,3518.026,98.3
5022,filter:12-conv1:2-conv2:8-fc:2-Momentum,1_epoch,12,2,8,2,0.184,52.65,3518.21,98.3
5023,filter:6-conv1:16-conv2:8-fc:128-Momentum,1_epoch,6,16,8,128,0.238,97.47,3518.448,98.3
5024,filter:2-conv1:4-conv2:1-fc:32-Momentum,1_epoch,2,4,1,32,0.218,83.72,3518.666,98.3
5025,filter:12-conv1:512-conv2:256-fc:16-Momentum,1_epoch,12,512,256,16,5.52,10.28,3524.186,98.3
5026,filter:6-conv1:512-conv2:512-fc:256-Momentum,1_epoch,6,512,512,256,5.85,10.28,3530.036,98.3
5027,filter:8-conv1:256-conv2:1-fc:4-Momentum,1_epoch,8,256,1,4,0.788,72.82,3530.824,98.3
5028,filter:8-conv1:2-conv2:4-fc:8-Momentum,1_epoch,8,2,4,8,0.248,92.35,3531.072,98.3
5029,filter:12-conv1:4-conv2:128-fc:2-Momentum,1_epoch,12,4,128,2,0.337,10.28,3531.409,98.3
5030,filter:2-conv1:4-conv2:16-fc:16-Momentum,1_epoch,2,4,16,16,0.152,85.95,3531.561,98.3
5031,filter:14-conv1:4-conv2:1-fc:8-Momentum,1_epoch,14,4,1,8,0.188,87.1,3531.749,98.3
5032,filter:4-conv1:2-conv2:64-fc:32-Momentum,1_epoch,4,2,64,32,0.449,96.07,3532.198,98.3
5033,filter:12-conv1:256-conv2:64-fc:8-Momentum,1_epoch,12,256,64,8,1.27,10.28,3533.468,98.3
5034,filter:14-conv1:256-conv2:256-fc:64-Momentum,1_epoch,14,256,256,64,3.24,10.28,3536.708,98.3
5035,filter:12-conv1:128-conv2:64-fc:256-Momentum,1_epoch,12,128,64,256,0.723,10.28,3537.431,98.3
5036,filter:4-conv1:16-conv2:256-fc:128-Momentum,1_epoch,4,16,256,128,0.478,96.94,3537.909,98.3
5037,filter:8-conv1:8-conv2:32-fc:512-Momentum,1_epoch,8,8,32,512,0.276,97.0,3538.185,98.3
5038,filter:8-conv1:16-conv2:1-fc:512-Momentum,1_epoch,8,16,1,512,0.18,95.8,3538.365,98.3
5039,filter:14-conv1:1-conv2:256-fc:256-Momentum,1_epoch,14,1,256,256,0.376,91.08,3538.741,98.3
5040,filter:6-conv1:16-conv2:1-fc:64-Momentum,1_epoch,6,16,1,64,0.319,93.82,3539.06,98.3
5041,filter:6-conv1:4-conv2:4-fc:256-Momentum,1_epoch,6,4,4,256,0.268,96.56,3539.328,98.3
5042,filter:2-conv1:64-conv2:128-fc:4-Momentum,1_epoch,2,64,128,4,0.403,42.16,3539.731,98.3
5043,filter:6-conv1:1-conv2:32-fc:512-Momentum,1_epoch,6,1,32,512,0.497,95.07,3540.228,98.3
5044,filter:2-conv1:512-conv2:32-fc:1-Momentum,1_epoch,2,512,32,1,1.23,26.54,3541.458,98.3
5045,filter:14-conv1:8-conv2:512-fc:64-Momentum,1_epoch,14,8,512,64,0.723,36.07,3542.181,98.3
5046,filter:8-conv1:64-conv2:64-fc:1-Momentum,1_epoch,8,64,64,1,0.559,10.28,3542.74,98.3
5047,filter:8-conv1:128-conv2:2-fc:256-Momentum,1_epoch,8,128,2,256,0.418,10.28,3543.158,98.3
5048,filter:6-conv1:256-conv2:8-fc:8-Momentum,1_epoch,6,256,8,8,0.766,91.14,3543.924,98.3
5049,filter:2-conv1:4-conv2:4-fc:2-Momentum,1_epoch,2,4,4,2,0.135,10.28,3544.059,98.3
5050,filter:14-conv1:128-conv2:16-fc:256-Momentum,1_epoch,14,128,16,256,0.658,10.28,3544.717,98.3
5051,filter:6-conv1:4-conv2:256-fc:256-Momentum,1_epoch,6,4,256,256,0.3,96.71,3545.017,98.3
5052,filter:8-conv1:8-conv2:256-fc:8-Momentum,1_epoch,8,8,256,8,0.531,60.09,3545.548,98.3
5053,filter:6-conv1:256-conv2:4-fc:64-Momentum,1_epoch,6,256,4,64,0.81,96.76,3546.358,98.3
5054,filter:12-conv1:1-conv2:8-fc:32-Momentum,1_epoch,12,1,8,32,0.169,93.67,3546.527,98.3
5055,filter:12-conv1:4-conv2:256-fc:128-Momentum,1_epoch,12,4,256,128,0.415,92.97,3546.942,98.3
5056,filter:2-conv1:128-conv2:32-fc:4-Momentum,1_epoch,2,128,32,4,0.496,79.17,3547.438,98.3
5057,filter:2-conv1:4-conv2:16-fc:1-Momentum,1_epoch,2,4,16,1,0.373,25.93,3547.811,98.3
5058,filter:14-conv1:128-conv2:1-fc:32-Momentum,1_epoch,14,128,1,32,0.613,95.06,3548.424,98.3
5059,filter:12-conv1:64-conv2:512-fc:8-Momentum,1_epoch,12,64,512,8,1.52,10.28,3549.944,98.3
5060,filter:6-conv1:1-conv2:32-fc:64-Momentum,1_epoch,6,1,32,64,0.164,95.18,3550.108,98.3
5061,filter:14-conv1:4-conv2:64-fc:4-Momentum,1_epoch,14,4,64,4,0.276,47.85,3550.384,98.3
5062,filter:14-conv1:32-conv2:128-fc:2-Momentum,1_epoch,14,32,128,2,0.46,10.28,3550.844,98.3
5063,filter:6-conv1:16-conv2:256-fc:16-Momentum,1_epoch,6,16,256,16,0.4,74.86,3551.244,98.3
5064,filter:8-conv1:2-conv2:1-fc:16-Momentum,1_epoch,8,2,1,16,0.247,86.81,3551.491,98.3
5065,filter:12-conv1:256-conv2:256-fc:1-Momentum,1_epoch,12,256,256,1,2.67,10.28,3554.161,98.3
5066,filter:8-conv1:16-conv2:512-fc:128-Momentum,1_epoch,8,16,512,128,0.888,94.27,3555.049,98.3
5067,filter:12-conv1:16-conv2:4-fc:128-Momentum,1_epoch,12,16,4,128,0.208,96.45,3555.257,98.3
5068,filter:6-conv1:1-conv2:1-fc:2-Momentum,1_epoch,6,1,1,2,0.14,33.33,3555.397,98.3
5069,filter:2-conv1:16-conv2:512-fc:8-Momentum,1_epoch,2,16,512,8,0.407,10.28,3555.804,98.3
5070,filter:6-conv1:32-conv2:256-fc:8-Momentum,1_epoch,6,32,256,8,0.89,59.53,3556.694,98.3
5071,filter:4-conv1:128-conv2:8-fc:2-Momentum,1_epoch,4,128,8,2,0.546,46.38,3557.24,98.3
5072,filter:12-conv1:16-conv2:2-fc:16-Momentum,1_epoch,12,16,2,16,0.226,94.96,3557.466,98.3
5073,filter:6-conv1:4-conv2:16-fc:32-Momentum,1_epoch,6,4,16,32,0.228,96.19,3557.694,98.3
5074,filter:2-conv1:128-conv2:128-fc:256-Momentum,1_epoch,2,128,128,256,0.591,96.78,3558.285,98.3
5075,filter:4-conv1:32-conv2:128-fc:32-Momentum,1_epoch,4,32,128,32,0.598,96.84,3558.883,98.3
5076,filter:14-conv1:512-conv2:128-fc:32-Momentum,1_epoch,14,512,128,32,3.98,10.28,3562.863,98.3
5077,filter:8-conv1:128-conv2:1-fc:2-Momentum,1_epoch,8,128,1,2,0.545,45.42,3563.408,98.3
5078,filter:4-conv1:4-conv2:8-fc:4-Momentum,1_epoch,4,4,8,4,0.327,69.21,3563.735,98.3
5079,filter:14-conv1:256-conv2:16-fc:16-Momentum,1_epoch,14,256,16,16,1.12,10.28,3564.855,98.3
5080,filter:12-conv1:32-conv2:512-fc:2-Momentum,1_epoch,12,32,512,2,0.977,10.28,3565.832,98.3
5081,filter:8-conv1:128-conv2:1-fc:8-Momentum,1_epoch,8,128,1,8,0.429,90.97,3566.261,98.3
5082,filter:2-conv1:1-conv2:2-fc:2-Momentum,1_epoch,2,1,2,2,0.403,10.28,3566.664,98.3
5083,filter:14-conv1:1-conv2:256-fc:128-Momentum,1_epoch,14,1,256,128,0.355,81.98,3567.019,98.3
5084,filter:6-conv1:64-conv2:256-fc:2-Momentum,1_epoch,6,64,256,2,0.694,10.28,3567.713,98.3
5085,filter:4-conv1:512-conv2:32-fc:512-Momentum,1_epoch,4,512,32,512,1.92,97.2,3569.633,98.3
5086,filter:14-conv1:32-conv2:2-fc:128-Momentum,1_epoch,14,32,2,128,0.269,10.28,3569.902,98.3
5087,filter:8-conv1:128-conv2:256-fc:1-Momentum,1_epoch,8,128,256,1,1.05,10.28,3570.952,98.3
5088,filter:6-conv1:32-conv2:32-fc:2-Momentum,1_epoch,6,32,32,2,0.68,27.51,3571.632,98.3
5089,filter:2-conv1:2-conv2:512-fc:512-Momentum,1_epoch,2,2,512,512,0.543,10.28,3572.175,98.3
5090,filter:2-conv1:128-conv2:512-fc:256-Momentum,1_epoch,2,128,512,256,0.851,95.14,3573.026,98.3
5091,filter:4-conv1:32-conv2:8-fc:1-Momentum,1_epoch,4,32,8,1,0.278,10.28,3573.304,98.3
5092,filter:12-conv1:2-conv2:256-fc:16-Momentum,1_epoch,12,2,256,16,0.604,79.93,3573.908,98.3
5093,filter:6-conv1:16-conv2:512-fc:1-Momentum,1_epoch,6,16,512,1,0.622,10.28,3574.53,98.3
5094,filter:8-conv1:128-conv2:512-fc:16-Momentum,1_epoch,8,128,512,16,1.9,10.28,3576.43,98.3
5095,filter:2-conv1:32-conv2:4-fc:1-Momentum,1_epoch,2,32,4,1,0.391,24.12,3576.821,98.3
5096,filter:2-conv1:32-conv2:32-fc:128-Momentum,1_epoch,2,32,32,128,0.202,95.24,3577.023,98.3
5097,filter:2-conv1:8-conv2:16-fc:64-Momentum,1_epoch,2,8,16,64,0.154,93.06,3577.177,98.3
5098,filter:8-conv1:512-conv2:4-fc:8-Momentum,1_epoch,8,512,4,8,1.55,90.15,3578.727,98.3
5099,filter:2-conv1:2-conv2:16-fc:4-Momentum,1_epoch,2,2,16,4,0.163,69.65,3578.89,98.3
5100,filter:12-conv1:512-conv2:8-fc:16-Momentum,1_epoch,12,512,8,16,1.85,78.22,3580.74,98.3
5101,filter:4-conv1:1-conv2:16-fc:16-Momentum,1_epoch,4,1,16,16,0.348,91.07,3581.088,98.3
5102,filter:4-conv1:32-conv2:64-fc:128-Momentum,1_epoch,4,32,64,128,0.38,97.86,3581.468,98.3
5103,filter:8-conv1:256-conv2:16-fc:16-Momentum,1_epoch,8,256,16,16,0.793,94.79,3582.261,98.3
5104,filter:8-conv1:512-conv2:1-fc:4-Momentum,1_epoch,8,512,1,4,1.54,67.38,3583.801,98.3
5105,filter:14-conv1:64-conv2:512-fc:512-Momentum,1_epoch,14,64,512,512,1.94,9.8,3585.741,98.3
5106,filter:4-conv1:32-conv2:4-fc:512-Momentum,1_epoch,4,32,4,512,0.331,94.15,3586.072,98.3
5107,filter:6-conv1:8-conv2:2-fc:16-Momentum,1_epoch,6,8,2,16,0.169,92.9,3586.241,98.3
5108,filter:6-conv1:16-conv2:2-fc:64-Momentum,1_epoch,6,16,2,64,0.442,95.92,3586.683,98.3
5109,filter:2-conv1:4-conv2:64-fc:16-Momentum,1_epoch,2,4,64,16,0.212,90.18,3586.895,98.3
5110,filter:14-conv1:8-conv2:512-fc:32-Momentum,1_epoch,14,8,512,32,0.767,36.83,3587.662,98.3
5111,filter:8-conv1:32-conv2:512-fc:256-Momentum,1_epoch,8,32,512,256,0.972,94.49,3588.634,98.3
5112,filter:14-conv1:4-conv2:8-fc:64-Momentum,1_epoch,14,4,8,64,0.187,95.56,3588.821,98.3
5113,filter:8-conv1:32-conv2:16-fc:32-Momentum,1_epoch,8,32,16,32,0.336,97.29,3589.157,98.3
5114,filter:2-conv1:32-conv2:16-fc:2-Momentum,1_epoch,2,32,16,2,0.36,22.38,3589.517,98.3
5115,filter:12-conv1:4-conv2:16-fc:64-Momentum,1_epoch,12,4,16,64,0.199,96.15,3589.716,98.3
5116,filter:14-conv1:4-conv2:1-fc:4-Momentum,1_epoch,14,4,1,4,0.369,77.67,3590.085,98.3
5117,filter:12-conv1:512-conv2:32-fc:2-Momentum,1_epoch,12,512,32,2,2.07,10.28,3592.155,98.3
5118,filter:14-conv1:128-conv2:4-fc:512-Momentum,1_epoch,14,128,4,512,0.625,10.28,3592.78,98.3
5119,filter:8-conv1:64-conv2:256-fc:64-Momentum,1_epoch,8,64,256,64,0.91,10.28,3593.69,98.3
5120,filter:4-conv1:64-conv2:128-fc:64-Momentum,1_epoch,4,64,128,64,0.414,97.31,3594.104,98.3
5121,filter:6-conv1:2-conv2:64-fc:32-Momentum,1_epoch,6,2,64,32,0.18,96.88,3594.284,98.3
5122,filter:2-conv1:32-conv2:1-fc:16-Momentum,1_epoch,2,32,1,16,0.197,82.28,3594.481,98.3
5123,filter:12-conv1:1-conv2:8-fc:8-Momentum,1_epoch,12,1,8,8,0.232,87.52,3594.713,98.3
5124,filter:6-conv1:16-conv2:2-fc:8-Momentum,1_epoch,6,16,2,8,0.193,89.63,3594.906,98.3
5125,filter:8-conv1:128-conv2:16-fc:64-Momentum,1_epoch,8,128,16,64,0.471,97.36,3595.377,98.3
5126,filter:6-conv1:8-conv2:4-fc:4-Momentum,1_epoch,6,8,4,4,0.171,75.33,3595.548,98.3
5127,filter:6-conv1:128-conv2:64-fc:1-Momentum,1_epoch,6,128,64,1,0.679,10.28,3596.227,98.3
5128,filter:6-conv1:8-conv2:64-fc:32-Momentum,1_epoch,6,8,64,32,0.303,96.95,3596.53,98.3
5129,filter:12-conv1:1-conv2:2-fc:4-Momentum,1_epoch,12,1,2,4,0.267,74.29,3596.797,98.3
5130,filter:12-conv1:8-conv2:16-fc:512-Momentum,1_epoch,12,8,16,512,0.216,96.87,3597.013,98.3
5131,filter:2-conv1:32-conv2:512-fc:32-Momentum,1_epoch,2,32,512,32,0.556,93.97,3597.569,98.3
5132,filter:12-conv1:32-conv2:2-fc:16-Momentum,1_epoch,12,32,2,16,0.325,94.78,3597.894,98.3
5133,filter:6-conv1:128-conv2:32-fc:4-Momentum,1_epoch,6,128,32,4,0.589,74.37,3598.483,98.3
5134,filter:2-conv1:16-conv2:128-fc:128-Momentum,1_epoch,2,16,128,128,0.236,95.61,3598.719,98.3
5135,filter:2-conv1:16-conv2:32-fc:256-Momentum,1_epoch,2,16,32,256,0.174,95.88,3598.893,98.3
5136,filter:12-conv1:32-conv2:256-fc:8-Momentum,1_epoch,12,32,256,8,0.864,10.28,3599.757,98.3
5137,filter:12-conv1:8-conv2:512-fc:64-Momentum,1_epoch,12,8,512,64,0.754,41.93,3600.511,98.3
5138,filter:4-conv1:1-conv2:512-fc:512-Momentum,1_epoch,4,1,512,512,0.539,92.23,3601.05,98.3
5139,filter:4-conv1:1-conv2:2-fc:4-Momentum,1_epoch,4,1,2,4,0.181,64.49,3601.231,98.3
5140,filter:2-conv1:2-conv2:64-fc:2-Momentum,1_epoch,2,2,64,2,0.186,10.28,3601.417,98.3
5141,filter:4-conv1:1-conv2:128-fc:128-Momentum,1_epoch,4,1,128,128,0.292,94.09,3601.709,98.3
