,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
4921,filter:6-conv1:256-conv2:4-fc:512-Momentum,1_epoch,6,256,4,512,0.74,10.28,3390.39,98.3
4922,filter:8-conv1:512-conv2:256-fc:16-Momentum,1_epoch,8,512,256,16,3.66,10.28,3394.05,98.3
4923,filter:8-conv1:64-conv2:256-fc:4-Momentum,1_epoch,8,64,256,4,0.729,10.28,3394.779,98.3
4924,filter:4-conv1:16-conv2:128-fc:64-Momentum,1_epoch,4,16,128,64,0.248,96.55,3395.027,98.3
4925,filter:6-conv1:128-conv2:256-fc:32-Momentum,1_epoch,6,128,256,32,1.09,10.28,3396.117,98.3
4926,filter:8-conv1:2-conv2:32-fc:1-Momentum,1_epoch,8,2,32,1,0.164,10.28,3396.281,98.3
4927,filter:8-conv1:4-conv2:256-fc:128-Momentum,1_epoch,8,4,256,128,0.465,96.24,3396.746,98.3
4928,filter:6-conv1:128-conv2:32-fc:256-Momentum,1_epoch,6,128,32,256,0.541,97.92,3397.287,98.3
4929,filter:2-conv1:16-conv2:8-fc:8-Momentum,1_epoch,2,16,8,8,0.264,83.08,3397.551,98.3
4930,filter:14-conv1:16-conv2:8-fc:32-Momentum,1_epoch,14,16,8,32,0.212,96.47,3397.763,98.3
4931,filter:6-conv1:16-conv2:1-fc:8-Momentum,1_epoch,6,16,1,8,0.215,85.94,3397.978,98.3
4932,filter:4-conv1:128-conv2:16-fc:2-Momentum,1_epoch,4,128,16,2,0.4,10.28,3398.378,98.3
4933,filter:4-conv1:16-conv2:32-fc:128-Momentum,1_epoch,4,16,32,128,0.189,97.41,3398.567,98.3
4934,filter:2-conv1:8-conv2:128-fc:1-Momentum,1_epoch,2,8,128,1,0.27,10.28,3398.837,98.3
4935,filter:12-conv1:1-conv2:4-fc:512-Momentum,1_epoch,12,1,4,512,0.347,94.62,3399.184,98.3
4936,filter:8-conv1:256-conv2:4-fc:2-Momentum,1_epoch,8,256,4,2,1.0,37.3,3400.184,98.3
4937,filter:4-conv1:2-conv2:8-fc:32-Momentum,1_epoch,4,2,8,32,0.178,94.96,3400.362,98.3
4938,filter:2-conv1:4-conv2:8-fc:4-Momentum,1_epoch,2,4,8,4,0.207,64.29,3400.569,98.3
4939,filter:8-conv1:512-conv2:512-fc:512-Momentum,1_epoch,8,512,512,512,6.33,9.8,3406.899,98.3
4940,filter:14-conv1:8-conv2:64-fc:4-Momentum,1_epoch,14,8,64,4,0.33,10.28,3407.229,98.3
4941,filter:14-conv1:4-conv2:256-fc:16-Momentum,1_epoch,14,4,256,16,0.573,48.11,3407.802,98.3
4942,filter:12-conv1:256-conv2:8-fc:2-Momentum,1_epoch,12,256,8,2,0.9,10.28,3408.702,98.3
4943,filter:6-conv1:64-conv2:8-fc:2-Momentum,1_epoch,6,64,8,2,0.502,45.21,3409.204,98.3
4944,filter:8-conv1:2-conv2:16-fc:64-Momentum,1_epoch,8,2,16,64,0.149,96.11,3409.353,98.3
4945,filter:14-conv1:32-conv2:512-fc:256-Momentum,1_epoch,14,32,512,256,1.13,36.86,3410.483,98.3
4946,filter:6-conv1:2-conv2:32-fc:16-Momentum,1_epoch,6,2,32,16,0.162,95.94,3410.645,98.3
4947,filter:2-conv1:1-conv2:16-fc:2-Momentum,1_epoch,2,1,16,2,0.245,23.61,3410.89,98.3
4948,filter:6-conv1:256-conv2:128-fc:16-Momentum,1_epoch,6,256,128,16,1.29,10.28,3412.18,98.3
4949,filter:2-conv1:16-conv2:64-fc:16-Momentum,1_epoch,2,16,64,16,0.301,91.58,3412.481,98.3
4950,filter:8-conv1:512-conv2:512-fc:64-Momentum,1_epoch,8,512,512,64,6.36,10.28,3418.841,98.3
4951,filter:14-conv1:2-conv2:1-fc:32-Momentum,1_epoch,14,2,1,32,0.166,93.29,3419.007,98.3
4952,filter:6-conv1:32-conv2:64-fc:2-Momentum,1_epoch,6,32,64,2,0.424,10.28,3419.431,98.3
4953,filter:4-conv1:32-conv2:64-fc:64-Momentum,1_epoch,4,32,64,64,0.246,97.49,3419.677,98.3
4954,filter:2-conv1:8-conv2:2-fc:512-Momentum,1_epoch,2,8,2,512,0.261,10.28,3419.938,98.3
4955,filter:4-conv1:64-conv2:16-fc:4-Momentum,1_epoch,4,64,16,4,0.369,77.86,3420.307,98.3
4956,filter:8-conv1:128-conv2:256-fc:2-Momentum,1_epoch,8,128,256,2,1.17,10.28,3421.477,98.3
4957,filter:14-conv1:16-conv2:2-fc:128-Momentum,1_epoch,14,16,2,128,0.206,94.15,3421.683,98.3
4958,filter:8-conv1:512-conv2:2-fc:128-Momentum,1_epoch,8,512,2,128,1.57,10.28,3423.253,98.3
4959,filter:6-conv1:256-conv2:2-fc:4-Momentum,1_epoch,6,256,2,4,0.704,78.68,3423.957,98.3
4960,filter:14-conv1:1-conv2:32-fc:2-Momentum,1_epoch,14,1,32,2,0.193,42.69,3424.15,98.3
4961,filter:12-conv1:4-conv2:32-fc:16-Momentum,1_epoch,12,4,32,16,0.215,95.1,3424.365,98.3
4962,filter:6-conv1:8-conv2:4-fc:32-Momentum,1_epoch,6,8,4,32,0.276,95.76,3424.641,98.3
4963,filter:6-conv1:128-conv2:16-fc:256-Momentum,1_epoch,6,128,16,256,0.519,97.77,3425.16,98.3
4964,filter:4-conv1:16-conv2:128-fc:2-Momentum,1_epoch,4,16,128,2,0.417,49.12,3425.577,98.3
4965,filter:2-conv1:512-conv2:4-fc:256-Momentum,1_epoch,2,512,4,256,0.986,95.68,3426.563,98.3
4966,filter:2-conv1:4-conv2:64-fc:2-Momentum,1_epoch,2,4,64,2,0.276,10.28,3426.839,98.3
4967,filter:4-conv1:2-conv2:512-fc:64-Momentum,1_epoch,4,2,512,64,0.363,94.86,3427.202,98.3
4968,filter:12-conv1:8-conv2:64-fc:256-Momentum,1_epoch,12,8,64,256,0.265,94.99,3427.467,98.3
4969,filter:4-conv1:2-conv2:512-fc:32-Momentum,1_epoch,4,2,512,32,0.743,93.36,3428.21,98.3
4970,filter:14-conv1:16-conv2:32-fc:128-Momentum,1_epoch,14,16,32,128,0.244,96.42,3428.454,98.3
4971,filter:4-conv1:512-conv2:128-fc:1-Momentum,1_epoch,4,512,128,1,2.09,10.28,3430.544,98.3
4972,filter:14-conv1:32-conv2:1-fc:256-Momentum,1_epoch,14,32,1,256,0.264,10.28,3430.808,98.3
4973,filter:4-conv1:16-conv2:8-fc:2-Momentum,1_epoch,4,16,8,2,0.273,49.4,3431.081,98.3
4974,filter:6-conv1:8-conv2:512-fc:4-Momentum,1_epoch,6,8,512,4,0.508,42.37,3431.589,98.3
4975,filter:8-conv1:2-conv2:2-fc:128-Momentum,1_epoch,8,2,2,128,0.25,94.91,3431.839,98.3
4976,filter:8-conv1:4-conv2:16-fc:8-Momentum,1_epoch,8,4,16,8,0.169,93.91,3432.008,98.3
4977,filter:2-conv1:4-conv2:4-fc:8-Momentum,1_epoch,2,4,4,8,0.498,73.49,3432.506,98.3
4978,filter:2-conv1:512-conv2:2-fc:4-Momentum,1_epoch,2,512,2,4,1.04,68.15,3433.546,98.3
4979,filter:14-conv1:64-conv2:16-fc:8-Momentum,1_epoch,14,64,16,8,0.401,40.97,3433.947,98.3
4980,filter:6-conv1:4-conv2:512-fc:32-Momentum,1_epoch,6,4,512,32,0.832,95.28,3434.779,98.3
4981,filter:14-conv1:4-conv2:2-fc:256-Momentum,1_epoch,14,4,2,256,0.191,93.73,3434.97,98.3
4982,filter:4-conv1:2-conv2:128-fc:8-Momentum,1_epoch,4,2,128,8,0.295,92.46,3435.265,98.3
4983,filter:8-conv1:16-conv2:32-fc:256-Momentum,1_epoch,8,16,32,256,0.213,97.81,3435.478,98.3
4984,filter:8-conv1:2-conv2:1-fc:64-Momentum,1_epoch,8,2,1,64,0.144,90.34,3435.622,98.3
4985,filter:8-conv1:1-conv2:2-fc:2-Momentum,1_epoch,8,1,2,2,0.124,43.09,3435.746,98.3
4986,filter:14-conv1:8-conv2:8-fc:256-Momentum,1_epoch,14,8,8,256,0.363,96.54,3436.109,98.3
4987,filter:2-conv1:512-conv2:16-fc:8-Momentum,1_epoch,2,512,16,8,1.44,91.7,3437.549,98.3
4988,filter:12-conv1:64-conv2:1-fc:4-Momentum,1_epoch,12,64,1,4,0.328,74.34,3437.877,98.3
4989,filter:12-conv1:1-conv2:1-fc:512-Momentum,1_epoch,12,1,1,512,0.277,94.0,3438.154,98.3
4990,filter:12-conv1:8-conv2:16-fc:64-Momentum,1_epoch,12,8,16,64,0.201,95.7,3438.355,98.3
4991,filter:14-conv1:512-conv2:128-fc:16-Momentum,1_epoch,14,512,128,16,4.05,10.28,3442.405,98.3
4992,filter:4-conv1:1-conv2:128-fc:256-Momentum,1_epoch,4,1,128,256,0.343,10.28,3442.748,98.3
4993,filter:14-conv1:1-conv2:32-fc:8-Momentum,1_epoch,14,1,32,8,0.186,90.9,3442.934,98.3
4994,filter:12-conv1:4-conv2:16-fc:8-Momentum,1_epoch,12,4,16,8,0.302,90.81,3443.236,98.3
4995,filter:6-conv1:128-conv2:256-fc:1-Momentum,1_epoch,6,128,256,1,0.979,10.28,3444.215,98.3
4996,filter:14-conv1:4-conv2:4-fc:2-Momentum,1_epoch,14,4,4,2,0.192,35.87,3444.407,98.3
4997,filter:14-conv1:1-conv2:512-fc:16-Momentum,1_epoch,14,1,512,16,0.485,18.44,3444.892,98.3
4998,filter:8-conv1:32-conv2:512-fc:256-Momentum,1_epoch,8,32,512,256,0.972,94.49,3445.864,98.3
4999,filter:2-conv1:16-conv2:32-fc:16-Momentum,1_epoch,2,16,32,16,0.19,91.32,3446.054,98.3
5000,filter:14-conv1:64-conv2:256-fc:8-Momentum,1_epoch,14,64,256,8,1.02,10.28,3447.074,98.3
5001,filter:14-conv1:1-conv2:1-fc:4-Momentum,1_epoch,14,1,1,4,0.167,65.4,3447.241,98.3
5002,filter:14-conv1:16-conv2:16-fc:32-Momentum,1_epoch,14,16,16,32,0.239,96.03,3447.48,98.3
5003,filter:8-conv1:512-conv2:512-fc:16-Momentum,1_epoch,8,512,512,16,6.4,10.28,3453.88,98.3
5004,filter:12-conv1:4-conv2:512-fc:16-Momentum,1_epoch,12,4,512,16,0.729,56.35,3454.609,98.3
5005,filter:14-conv1:1-conv2:8-fc:64-Momentum,1_epoch,14,1,8,64,0.171,93.23,3454.78,98.3
5006,filter:6-conv1:4-conv2:4-fc:1-Momentum,1_epoch,6,4,4,1,0.25,25.46,3455.03,98.3
5007,filter:6-conv1:64-conv2:128-fc:256-Momentum,1_epoch,6,64,128,256,0.66,97.82,3455.69,98.3
5008,filter:6-conv1:16-conv2:256-fc:512-Momentum,1_epoch,6,16,256,512,0.464,97.38,3456.154,98.3
5009,filter:4-conv1:16-conv2:16-fc:8-Momentum,1_epoch,4,16,16,8,0.219,91.97,3456.373,98.3
5010,filter:12-conv1:1-conv2:512-fc:512-Momentum,1_epoch,12,1,512,512,0.651,11.01,3457.024,98.3
5011,filter:6-conv1:64-conv2:1-fc:4-Momentum,1_epoch,6,64,1,4,0.284,75.53,3457.308,98.3
5012,filter:6-conv1:16-conv2:1-fc:128-Momentum,1_epoch,6,16,1,128,0.194,94.41,3457.502,98.3
5013,filter:8-conv1:512-conv2:16-fc:64-Momentum,1_epoch,8,512,16,64,1.43,96.78,3458.932,98.3
5014,filter:6-conv1:64-conv2:2-fc:4-Momentum,1_epoch,6,64,2,4,0.387,77.77,3459.319,98.3
5015,filter:6-conv1:512-conv2:32-fc:512-Momentum,1_epoch,6,512,32,512,1.99,10.28,3461.309,98.3
5016,filter:8-conv1:16-conv2:64-fc:16-Momentum,1_epoch,8,16,64,16,0.347,92.76,3461.656,98.3
5017,filter:4-conv1:4-conv2:1-fc:16-Momentum,1_epoch,4,4,1,16,0.137,80.1,3461.793,98.3
5018,filter:2-conv1:256-conv2:512-fc:8-Momentum,1_epoch,2,256,512,8,1.2,10.28,3462.993,98.3
5019,filter:6-conv1:1-conv2:128-fc:4-Momentum,1_epoch,6,1,128,4,0.486,71.23,3463.479,98.3
5020,filter:4-conv1:8-conv2:128-fc:64-Momentum,1_epoch,4,8,128,64,0.301,97.27,3463.78,98.3
5021,filter:6-conv1:1-conv2:256-fc:2-Momentum,1_epoch,6,1,256,2,0.34,20.57,3464.12,98.3
5022,filter:14-conv1:32-conv2:512-fc:2-Momentum,1_epoch,14,32,512,2,1.14,10.28,3465.26,98.3
5023,filter:12-conv1:512-conv2:8-fc:128-Momentum,1_epoch,12,512,8,128,1.87,86.92,3467.13,98.3
5024,filter:6-conv1:2-conv2:128-fc:32-Momentum,1_epoch,6,2,128,32,0.315,96.18,3467.445,98.3
5025,filter:6-conv1:512-conv2:1-fc:1-Momentum,1_epoch,6,512,1,1,1.29,10.28,3468.735,98.3
5026,filter:6-conv1:1-conv2:1-fc:128-Momentum,1_epoch,6,1,1,128,0.313,89.53,3469.048,98.3
5027,filter:6-conv1:4-conv2:1-fc:512-Momentum,1_epoch,6,4,1,512,0.251,94.44,3469.299,98.3
5028,filter:8-conv1:32-conv2:16-fc:128-Momentum,1_epoch,8,32,16,128,0.235,97.65,3469.534,98.3
5029,filter:2-conv1:8-conv2:256-fc:4-Momentum,1_epoch,2,8,256,4,0.365,39.69,3469.899,98.3
5030,filter:14-conv1:256-conv2:512-fc:32-Momentum,1_epoch,14,256,512,32,5.49,10.28,3475.389,98.3
5031,filter:8-conv1:128-conv2:8-fc:8-Momentum,1_epoch,8,128,8,8,0.456,92.66,3475.845,98.3
5032,filter:8-conv1:128-conv2:64-fc:32-Momentum,1_epoch,8,128,64,32,0.643,95.86,3476.488,98.3
5033,filter:6-conv1:16-conv2:64-fc:2-Momentum,1_epoch,6,16,64,2,0.253,50.94,3476.741,98.3
5034,filter:2-conv1:256-conv2:4-fc:256-Momentum,1_epoch,2,256,4,256,0.602,95.13,3477.343,98.3
5035,filter:14-conv1:16-conv2:4-fc:64-Momentum,1_epoch,14,16,4,64,0.368,96.41,3477.711,98.3
5036,filter:14-conv1:1-conv2:512-fc:2-Momentum,1_epoch,14,1,512,2,0.481,10.28,3478.192,98.3
5037,filter:12-conv1:256-conv2:32-fc:8-Momentum,1_epoch,12,256,32,8,1.16,10.28,3479.352,98.3
5038,filter:6-conv1:8-conv2:8-fc:8-Momentum,1_epoch,6,8,8,8,0.225,94.14,3479.577,98.3
5039,filter:14-conv1:2-conv2:256-fc:128-Momentum,1_epoch,14,2,256,128,0.502,87.09,3480.079,98.3
5040,filter:12-conv1:4-conv2:4-fc:128-Momentum,1_epoch,12,4,4,128,0.281,95.83,3480.36,98.3
5041,filter:2-conv1:512-conv2:8-fc:8-Momentum,1_epoch,2,512,8,8,0.98,90.69,3481.34,98.3
5042,filter:6-conv1:64-conv2:64-fc:256-Momentum,1_epoch,6,64,64,256,0.405,98.16,3481.745,98.3
5043,filter:8-conv1:2-conv2:4-fc:2-Momentum,1_epoch,8,2,4,2,0.152,52.66,3481.897,98.3
5044,filter:6-conv1:64-conv2:256-fc:2-Momentum,1_epoch,6,64,256,2,0.694,10.28,3482.591,98.3
5045,filter:14-conv1:2-conv2:8-fc:64-Momentum,1_epoch,14,2,8,64,0.178,96.29,3482.769,98.3
5046,filter:14-conv1:1-conv2:32-fc:1-Momentum,1_epoch,14,1,32,1,0.186,10.28,3482.955,98.3
5047,filter:8-conv1:128-conv2:512-fc:8-Momentum,1_epoch,8,128,512,8,1.91,10.28,3484.865,98.3
5048,filter:8-conv1:32-conv2:32-fc:2-Momentum,1_epoch,8,32,32,2,0.31,10.28,3485.175,98.3
5049,filter:8-conv1:32-conv2:8-fc:512-Momentum,1_epoch,8,32,8,512,0.329,96.42,3485.504,98.3
5050,filter:6-conv1:128-conv2:32-fc:8-Momentum,1_epoch,6,128,32,8,0.517,86.32,3486.021,98.3
5051,filter:6-conv1:1-conv2:2-fc:4-Momentum,1_epoch,6,1,2,4,0.149,68.82,3486.17,98.3
5052,filter:2-conv1:8-conv2:256-fc:64-Momentum,1_epoch,2,8,256,64,0.245,93.81,3486.415,98.3
5053,filter:14-conv1:2-conv2:1-fc:8-Momentum,1_epoch,14,2,1,8,0.174,81.23,3486.589,98.3
5054,filter:6-conv1:1-conv2:4-fc:512-Momentum,1_epoch,6,1,4,512,0.155,94.65,3486.744,98.3
5055,filter:4-conv1:512-conv2:4-fc:32-Momentum,1_epoch,4,512,4,32,1.24,92.93,3487.984,98.3
5056,filter:14-conv1:256-conv2:4-fc:256-Momentum,1_epoch,14,256,4,256,1.06,10.28,3489.044,98.3
5057,filter:8-conv1:4-conv2:64-fc:64-Momentum,1_epoch,8,4,64,64,0.236,96.85,3489.28,98.3
5058,filter:12-conv1:128-conv2:64-fc:64-Momentum,1_epoch,12,128,64,64,0.786,10.28,3490.066,98.3
5059,filter:4-conv1:8-conv2:512-fc:256-Momentum,1_epoch,4,8,512,256,0.459,96.89,3490.525,98.3
5060,filter:14-conv1:512-conv2:64-fc:1-Momentum,1_epoch,14,512,64,1,2.83,10.28,3493.355,98.3
5061,filter:8-conv1:2-conv2:8-fc:4-Momentum,1_epoch,8,2,8,4,0.151,73.67,3493.506,98.3
5062,filter:6-conv1:4-conv2:512-fc:512-Momentum,1_epoch,6,4,512,512,0.616,95.57,3494.122,98.3
5063,filter:6-conv1:1-conv2:512-fc:4-Momentum,1_epoch,6,1,512,4,0.356,10.28,3494.478,98.3
5064,filter:6-conv1:256-conv2:256-fc:64-Momentum,1_epoch,6,256,256,64,1.87,10.28,3496.348,98.3
5065,filter:4-conv1:512-conv2:2-fc:32-Momentum,1_epoch,4,512,2,32,1.67,92.08,3498.018,98.3
5066,filter:4-conv1:128-conv2:32-fc:128-Momentum,1_epoch,4,128,32,128,0.427,97.98,3498.445,98.3
5067,filter:2-conv1:64-conv2:64-fc:1-Momentum,1_epoch,2,64,64,1,0.461,10.28,3498.906,98.3
5068,filter:4-conv1:2-conv2:32-fc:64-Momentum,1_epoch,4,2,32,64,0.287,94.77,3499.193,98.3
5069,filter:6-conv1:64-conv2:2-fc:512-Momentum,1_epoch,6,64,2,512,0.287,10.28,3499.48,98.3
5070,filter:14-conv1:8-conv2:256-fc:32-Momentum,1_epoch,14,8,256,32,0.594,84.35,3500.074,98.3
5071,filter:14-conv1:1-conv2:128-fc:8-Momentum,1_epoch,14,1,128,8,0.249,69.85,3500.323,98.3
5072,filter:4-conv1:64-conv2:256-fc:64-Momentum,1_epoch,4,64,256,64,0.666,97.41,3500.989,98.3
5073,filter:12-conv1:2-conv2:128-fc:2-Momentum,1_epoch,12,2,128,2,0.262,24.28,3501.251,98.3
5074,filter:14-conv1:8-conv2:16-fc:8-Momentum,1_epoch,14,8,16,8,0.221,91.11,3501.472,98.3
5075,filter:14-conv1:8-conv2:4-fc:8-Momentum,1_epoch,14,8,4,8,0.193,93.49,3501.665,98.3
5076,filter:4-conv1:256-conv2:2-fc:256-Momentum,1_epoch,4,256,2,256,0.754,91.36,3502.419,98.3
5077,filter:4-conv1:32-conv2:8-fc:1-Momentum,1_epoch,4,32,8,1,0.278,10.28,3502.697,98.3
5078,filter:12-conv1:128-conv2:64-fc:32-Momentum,1_epoch,12,128,64,32,0.721,10.28,3503.418,98.3
5079,filter:14-conv1:1-conv2:64-fc:1-Momentum,1_epoch,14,1,64,1,0.209,10.28,3503.627,98.3
5080,filter:8-conv1:512-conv2:16-fc:512-Momentum,1_epoch,8,512,16,512,1.43,10.28,3505.057,98.3
5081,filter:12-conv1:128-conv2:2-fc:4-Momentum,1_epoch,12,128,2,4,0.746,58.47,3505.803,98.3
5082,filter:14-conv1:256-conv2:32-fc:32-Momentum,1_epoch,14,256,32,32,1.31,10.28,3507.113,98.3
5083,filter:14-conv1:2-conv2:8-fc:128-Momentum,1_epoch,14,2,8,128,0.178,94.8,3507.291,98.3
5084,filter:14-conv1:8-conv2:256-fc:16-Momentum,1_epoch,14,8,256,16,0.463,46.68,3507.754,98.3
5085,filter:8-conv1:2-conv2:512-fc:8-Momentum,1_epoch,8,2,512,8,0.388,76.11,3508.142,98.3
5086,filter:2-conv1:128-conv2:4-fc:256-Momentum,1_epoch,2,128,4,256,0.569,94.94,3508.711,98.3
5087,filter:2-conv1:512-conv2:4-fc:1-Momentum,1_epoch,2,512,4,1,1.15,23.68,3509.861,98.3
5088,filter:6-conv1:2-conv2:4-fc:16-Momentum,1_epoch,6,2,4,16,0.213,93.93,3510.074,98.3
5089,filter:2-conv1:256-conv2:128-fc:256-Momentum,1_epoch,2,256,128,256,0.797,96.21,3510.871,98.3
5090,filter:2-conv1:16-conv2:64-fc:128-Momentum,1_epoch,2,16,64,128,0.294,95.07,3511.165,98.3
5091,filter:6-conv1:4-conv2:32-fc:1-Momentum,1_epoch,6,4,32,1,0.192,10.28,3511.357,98.3
5092,filter:12-conv1:128-conv2:16-fc:2-Momentum,1_epoch,12,128,16,2,0.53,10.28,3511.887,98.3
5093,filter:8-conv1:32-conv2:16-fc:32-Momentum,1_epoch,8,32,16,32,0.336,97.29,3512.223,98.3
5094,filter:4-conv1:4-conv2:128-fc:16-Momentum,1_epoch,4,4,128,16,0.208,94.88,3512.431,98.3
5095,filter:6-conv1:2-conv2:64-fc:1-Momentum,1_epoch,6,2,64,1,0.288,24.0,3512.719,98.3
5096,filter:6-conv1:1-conv2:4-fc:16-Momentum,1_epoch,6,1,4,16,0.325,85.76,3513.044,98.3
5097,filter:14-conv1:512-conv2:32-fc:128-Momentum,1_epoch,14,512,32,128,2.34,10.28,3515.384,98.3
5098,filter:12-conv1:256-conv2:256-fc:2-Momentum,1_epoch,12,256,256,2,2.61,10.28,3517.994,98.3
5099,filter:14-conv1:8-conv2:1-fc:512-Momentum,1_epoch,14,8,1,512,0.197,93.88,3518.191,98.3
5100,filter:2-conv1:2-conv2:64-fc:128-Momentum,1_epoch,2,2,64,128,0.262,92.99,3518.453,98.3
5101,filter:12-conv1:1-conv2:16-fc:512-Momentum,1_epoch,12,1,16,512,0.185,94.52,3518.638,98.3
5102,filter:6-conv1:8-conv2:128-fc:32-Momentum,1_epoch,6,8,128,32,0.334,96.73,3518.972,98.3
5103,filter:12-conv1:1-conv2:64-fc:32-Momentum,1_epoch,12,1,64,32,0.309,93.5,3519.281,98.3
5104,filter:4-conv1:64-conv2:32-fc:2-Momentum,1_epoch,4,64,32,2,0.383,29.79,3519.664,98.3
5105,filter:12-conv1:64-conv2:128-fc:16-Momentum,1_epoch,12,64,128,16,0.636,10.28,3520.3,98.3
5106,filter:14-conv1:256-conv2:1-fc:16-Momentum,1_epoch,14,256,1,16,1.03,91.43,3521.33,98.3
5107,filter:8-conv1:1-conv2:32-fc:256-Momentum,1_epoch,8,1,32,256,0.162,94.69,3521.492,98.3
5108,filter:14-conv1:32-conv2:256-fc:4-Momentum,1_epoch,14,32,256,4,0.698,10.28,3522.19,98.3
5109,filter:12-conv1:8-conv2:8-fc:2-Momentum,1_epoch,12,8,8,2,0.189,52.39,3522.379,98.3
5110,filter:4-conv1:4-conv2:64-fc:2-Momentum,1_epoch,4,4,64,2,0.284,10.28,3522.663,98.3
5111,filter:6-conv1:8-conv2:512-fc:64-Momentum,1_epoch,6,8,512,64,0.455,94.68,3523.118,98.3
5112,filter:6-conv1:8-conv2:32-fc:128-Momentum,1_epoch,6,8,32,128,0.193,97.6,3523.311,98.3
5113,filter:8-conv1:32-conv2:512-fc:128-Momentum,1_epoch,8,32,512,128,0.9,94.68,3524.211,98.3
5114,filter:4-conv1:4-conv2:16-fc:8-Momentum,1_epoch,4,4,16,8,0.152,91.57,3524.363,98.3
5115,filter:12-conv1:1-conv2:1-fc:16-Momentum,1_epoch,12,1,1,16,0.162,85.65,3524.525,98.3
5116,filter:6-conv1:512-conv2:2-fc:16-Momentum,1_epoch,6,512,2,16,1.37,10.28,3525.895,98.3
5117,filter:12-conv1:4-conv2:512-fc:256-Momentum,1_epoch,12,4,512,256,0.788,86.09,3526.683,98.3
5118,filter:2-conv1:16-conv2:256-fc:128-Momentum,1_epoch,2,16,256,128,0.435,95.52,3527.118,98.3
5119,filter:6-conv1:64-conv2:32-fc:64-Momentum,1_epoch,6,64,32,64,0.397,97.56,3527.515,98.3
5120,filter:2-conv1:4-conv2:2-fc:4-Momentum,1_epoch,2,4,2,4,0.142,35.76,3527.657,98.3
5121,filter:6-conv1:256-conv2:16-fc:4-Momentum,1_epoch,6,256,16,4,0.79,10.28,3528.447,98.3
5122,filter:6-conv1:1-conv2:8-fc:4-Momentum,1_epoch,6,1,8,4,0.145,76.6,3528.592,98.3
5123,filter:8-conv1:1-conv2:16-fc:16-Momentum,1_epoch,8,1,16,16,0.148,93.57,3528.74,98.3
5124,filter:4-conv1:512-conv2:128-fc:128-Momentum,1_epoch,4,512,128,128,2.09,97.51,3530.83,98.3
5125,filter:12-conv1:1-conv2:512-fc:4-Momentum,1_epoch,12,1,512,4,0.42,21.38,3531.25,98.3
5126,filter:6-conv1:16-conv2:4-fc:16-Momentum,1_epoch,6,16,4,16,0.174,94.93,3531.424,98.3
5127,filter:2-conv1:8-conv2:128-fc:128-Momentum,1_epoch,2,8,128,128,0.247,95.03,3531.671,98.3
5128,filter:4-conv1:1-conv2:2-fc:32-Momentum,1_epoch,4,1,2,32,0.237,91.14,3531.908,98.3
5129,filter:6-conv1:16-conv2:16-fc:256-Momentum,1_epoch,6,16,16,256,0.399,97.27,3532.307,98.3
5130,filter:8-conv1:2-conv2:64-fc:64-Momentum,1_epoch,8,2,64,64,0.297,95.68,3532.604,98.3
5131,filter:2-conv1:256-conv2:16-fc:64-Momentum,1_epoch,2,256,16,64,0.636,95.07,3533.24,98.3
5132,filter:6-conv1:128-conv2:4-fc:64-Momentum,1_epoch,6,128,4,64,0.422,96.6,3533.662,98.3
5133,filter:12-conv1:128-conv2:1-fc:8-Momentum,1_epoch,12,128,1,8,0.476,82.22,3534.138,98.3
5134,filter:2-conv1:2-conv2:1-fc:32-Momentum,1_epoch,2,2,1,32,0.12,73.8,3534.258,98.3
5135,filter:8-conv1:256-conv2:256-fc:512-Momentum,1_epoch,8,256,256,512,2.06,19.42,3536.318,98.3
5136,filter:8-conv1:8-conv2:1-fc:1-Momentum,1_epoch,8,8,1,1,0.163,24.9,3536.481,98.3
5137,filter:8-conv1:256-conv2:128-fc:1-Momentum,1_epoch,8,256,128,1,1.31,10.28,3537.791,98.3
5138,filter:4-conv1:128-conv2:8-fc:256-Momentum,1_epoch,4,128,8,256,0.427,97.32,3538.218,98.3
5139,filter:2-conv1:32-conv2:16-fc:512-Momentum,1_epoch,2,32,16,512,0.296,96.45,3538.514,98.3
5140,filter:14-conv1:4-conv2:16-fc:4-Momentum,1_epoch,14,4,16,4,0.216,68.59,3538.73,98.3
5141,filter:8-conv1:16-conv2:256-fc:4-Momentum,1_epoch,8,16,256,4,0.624,10.28,3539.354,98.3
5142,filter:14-conv1:64-conv2:4-fc:512-Momentum,1_epoch,14,64,4,512,0.38,10.28,3539.734,98.3
5143,filter:4-conv1:32-conv2:2-fc:128-Momentum,1_epoch,4,32,2,128,0.208,95.25,3539.942,98.3
5144,filter:8-conv1:128-conv2:4-fc:32-Momentum,1_epoch,8,128,4,32,0.542,95.6,3540.484,98.3
5145,filter:4-conv1:4-conv2:256-fc:64-Momentum,1_epoch,4,4,256,64,0.286,96.01,3540.77,98.3
5146,filter:12-conv1:16-conv2:2-fc:1-Momentum,1_epoch,12,16,2,1,0.306,26.55,3541.076,98.3
5147,filter:6-conv1:4-conv2:8-fc:4-Momentum,1_epoch,6,4,8,4,0.206,78.75,3541.282,98.3
5148,filter:6-conv1:512-conv2:512-fc:64-Momentum,1_epoch,6,512,512,64,5.79,10.28,3547.072,98.3
