,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
5101,filter:4-conv1:4-conv2:16-fc:128-Momentum,1_epoch,4,4,16,128,0.346,97.18,3570.506,98.27
5102,filter:4-conv1:2-conv2:256-fc:64-Momentum,1_epoch,4,2,256,64,0.293,95.89,3570.799,98.27
5103,filter:8-conv1:2-conv2:8-fc:16-Momentum,1_epoch,8,2,8,16,0.222,94.85,3571.021,98.27
5104,filter:12-conv1:8-conv2:16-fc:4-Momentum,1_epoch,12,8,16,4,0.289,28.4,3571.31,98.27
5105,filter:6-conv1:512-conv2:16-fc:32-Momentum,1_epoch,6,512,16,32,1.4,96.7,3572.71,98.27
5106,filter:6-conv1:256-conv2:8-fc:128-Momentum,1_epoch,6,256,8,128,0.759,95.82,3573.469,98.27
5107,filter:8-conv1:8-conv2:64-fc:1-Momentum,1_epoch,8,8,64,1,0.386,10.28,3573.855,98.27
5108,filter:6-conv1:256-conv2:1-fc:1-Momentum,1_epoch,6,256,1,1,0.752,22.6,3574.607,98.27
5109,filter:12-conv1:8-conv2:2-fc:1-Momentum,1_epoch,12,8,2,1,0.185,23.23,3574.792,98.27
5110,filter:8-conv1:8-conv2:4-fc:8-Momentum,1_epoch,8,8,4,8,0.16,94.35,3574.952,98.27
5111,filter:8-conv1:1-conv2:64-fc:32-Momentum,1_epoch,8,1,64,32,0.224,94.55,3575.176,98.27
5112,filter:14-conv1:64-conv2:128-fc:256-Momentum,1_epoch,14,64,128,256,0.681,92.13,3575.857,98.27
5113,filter:12-conv1:64-conv2:32-fc:64-Momentum,1_epoch,12,64,32,64,0.37,95.81,3576.227,98.27
5114,filter:4-conv1:16-conv2:32-fc:128-Momentum,1_epoch,4,16,32,128,0.189,97.41,3576.416,98.27
5115,filter:8-conv1:512-conv2:64-fc:32-Momentum,1_epoch,8,512,64,32,1.97,10.28,3578.386,98.27
5116,filter:4-conv1:4-conv2:128-fc:64-Momentum,1_epoch,4,4,128,64,0.21,95.75,3578.596,98.27
5117,filter:2-conv1:256-conv2:128-fc:64-Momentum,1_epoch,2,256,128,64,0.71,95.86,3579.306,98.27
5118,filter:8-conv1:16-conv2:16-fc:1-Momentum,1_epoch,8,16,16,1,0.191,10.28,3579.497,98.27
5119,filter:12-conv1:32-conv2:256-fc:2-Momentum,1_epoch,12,32,256,2,0.637,10.28,3580.134,98.27
5120,filter:2-conv1:2-conv2:256-fc:4-Momentum,1_epoch,2,2,256,4,0.319,10.28,3580.453,98.27
5121,filter:2-conv1:64-conv2:64-fc:128-Momentum,1_epoch,2,64,64,128,0.289,95.72,3580.742,98.27
5122,filter:4-conv1:4-conv2:16-fc:1-Momentum,1_epoch,4,4,16,1,0.186,27.94,3580.928,98.27
5123,filter:8-conv1:2-conv2:16-fc:8-Momentum,1_epoch,8,2,16,8,0.154,92.83,3581.082,98.27
5124,filter:4-conv1:4-conv2:128-fc:8-Momentum,1_epoch,4,4,128,8,0.317,91.42,3581.399,98.27
5125,filter:4-conv1:512-conv2:64-fc:2-Momentum,1_epoch,4,512,64,2,1.58,10.28,3582.979,98.27
5126,filter:14-conv1:8-conv2:256-fc:256-Momentum,1_epoch,14,8,256,256,0.491,85.03,3583.47,98.27
5127,filter:12-conv1:4-conv2:16-fc:16-Momentum,1_epoch,12,4,16,16,0.199,95.32,3583.669,98.27
5128,filter:2-conv1:1-conv2:2-fc:1-Momentum,1_epoch,2,1,2,1,0.126,10.27,3583.795,98.27
5129,filter:8-conv1:512-conv2:64-fc:16-Momentum,1_epoch,8,512,64,16,1.9,10.28,3585.695,98.27
5130,filter:14-conv1:256-conv2:32-fc:1-Momentum,1_epoch,14,256,32,1,1.42,10.28,3587.115,98.27
5131,filter:4-conv1:128-conv2:512-fc:2-Momentum,1_epoch,4,128,512,2,1.73,10.28,3588.845,98.27
5132,filter:6-conv1:8-conv2:2-fc:1-Momentum,1_epoch,6,8,2,1,0.174,24.4,3589.019,98.27
5133,filter:4-conv1:128-conv2:64-fc:2-Momentum,1_epoch,4,128,64,2,0.527,10.28,3589.546,98.27
5134,filter:14-conv1:64-conv2:256-fc:1-Momentum,1_epoch,14,64,256,1,0.991,10.28,3590.537,98.27
5135,filter:4-conv1:512-conv2:128-fc:8-Momentum,1_epoch,4,512,128,8,2.07,10.28,3592.607,98.27
5136,filter:12-conv1:32-conv2:8-fc:1-Momentum,1_epoch,12,32,8,1,0.246,27.56,3592.853,98.27
5137,filter:2-conv1:32-conv2:32-fc:4-Momentum,1_epoch,2,32,32,4,0.408,75.81,3593.261,98.27
5138,filter:8-conv1:128-conv2:128-fc:1-Momentum,1_epoch,8,128,128,1,0.828,10.28,3594.089,98.27
5139,filter:14-conv1:32-conv2:8-fc:512-Momentum,1_epoch,14,32,8,512,0.268,10.28,3594.357,98.27
5140,filter:6-conv1:256-conv2:32-fc:16-Momentum,1_epoch,6,256,32,16,0.889,95.27,3595.246,98.27
5141,filter:4-conv1:1-conv2:1-fc:1-Momentum,1_epoch,4,1,1,1,0.161,20.69,3595.407,98.27
5142,filter:2-conv1:64-conv2:512-fc:256-Momentum,1_epoch,2,64,512,256,0.606,95.66,3596.013,98.27
5143,filter:14-conv1:512-conv2:128-fc:256-Momentum,1_epoch,14,512,128,256,4.06,10.28,3600.073,98.27
5144,filter:4-conv1:4-conv2:32-fc:128-Momentum,1_epoch,4,4,32,128,0.261,97.05,3600.334,98.27
5145,filter:2-conv1:8-conv2:128-fc:2-Momentum,1_epoch,2,8,128,2,0.264,10.28,3600.598,98.27
5146,filter:4-conv1:64-conv2:4-fc:2-Momentum,1_epoch,4,64,4,2,0.403,43.53,3601.001,98.27
5147,filter:2-conv1:32-conv2:512-fc:32-Momentum,1_epoch,2,32,512,32,0.556,93.97,3601.557,98.27
5148,filter:4-conv1:2-conv2:4-fc:64-Momentum,1_epoch,4,2,4,64,0.237,93.65,3601.794,98.27
5149,filter:6-conv1:128-conv2:512-fc:512-Momentum,1_epoch,6,128,512,512,1.92,90.51,3603.714,98.27
5150,filter:2-conv1:32-conv2:16-fc:16-Momentum,1_epoch,2,32,16,16,0.253,91.14,3603.967,98.27
5151,filter:12-conv1:1-conv2:64-fc:8-Momentum,1_epoch,12,1,64,8,0.255,87.89,3604.222,98.27
5152,filter:6-conv1:64-conv2:8-fc:128-Momentum,1_epoch,6,64,8,128,0.287,97.29,3604.509,98.27
5153,filter:8-conv1:1-conv2:2-fc:512-Momentum,1_epoch,8,1,2,512,0.244,94.95,3604.753,98.27
5154,filter:14-conv1:2-conv2:512-fc:32-Momentum,1_epoch,14,2,512,32,0.742,83.94,3605.495,98.27
5155,filter:14-conv1:8-conv2:32-fc:256-Momentum,1_epoch,14,8,32,256,0.322,96.56,3605.817,98.27
5156,filter:8-conv1:4-conv2:64-fc:64-Momentum,1_epoch,8,4,64,64,0.236,96.85,3606.053,98.27
5157,filter:14-conv1:64-conv2:16-fc:8-Momentum,1_epoch,14,64,16,8,0.401,40.97,3606.454,98.27
5158,filter:4-conv1:128-conv2:512-fc:256-Momentum,1_epoch,4,128,512,256,1.57,96.72,3608.024,98.27
5159,filter:4-conv1:256-conv2:4-fc:2-Momentum,1_epoch,4,256,4,2,0.635,46.43,3608.659,98.27
5160,filter:4-conv1:32-conv2:128-fc:1-Momentum,1_epoch,4,32,128,1,0.343,10.28,3609.002,98.27
5161,filter:14-conv1:1-conv2:32-fc:4-Momentum,1_epoch,14,1,32,4,0.361,82.26,3609.363,98.27
5162,filter:2-conv1:1-conv2:64-fc:512-Momentum,1_epoch,2,1,64,512,0.356,94.13,3609.719,98.27
5163,filter:4-conv1:1-conv2:16-fc:8-Momentum,1_epoch,4,1,16,8,0.291,85.49,3610.01,98.27
5164,filter:2-conv1:64-conv2:8-fc:128-Momentum,1_epoch,2,64,8,128,0.328,94.54,3610.338,98.27
5165,filter:14-conv1:128-conv2:1-fc:128-Momentum,1_epoch,14,128,1,128,0.607,94.48,3610.945,98.27
5166,filter:14-conv1:32-conv2:64-fc:64-Momentum,1_epoch,14,32,64,64,0.4,95.09,3611.345,98.27
5167,filter:14-conv1:16-conv2:32-fc:128-Momentum,1_epoch,14,16,32,128,0.244,96.42,3611.589,98.27
5168,filter:8-conv1:2-conv2:8-fc:128-Momentum,1_epoch,8,2,8,128,0.146,96.49,3611.735,98.27
5169,filter:6-conv1:4-conv2:32-fc:8-Momentum,1_epoch,6,4,32,8,0.167,94.44,3611.902,98.27
5170,filter:2-conv1:64-conv2:32-fc:128-Momentum,1_epoch,2,64,32,128,0.259,95.95,3612.161,98.27
5171,filter:8-conv1:8-conv2:256-fc:4-Momentum,1_epoch,8,8,256,4,0.39,10.28,3612.551,98.27
5172,filter:14-conv1:512-conv2:8-fc:512-Momentum,1_epoch,14,512,8,512,2.02,10.28,3614.571,98.27
5173,filter:8-conv1:128-conv2:8-fc:8-Momentum,1_epoch,8,128,8,8,0.456,92.66,3615.027,98.27
5174,filter:12-conv1:8-conv2:8-fc:32-Momentum,1_epoch,12,8,8,32,0.353,96.64,3615.38,98.27
5175,filter:14-conv1:128-conv2:256-fc:512-Momentum,1_epoch,14,128,256,512,1.86,9.8,3617.24,98.27
5176,filter:14-conv1:8-conv2:4-fc:4-Momentum,1_epoch,14,8,4,4,0.2,67.47,3617.44,98.27
5177,filter:6-conv1:2-conv2:256-fc:256-Momentum,1_epoch,6,2,256,256,0.282,96.44,3617.722,98.27
5178,filter:12-conv1:4-conv2:128-fc:4-Momentum,1_epoch,12,4,128,4,0.359,20.84,3618.081,98.27
5179,filter:6-conv1:256-conv2:16-fc:32-Momentum,1_epoch,6,256,16,32,0.765,97.33,3618.846,98.27
5180,filter:4-conv1:8-conv2:64-fc:128-Momentum,1_epoch,4,8,64,128,0.19,97.45,3619.036,98.27
5181,filter:6-conv1:4-conv2:2-fc:1-Momentum,1_epoch,6,4,2,1,0.247,24.56,3619.283,98.27
5182,filter:6-conv1:64-conv2:2-fc:128-Momentum,1_epoch,6,64,2,128,0.411,95.54,3619.694,98.27
5183,filter:4-conv1:32-conv2:256-fc:16-Momentum,1_epoch,4,32,256,16,0.444,91.39,3620.138,98.27
5184,filter:2-conv1:8-conv2:8-fc:64-Momentum,1_epoch,2,8,8,64,0.247,94.12,3620.385,98.27
5185,filter:2-conv1:64-conv2:128-fc:2-Momentum,1_epoch,2,64,128,2,0.378,39.98,3620.763,98.27
5186,filter:6-conv1:64-conv2:32-fc:16-Momentum,1_epoch,6,64,32,16,0.389,96.14,3621.152,98.27
5187,filter:6-conv1:8-conv2:4-fc:256-Momentum,1_epoch,6,8,4,256,0.219,97.04,3621.371,98.27
5188,filter:6-conv1:512-conv2:512-fc:64-Momentum,1_epoch,6,512,512,64,5.79,10.28,3627.161,98.27
5189,filter:2-conv1:16-conv2:2-fc:32-Momentum,1_epoch,2,16,2,32,0.405,90.81,3627.566,98.27
5190,filter:6-conv1:1-conv2:32-fc:8-Momentum,1_epoch,6,1,32,8,0.249,82.1,3627.815,98.27
5191,filter:4-conv1:1-conv2:4-fc:8-Momentum,1_epoch,4,1,4,8,0.356,85.49,3628.171,98.27
5192,filter:14-conv1:16-conv2:1-fc:128-Momentum,1_epoch,14,16,1,128,0.212,10.28,3628.383,98.27
5193,filter:12-conv1:8-conv2:1-fc:128-Momentum,1_epoch,12,8,1,128,0.185,95.29,3628.568,98.27
5194,filter:2-conv1:16-conv2:4-fc:16-Momentum,1_epoch,2,16,4,16,0.336,83.01,3628.904,98.27
5195,filter:12-conv1:8-conv2:512-fc:32-Momentum,1_epoch,12,8,512,32,0.662,33.63,3629.566,98.27
5196,filter:12-conv1:16-conv2:2-fc:8-Momentum,1_epoch,12,16,2,8,0.343,91.02,3629.909,98.27
5197,filter:4-conv1:64-conv2:2-fc:512-Momentum,1_epoch,4,64,2,512,0.297,95.11,3630.206,98.27
5198,filter:8-conv1:16-conv2:16-fc:8-Momentum,1_epoch,8,16,16,8,0.203,95.16,3630.409,98.27
5199,filter:6-conv1:4-conv2:4-fc:4-Momentum,1_epoch,6,4,4,4,0.376,86.37,3630.785,98.27
5200,filter:6-conv1:8-conv2:256-fc:256-Momentum,1_epoch,6,8,256,256,0.337,96.87,3631.122,98.27
5201,filter:6-conv1:256-conv2:16-fc:64-Momentum,1_epoch,6,256,16,64,0.767,97.2,3631.889,98.27
5202,filter:4-conv1:16-conv2:64-fc:8-Momentum,1_epoch,4,16,64,8,0.206,93.94,3632.095,98.27
5203,filter:6-conv1:8-conv2:256-fc:512-Momentum,1_epoch,6,8,256,512,0.362,96.86,3632.457,98.27
5204,filter:14-conv1:128-conv2:512-fc:16-Momentum,1_epoch,14,128,512,16,2.96,10.28,3635.417,98.27
5205,filter:2-conv1:128-conv2:512-fc:128-Momentum,1_epoch,2,128,512,128,0.81,95.3,3636.227,98.27
5206,filter:8-conv1:256-conv2:128-fc:8-Momentum,1_epoch,8,256,128,8,1.3,10.28,3637.527,98.27
5207,filter:2-conv1:256-conv2:128-fc:32-Momentum,1_epoch,2,256,128,32,1.21,95.32,3638.737,98.27
5208,filter:2-conv1:64-conv2:4-fc:16-Momentum,1_epoch,2,64,4,16,0.432,90.45,3639.169,98.27
5209,filter:2-conv1:4-conv2:256-fc:256-Momentum,1_epoch,2,4,256,256,0.264,10.28,3639.433,98.27
5210,filter:2-conv1:16-conv2:16-fc:1-Momentum,1_epoch,2,16,16,1,0.326,22.87,3639.759,98.27
5211,filter:14-conv1:2-conv2:128-fc:256-Momentum,1_epoch,14,2,128,256,0.316,93.34,3640.075,98.27
5212,filter:6-conv1:64-conv2:1-fc:2-Momentum,1_epoch,6,64,1,2,0.365,49.3,3640.44,98.27
5213,filter:2-conv1:128-conv2:64-fc:8-Momentum,1_epoch,2,128,64,8,0.47,88.24,3640.91,98.27
5214,filter:4-conv1:1-conv2:8-fc:512-Momentum,1_epoch,4,1,8,512,0.15,10.28,3641.06,98.27
5215,filter:2-conv1:2-conv2:1-fc:16-Momentum,1_epoch,2,2,1,16,0.205,61.5,3641.265,98.27
5216,filter:4-conv1:16-conv2:128-fc:16-Momentum,1_epoch,4,16,128,16,0.23,95.8,3641.495,98.27
5217,filter:2-conv1:32-conv2:512-fc:4-Momentum,1_epoch,2,32,512,4,0.467,10.28,3641.962,98.27
5218,filter:14-conv1:32-conv2:256-fc:2-Momentum,1_epoch,14,32,256,2,0.675,10.28,3642.637,98.27
5219,filter:2-conv1:8-conv2:256-fc:64-Momentum,1_epoch,2,8,256,64,0.245,93.81,3642.882,98.27
5220,filter:4-conv1:512-conv2:64-fc:16-Momentum,1_epoch,4,512,64,16,1.57,10.28,3644.452,98.27
5221,filter:2-conv1:4-conv2:128-fc:256-Momentum,1_epoch,2,4,128,256,0.411,95.67,3644.863,98.27
5222,filter:2-conv1:2-conv2:32-fc:4-Momentum,1_epoch,2,2,32,4,0.393,52.81,3645.256,98.27
5223,filter:8-conv1:1-conv2:64-fc:2-Momentum,1_epoch,8,1,64,2,0.168,49.57,3645.424,98.27
5224,filter:6-conv1:4-conv2:512-fc:4-Momentum,1_epoch,6,4,512,4,0.443,10.28,3645.867,98.27
5225,filter:6-conv1:512-conv2:2-fc:32-Momentum,1_epoch,6,512,2,32,1.9,10.28,3647.767,98.27
5226,filter:12-conv1:2-conv2:4-fc:1-Momentum,1_epoch,12,2,4,1,0.176,30.74,3647.943,98.27
5227,filter:4-conv1:4-conv2:256-fc:128-Momentum,1_epoch,4,4,256,128,0.766,96.2,3648.709,98.27
5228,filter:14-conv1:16-conv2:256-fc:128-Momentum,1_epoch,14,16,256,128,0.705,90.89,3649.414,98.27
5229,filter:8-conv1:2-conv2:256-fc:1-Momentum,1_epoch,8,2,256,1,0.358,10.28,3649.772,98.27
5230,filter:2-conv1:8-conv2:16-fc:1-Momentum,1_epoch,2,8,16,1,0.221,26.07,3649.993,98.27
5231,filter:2-conv1:512-conv2:32-fc:512-Momentum,1_epoch,2,512,32,512,1.46,97.64,3651.453,98.27
5232,filter:8-conv1:1-conv2:4-fc:32-Momentum,1_epoch,8,1,4,32,0.167,91.95,3651.62,98.27
5233,filter:12-conv1:4-conv2:4-fc:128-Momentum,1_epoch,12,4,4,128,0.281,95.83,3651.901,98.27
5234,filter:4-conv1:128-conv2:8-fc:16-Momentum,1_epoch,4,128,8,16,0.421,96.08,3652.322,98.27
5235,filter:6-conv1:512-conv2:128-fc:512-Momentum,1_epoch,6,512,128,512,2.79,10.28,3655.112,98.27
5236,filter:12-conv1:2-conv2:4-fc:512-Momentum,1_epoch,12,2,4,512,0.264,96.0,3655.376,98.27
5237,filter:12-conv1:16-conv2:4-fc:8-Momentum,1_epoch,12,16,4,8,0.302,92.88,3655.678,98.27
5238,filter:6-conv1:16-conv2:4-fc:512-Momentum,1_epoch,6,16,4,512,0.203,96.96,3655.881,98.27
5239,filter:12-conv1:256-conv2:32-fc:8-Momentum,1_epoch,12,256,32,8,1.16,10.28,3657.041,98.27
5240,filter:6-conv1:64-conv2:2-fc:8-Momentum,1_epoch,6,64,2,8,0.285,91.09,3657.326,98.27
5241,filter:14-conv1:8-conv2:1-fc:64-Momentum,1_epoch,14,8,1,64,0.197,94.14,3657.523,98.27
5242,filter:8-conv1:512-conv2:32-fc:16-Momentum,1_epoch,8,512,32,16,1.69,10.28,3659.213,98.27
5243,filter:6-conv1:64-conv2:1-fc:32-Momentum,1_epoch,6,64,1,32,0.335,93.41,3659.548,98.27
5244,filter:8-conv1:8-conv2:512-fc:512-Momentum,1_epoch,8,8,512,512,0.769,93.16,3660.317,98.27
5245,filter:4-conv1:256-conv2:512-fc:512-Momentum,1_epoch,4,256,512,512,2.89,97.42,3663.207,98.27
5246,filter:2-conv1:64-conv2:64-fc:1-Momentum,1_epoch,2,64,64,1,0.461,10.28,3663.668,98.27
5247,filter:4-conv1:8-conv2:16-fc:64-Momentum,1_epoch,4,8,16,64,0.265,97.14,3663.933,98.27
5248,filter:2-conv1:64-conv2:8-fc:64-Momentum,1_epoch,2,64,8,64,0.242,94.43,3664.175,98.27
5249,filter:4-conv1:128-conv2:64-fc:8-Momentum,1_epoch,4,128,64,8,0.749,79.71,3664.924,98.27
5250,filter:2-conv1:16-conv2:32-fc:8-Momentum,1_epoch,2,16,32,8,0.175,82.48,3665.099,98.27
5251,filter:12-conv1:2-conv2:2-fc:1-Momentum,1_epoch,12,2,2,1,0.362,29.72,3665.461,98.27
5252,filter:6-conv1:16-conv2:64-fc:512-Momentum,1_epoch,6,16,64,512,0.339,98.1,3665.8,98.27
5253,filter:14-conv1:8-conv2:128-fc:4-Momentum,1_epoch,14,8,128,4,0.475,10.28,3666.275,98.27
5254,filter:4-conv1:64-conv2:256-fc:1-Momentum,1_epoch,4,64,256,1,0.562,10.28,3666.837,98.27
5255,filter:12-conv1:32-conv2:64-fc:64-Momentum,1_epoch,12,32,64,64,0.441,96.37,3667.278,98.27
5256,filter:2-conv1:4-conv2:8-fc:2-Momentum,1_epoch,2,4,8,2,0.176,25.83,3667.454,98.27
5257,filter:12-conv1:128-conv2:8-fc:16-Momentum,1_epoch,12,128,8,16,0.534,91.06,3667.988,98.27
5258,filter:14-conv1:64-conv2:32-fc:64-Momentum,1_epoch,14,64,32,64,0.61,96.46,3668.598,98.27
5259,filter:14-conv1:4-conv2:32-fc:16-Momentum,1_epoch,14,4,32,16,0.215,93.61,3668.813,98.27
5260,filter:4-conv1:64-conv2:8-fc:64-Momentum,1_epoch,4,64,8,64,0.304,96.65,3669.117,98.27
5261,filter:12-conv1:1-conv2:512-fc:512-Momentum,1_epoch,12,1,512,512,0.651,11.01,3669.768,98.27
5262,filter:2-conv1:64-conv2:64-fc:4-Momentum,1_epoch,2,64,64,4,0.289,79.27,3670.057,98.27
5263,filter:4-conv1:1-conv2:512-fc:16-Momentum,1_epoch,4,1,512,16,0.46,88.1,3670.517,98.27
5264,filter:4-conv1:128-conv2:256-fc:64-Momentum,1_epoch,4,128,256,64,1.03,97.16,3671.547,98.27
5265,filter:14-conv1:4-conv2:1-fc:128-Momentum,1_epoch,14,4,1,128,0.184,88.88,3671.731,98.27
5266,filter:4-conv1:1-conv2:1-fc:2-Momentum,1_epoch,4,1,1,2,0.192,40.91,3671.923,98.27
5267,filter:4-conv1:128-conv2:64-fc:1-Momentum,1_epoch,4,128,64,1,0.578,10.28,3672.501,98.27
5268,filter:4-conv1:8-conv2:64-fc:1-Momentum,1_epoch,4,8,64,1,0.205,10.28,3672.706,98.27
5269,filter:8-conv1:2-conv2:128-fc:512-Momentum,1_epoch,8,2,128,512,0.403,94.42,3673.109,98.27
5270,filter:8-conv1:2-conv2:32-fc:8-Momentum,1_epoch,8,2,32,8,0.483,91.41,3673.592,98.27
5271,filter:4-conv1:16-conv2:256-fc:64-Momentum,1_epoch,4,16,256,64,0.506,96.49,3674.098,98.27
5272,filter:2-conv1:256-conv2:2-fc:128-Momentum,1_epoch,2,256,2,128,0.548,94.62,3674.646,98.27
5273,filter:6-conv1:2-conv2:16-fc:8-Momentum,1_epoch,6,2,16,8,0.489,88.06,3675.135,98.27
5274,filter:14-conv1:512-conv2:32-fc:128-Momentum,1_epoch,14,512,32,128,2.34,10.28,3677.475,98.27
5275,filter:6-conv1:128-conv2:1-fc:512-Momentum,1_epoch,6,128,1,512,0.42,95.31,3677.895,98.27
5276,filter:2-conv1:32-conv2:128-fc:64-Momentum,1_epoch,2,32,128,64,0.254,95.38,3678.149,98.27
5277,filter:8-conv1:16-conv2:256-fc:512-Momentum,1_epoch,8,16,256,512,0.504,97.07,3678.653,98.27
5278,filter:2-conv1:512-conv2:256-fc:2-Momentum,1_epoch,2,512,256,2,1.52,10.28,3680.173,98.27
5279,filter:8-conv1:32-conv2:4-fc:4-Momentum,1_epoch,8,32,4,4,0.212,78.56,3680.385,98.27
5280,filter:12-conv1:512-conv2:16-fc:64-Momentum,1_epoch,12,512,16,64,1.93,92.3,3682.315,98.27
5281,filter:8-conv1:512-conv2:16-fc:256-Momentum,1_epoch,8,512,16,256,1.38,91.99,3683.695,98.27
5282,filter:14-conv1:128-conv2:2-fc:8-Momentum,1_epoch,14,128,2,8,0.609,69.31,3684.304,98.27
5283,filter:8-conv1:4-conv2:128-fc:512-Momentum,1_epoch,8,4,128,512,0.255,96.14,3684.559,98.27
5284,filter:12-conv1:128-conv2:64-fc:32-Momentum,1_epoch,12,128,64,32,0.721,10.28,3685.28,98.27
5285,filter:12-conv1:128-conv2:2-fc:512-Momentum,1_epoch,12,128,2,512,0.608,10.28,3685.888,98.27
5286,filter:2-conv1:8-conv2:4-fc:4-Momentum,1_epoch,2,8,4,4,0.144,49.03,3686.032,98.27
5287,filter:6-conv1:2-conv2:128-fc:16-Momentum,1_epoch,6,2,128,16,0.342,95.14,3686.374,98.27
5288,filter:14-conv1:32-conv2:16-fc:32-Momentum,1_epoch,14,32,16,32,0.28,95.92,3686.654,98.27
5289,filter:2-conv1:32-conv2:128-fc:256-Momentum,1_epoch,2,32,128,256,0.353,96.2,3687.007,98.27
5290,filter:6-conv1:4-conv2:4-fc:64-Momentum,1_epoch,6,4,4,64,0.17,95.64,3687.177,98.27
5291,filter:8-conv1:32-conv2:64-fc:16-Momentum,1_epoch,8,32,64,16,0.487,96.26,3687.664,98.27
5292,filter:4-conv1:1-conv2:16-fc:512-Momentum,1_epoch,4,1,16,512,0.142,95.88,3687.806,98.27
5293,filter:2-conv1:2-conv2:2-fc:512-Momentum,1_epoch,2,2,2,512,0.135,10.28,3687.941,98.27
5294,filter:8-conv1:32-conv2:128-fc:1-Momentum,1_epoch,8,32,128,1,0.36,10.28,3688.301,98.27
5295,filter:6-conv1:256-conv2:2-fc:2-Momentum,1_epoch,6,256,2,2,1.09,43.54,3689.391,98.27
5296,filter:12-conv1:1-conv2:2-fc:128-Momentum,1_epoch,12,1,2,128,0.288,93.54,3689.679,98.27
5297,filter:6-conv1:4-conv2:64-fc:32-Momentum,1_epoch,6,4,64,32,0.183,96.61,3689.862,98.27
5298,filter:2-conv1:8-conv2:1-fc:512-Momentum,1_epoch,2,8,1,512,0.172,88.81,3690.034,98.27
5299,filter:6-conv1:128-conv2:256-fc:512-Momentum,1_epoch,6,128,256,512,1.11,96.9,3691.144,98.27
5300,filter:2-conv1:1-conv2:128-fc:512-Momentum,1_epoch,2,1,128,512,0.223,94.0,3691.367,98.27
5301,filter:6-conv1:4-conv2:2-fc:8-Momentum,1_epoch,6,4,2,8,0.248,85.28,3691.615,98.27
5302,filter:6-conv1:2-conv2:128-fc:512-Momentum,1_epoch,6,2,128,512,0.26,95.03,3691.875,98.27
5303,filter:2-conv1:16-conv2:256-fc:16-Momentum,1_epoch,2,16,256,16,0.266,88.12,3692.141,98.27
5304,filter:14-conv1:256-conv2:512-fc:512-Momentum,1_epoch,14,256,512,512,5.51,9.8,3697.651,98.27
5305,filter:6-conv1:16-conv2:8-fc:512-Momentum,1_epoch,6,16,8,512,0.193,97.39,3697.844,98.27
5306,filter:6-conv1:64-conv2:256-fc:4-Momentum,1_epoch,6,64,256,4,0.703,10.28,3698.547,98.27
5307,filter:2-conv1:4-conv2:1-fc:256-Momentum,1_epoch,2,4,1,256,0.169,89.82,3698.716,98.27
5308,filter:12-conv1:16-conv2:32-fc:16-Momentum,1_epoch,12,16,32,16,0.235,95.45,3698.951,98.27
5309,filter:12-conv1:64-conv2:16-fc:128-Momentum,1_epoch,12,64,16,128,0.429,95.71,3699.38,98.27
5310,filter:12-conv1:128-conv2:2-fc:256-Momentum,1_epoch,12,128,2,256,0.721,10.28,3700.101,98.27
5311,filter:4-conv1:128-conv2:1-fc:1-Momentum,1_epoch,4,128,1,1,0.44,28.12,3700.541,98.27
5312,filter:2-conv1:256-conv2:16-fc:128-Momentum,1_epoch,2,256,16,128,0.708,95.65,3701.249,98.27
5313,filter:14-conv1:512-conv2:1-fc:8-Momentum,1_epoch,14,512,1,8,1.96,83.75,3703.209,98.27
5314,filter:6-conv1:16-conv2:1-fc:256-Momentum,1_epoch,6,16,1,256,0.187,93.26,3703.396,98.27
5315,filter:8-conv1:128-conv2:128-fc:256-Momentum,1_epoch,8,128,128,256,0.863,97.61,3704.259,98.27
5316,filter:2-conv1:1-conv2:4-fc:128-Momentum,1_epoch,2,1,4,128,0.223,89.26,3704.482,98.27
5317,filter:14-conv1:2-conv2:1-fc:8-Momentum,1_epoch,14,2,1,8,0.174,81.23,3704.656,98.27
5318,filter:14-conv1:32-conv2:16-fc:1-Momentum,1_epoch,14,32,16,1,0.319,10.28,3704.975,98.27
5319,filter:12-conv1:2-conv2:64-fc:16-Momentum,1_epoch,12,2,64,16,0.326,92.65,3705.301,98.27
5320,filter:14-conv1:512-conv2:8-fc:128-Momentum,1_epoch,14,512,8,128,2.03,10.28,3707.331,98.27
5321,filter:14-conv1:16-conv2:128-fc:4-Momentum,1_epoch,14,16,128,4,0.517,10.28,3707.848,98.27
5322,filter:14-conv1:512-conv2:32-fc:8-Momentum,1_epoch,14,512,32,8,2.32,10.28,3710.168,98.27
5323,filter:12-conv1:512-conv2:2-fc:256-Momentum,1_epoch,12,512,2,256,1.73,10.28,3711.898,98.27
5324,filter:14-conv1:16-conv2:128-fc:16-Momentum,1_epoch,14,16,128,16,0.458,66.49,3712.356,98.27
5325,filter:6-conv1:16-conv2:128-fc:32-Momentum,1_epoch,6,16,128,32,0.743,97.72,3713.099,98.27
5326,filter:2-conv1:256-conv2:512-fc:8-Momentum,1_epoch,2,256,512,8,1.2,10.28,3714.299,98.27
5327,filter:12-conv1:16-conv2:32-fc:128-Momentum,1_epoch,12,16,32,128,0.296,97.47,3714.595,98.27
5328,filter:8-conv1:2-conv2:2-fc:2-Momentum,1_epoch,8,2,2,2,0.25,39.27,3714.845,98.27
