,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
4728,filter:4-conv1:8-conv2:16-fc:32-Momentum,1_epoch,4,8,16,32,0.171,95.59,3309.929,98.3
4729,filter:12-conv1:1-conv2:256-fc:512-Momentum,1_epoch,12,1,256,512,0.373,93.83,3310.302,98.3
4730,filter:6-conv1:8-conv2:1-fc:16-Momentum,1_epoch,6,8,1,16,0.354,91.57,3310.656,98.3
4731,filter:4-conv1:1-conv2:256-fc:512-Momentum,1_epoch,4,1,256,512,0.277,10.28,3310.933,98.3
4732,filter:4-conv1:8-conv2:4-fc:16-Momentum,1_epoch,4,8,4,16,0.208,93.31,3311.141,98.3
4733,filter:14-conv1:256-conv2:512-fc:512-Momentum,1_epoch,14,256,512,512,5.51,9.8,3316.651,98.3
4734,filter:12-conv1:16-conv2:8-fc:64-Momentum,1_epoch,12,16,8,64,0.206,96.15,3316.857,98.3
4735,filter:14-conv1:64-conv2:8-fc:128-Momentum,1_epoch,14,64,8,128,0.389,94.83,3317.246,98.3
4736,filter:6-conv1:1-conv2:1-fc:1-Momentum,1_epoch,6,1,1,1,0.154,30.04,3317.4,98.3
4737,filter:6-conv1:32-conv2:64-fc:512-Momentum,1_epoch,6,32,64,512,0.379,98.11,3317.779,98.3
4738,filter:14-conv1:32-conv2:256-fc:512-Momentum,1_epoch,14,32,256,512,0.837,86.56,3318.616,98.3
4739,filter:4-conv1:64-conv2:256-fc:256-Momentum,1_epoch,4,64,256,256,0.567,97.55,3319.183,98.3
4740,filter:12-conv1:32-conv2:32-fc:256-Momentum,1_epoch,12,32,32,256,0.325,96.92,3319.508,98.3
4741,filter:12-conv1:128-conv2:2-fc:4-Momentum,1_epoch,12,128,2,4,0.746,58.47,3320.254,98.3
4742,filter:4-conv1:64-conv2:4-fc:128-Momentum,1_epoch,4,64,4,128,0.635,96.19,3320.889,98.3
4743,filter:8-conv1:1-conv2:128-fc:8-Momentum,1_epoch,8,1,128,8,0.271,80.66,3321.16,98.3
4744,filter:14-conv1:1-conv2:512-fc:64-Momentum,1_epoch,14,1,512,64,0.494,44.27,3321.654,98.3
4745,filter:8-conv1:16-conv2:8-fc:256-Momentum,1_epoch,8,16,8,256,0.294,97.63,3321.948,98.3
4746,filter:12-conv1:4-conv2:4-fc:256-Momentum,1_epoch,12,4,4,256,0.191,96.22,3322.139,98.3
4747,filter:12-conv1:32-conv2:64-fc:512-Momentum,1_epoch,12,32,64,512,0.345,96.38,3322.484,98.3
4748,filter:14-conv1:256-conv2:1-fc:4-Momentum,1_epoch,14,256,1,4,1.03,60.36,3323.514,98.3
4749,filter:4-conv1:1-conv2:64-fc:16-Momentum,1_epoch,4,1,64,16,0.248,93.2,3323.762,98.3
4750,filter:4-conv1:1-conv2:4-fc:8-Momentum,1_epoch,4,1,4,8,0.356,85.49,3324.118,98.3
4751,filter:8-conv1:256-conv2:512-fc:128-Momentum,1_epoch,8,256,512,128,3.24,10.28,3327.358,98.3
4752,filter:4-conv1:8-conv2:128-fc:8-Momentum,1_epoch,4,8,128,8,0.294,91.4,3327.652,98.3
4753,filter:4-conv1:32-conv2:64-fc:16-Momentum,1_epoch,4,32,64,16,0.273,95.94,3327.925,98.3
4754,filter:8-conv1:32-conv2:4-fc:16-Momentum,1_epoch,8,32,4,16,0.209,95.48,3328.134,98.3
4755,filter:4-conv1:1-conv2:32-fc:32-Momentum,1_epoch,4,1,32,32,0.154,94.37,3328.288,98.3
4756,filter:12-conv1:128-conv2:512-fc:1-Momentum,1_epoch,12,128,512,1,2.4,10.28,3330.688,98.3
4757,filter:8-conv1:512-conv2:16-fc:1-Momentum,1_epoch,8,512,16,1,1.51,10.28,3332.198,98.3
4758,filter:4-conv1:512-conv2:4-fc:8-Momentum,1_epoch,4,512,4,8,1.67,91.55,3333.868,98.3
4759,filter:6-conv1:2-conv2:128-fc:32-Momentum,1_epoch,6,2,128,32,0.315,96.18,3334.183,98.3
4760,filter:8-conv1:2-conv2:256-fc:32-Momentum,1_epoch,8,2,256,32,0.284,94.87,3334.467,98.3
4761,filter:14-conv1:2-conv2:512-fc:256-Momentum,1_epoch,14,2,512,256,0.691,23.26,3335.158,98.3
4762,filter:4-conv1:256-conv2:4-fc:128-Momentum,1_epoch,4,256,4,128,1.21,95.17,3336.368,98.3
4763,filter:12-conv1:256-conv2:128-fc:8-Momentum,1_epoch,12,256,128,8,1.72,10.28,3338.088,98.3
4764,filter:8-conv1:64-conv2:2-fc:256-Momentum,1_epoch,8,64,2,256,0.361,10.28,3338.449,98.3
4765,filter:14-conv1:2-conv2:16-fc:32-Momentum,1_epoch,14,2,16,32,0.2,95.82,3338.649,98.3
4766,filter:14-conv1:16-conv2:128-fc:4-Momentum,1_epoch,14,16,128,4,0.517,10.28,3339.166,98.3
4767,filter:2-conv1:64-conv2:4-fc:512-Momentum,1_epoch,2,64,4,512,0.241,91.03,3339.407,98.3
4768,filter:14-conv1:16-conv2:16-fc:4-Momentum,1_epoch,14,16,16,4,0.227,39.54,3339.634,98.3
4769,filter:2-conv1:16-conv2:256-fc:4-Momentum,1_epoch,2,16,256,4,0.279,47.13,3339.913,98.3
4770,filter:2-conv1:64-conv2:16-fc:128-Momentum,1_epoch,2,64,16,128,0.452,95.59,3340.365,98.3
4771,filter:4-conv1:8-conv2:8-fc:4-Momentum,1_epoch,4,8,8,4,0.345,49.3,3340.71,98.3
4772,filter:6-conv1:2-conv2:2-fc:2-Momentum,1_epoch,6,2,2,2,0.147,38.37,3340.857,98.3
4773,filter:4-conv1:256-conv2:1-fc:128-Momentum,1_epoch,4,256,1,128,1.15,93.23,3342.007,98.3
4774,filter:2-conv1:16-conv2:1-fc:128-Momentum,1_epoch,2,16,1,128,0.209,87.89,3342.216,98.3
4775,filter:14-conv1:1-conv2:64-fc:8-Momentum,1_epoch,14,1,64,8,0.229,83.27,3342.445,98.3
4776,filter:6-conv1:16-conv2:128-fc:8-Momentum,1_epoch,6,16,128,8,0.347,10.28,3342.792,98.3
4777,filter:12-conv1:1-conv2:2-fc:4-Momentum,1_epoch,12,1,2,4,0.267,74.29,3343.059,98.3
4778,filter:14-conv1:256-conv2:1-fc:64-Momentum,1_epoch,14,256,1,64,1.02,93.77,3344.079,98.3
4779,filter:6-conv1:1-conv2:16-fc:4-Momentum,1_epoch,6,1,16,4,0.305,80.22,3344.384,98.3
4780,filter:4-conv1:8-conv2:64-fc:64-Momentum,1_epoch,4,8,64,64,0.281,97.21,3344.665,98.3
4781,filter:12-conv1:4-conv2:128-fc:64-Momentum,1_epoch,12,4,128,64,0.29,95.5,3344.955,98.3
4782,filter:8-conv1:8-conv2:1-fc:8-Momentum,1_epoch,8,8,1,8,0.27,88.09,3345.225,98.3
4783,filter:8-conv1:32-conv2:128-fc:4-Momentum,1_epoch,8,32,128,4,0.374,24.87,3345.599,98.3
4784,filter:14-conv1:64-conv2:128-fc:32-Momentum,1_epoch,14,64,128,32,0.696,10.28,3346.295,98.3
4785,filter:14-conv1:16-conv2:64-fc:512-Momentum,1_epoch,14,16,64,512,0.418,95.3,3346.713,98.3
4786,filter:12-conv1:1-conv2:2-fc:256-Momentum,1_epoch,12,1,2,256,0.169,93.77,3346.882,98.3
4787,filter:14-conv1:256-conv2:4-fc:4-Momentum,1_epoch,14,256,4,4,1.02,10.28,3347.902,98.3
4788,filter:4-conv1:128-conv2:128-fc:256-Momentum,1_epoch,4,128,128,256,0.713,98.06,3348.615,98.3
4789,filter:4-conv1:4-conv2:256-fc:512-Momentum,1_epoch,4,4,256,512,0.286,96.17,3348.901,98.3
4790,filter:2-conv1:128-conv2:16-fc:64-Momentum,1_epoch,2,128,16,64,0.357,94.96,3349.258,98.3
4791,filter:2-conv1:2-conv2:128-fc:32-Momentum,1_epoch,2,2,128,32,0.294,91.27,3349.552,98.3
4792,filter:2-conv1:128-conv2:64-fc:8-Momentum,1_epoch,2,128,64,8,0.47,88.24,3350.022,98.3
4793,filter:14-conv1:1-conv2:64-fc:512-Momentum,1_epoch,14,1,64,512,0.372,93.35,3350.394,98.3
4794,filter:14-conv1:256-conv2:16-fc:512-Momentum,1_epoch,14,256,16,512,1.27,10.28,3351.664,98.3
4795,filter:14-conv1:64-conv2:4-fc:16-Momentum,1_epoch,14,64,4,16,0.516,94.01,3352.18,98.3
4796,filter:4-conv1:1-conv2:256-fc:128-Momentum,1_epoch,4,1,256,128,0.778,95.54,3352.958,98.3
4797,filter:12-conv1:2-conv2:2-fc:64-Momentum,1_epoch,12,2,2,64,0.256,94.31,3353.214,98.3
4798,filter:12-conv1:128-conv2:2-fc:1-Momentum,1_epoch,12,128,2,1,0.561,10.28,3353.775,98.3
4799,filter:6-conv1:4-conv2:32-fc:512-Momentum,1_epoch,6,4,32,512,0.181,97.92,3353.956,98.3
4800,filter:6-conv1:64-conv2:128-fc:128-Momentum,1_epoch,6,64,128,128,0.493,97.56,3354.449,98.3
4801,filter:2-conv1:16-conv2:16-fc:64-Momentum,1_epoch,2,16,16,64,0.274,93.55,3354.723,98.3
4802,filter:14-conv1:4-conv2:32-fc:4-Momentum,1_epoch,14,4,32,4,0.289,43.15,3355.012,98.3
4803,filter:2-conv1:128-conv2:4-fc:64-Momentum,1_epoch,2,128,4,64,0.323,91.45,3355.335,98.3
4804,filter:8-conv1:2-conv2:64-fc:4-Momentum,1_epoch,8,2,64,4,0.191,54.79,3355.526,98.3
4805,filter:8-conv1:512-conv2:512-fc:512-Momentum,1_epoch,8,512,512,512,6.33,9.8,3361.856,98.3
4806,filter:8-conv1:512-conv2:8-fc:1-Momentum,1_epoch,8,512,8,1,1.33,10.28,3363.186,98.3
4807,filter:12-conv1:16-conv2:64-fc:256-Momentum,1_epoch,12,16,64,256,0.275,94.94,3363.461,98.3
4808,filter:12-conv1:512-conv2:512-fc:64-Momentum,1_epoch,12,512,512,64,9.91,10.28,3373.371,98.3
4809,filter:4-conv1:1-conv2:32-fc:4-Momentum,1_epoch,4,1,32,4,0.256,51.75,3373.627,98.3
4810,filter:4-conv1:512-conv2:4-fc:16-Momentum,1_epoch,4,512,4,16,1.25,93.71,3374.877,98.3
4811,filter:2-conv1:64-conv2:32-fc:256-Momentum,1_epoch,2,64,32,256,0.346,96.49,3375.223,98.3
4812,filter:6-conv1:1-conv2:2-fc:1-Momentum,1_epoch,6,1,2,1,0.147,26.6,3375.37,98.3
4813,filter:14-conv1:1-conv2:1-fc:8-Momentum,1_epoch,14,1,1,8,0.161,78.29,3375.531,98.3
4814,filter:8-conv1:128-conv2:32-fc:64-Momentum,1_epoch,8,128,32,64,0.584,97.29,3376.115,98.3
4815,filter:8-conv1:32-conv2:2-fc:128-Momentum,1_epoch,8,32,2,128,0.406,97.03,3376.521,98.3
4816,filter:12-conv1:16-conv2:32-fc:8-Momentum,1_epoch,12,16,32,8,0.336,60.03,3376.857,98.3
4817,filter:8-conv1:2-conv2:2-fc:4-Momentum,1_epoch,8,2,2,4,0.149,81.38,3377.006,98.3
4818,filter:12-conv1:4-conv2:512-fc:1-Momentum,1_epoch,12,4,512,1,0.629,10.28,3377.635,98.3
4819,filter:14-conv1:1-conv2:512-fc:8-Momentum,1_epoch,14,1,512,8,0.497,10.28,3378.132,98.3
4820,filter:12-conv1:1-conv2:4-fc:32-Momentum,1_epoch,12,1,4,32,0.164,93.12,3378.296,98.3
4821,filter:6-conv1:2-conv2:8-fc:256-Momentum,1_epoch,6,2,8,256,0.252,96.29,3378.548,98.3
4822,filter:12-conv1:2-conv2:16-fc:16-Momentum,1_epoch,12,2,16,16,0.203,95.32,3378.751,98.3
4823,filter:6-conv1:8-conv2:512-fc:256-Momentum,1_epoch,6,8,512,256,0.552,97.15,3379.303,98.3
4824,filter:12-conv1:8-conv2:32-fc:1-Momentum,1_epoch,12,8,32,1,0.241,10.28,3379.544,98.3
4825,filter:14-conv1:16-conv2:512-fc:1-Momentum,1_epoch,14,16,512,1,0.808,10.28,3380.352,98.3
4826,filter:14-conv1:1-conv2:2-fc:32-Momentum,1_epoch,14,1,2,32,0.164,92.32,3380.516,98.3
4827,filter:6-conv1:128-conv2:128-fc:8-Momentum,1_epoch,6,128,128,8,0.746,37.25,3381.262,98.3
4828,filter:14-conv1:4-conv2:16-fc:1-Momentum,1_epoch,14,4,16,1,0.191,10.28,3381.453,98.3
4829,filter:12-conv1:1-conv2:32-fc:16-Momentum,1_epoch,12,1,32,16,0.289,92.74,3381.742,98.3
4830,filter:8-conv1:2-conv2:512-fc:64-Momentum,1_epoch,8,2,512,64,0.383,94.9,3382.125,98.3
4831,filter:12-conv1:128-conv2:16-fc:512-Momentum,1_epoch,12,128,16,512,0.543,10.28,3382.668,98.3
4832,filter:4-conv1:256-conv2:64-fc:8-Momentum,1_epoch,4,256,64,8,1.45,91.74,3384.118,98.3
4833,filter:6-conv1:1-conv2:2-fc:256-Momentum,1_epoch,6,1,2,256,0.143,92.36,3384.261,98.3
4834,filter:2-conv1:8-conv2:128-fc:8-Momentum,1_epoch,2,8,128,8,0.29,82.23,3384.551,98.3
4835,filter:2-conv1:1-conv2:8-fc:512-Momentum,1_epoch,2,1,8,512,0.253,90.89,3384.804,98.3
4836,filter:6-conv1:4-conv2:4-fc:8-Momentum,1_epoch,6,4,4,8,0.153,92.11,3384.957,98.3
4837,filter:8-conv1:8-conv2:2-fc:2-Momentum,1_epoch,8,8,2,2,0.159,53.68,3385.116,98.3
4838,filter:8-conv1:16-conv2:128-fc:64-Momentum,1_epoch,8,16,128,64,0.454,96.86,3385.57,98.3
4839,filter:8-conv1:128-conv2:512-fc:16-Momentum,1_epoch,8,128,512,16,1.9,10.28,3387.47,98.3
4840,filter:4-conv1:8-conv2:512-fc:128-Momentum,1_epoch,4,8,512,128,0.465,96.98,3387.935,98.3
4841,filter:14-conv1:2-conv2:1-fc:128-Momentum,1_epoch,14,2,1,128,0.174,95.43,3388.109,98.3
4842,filter:14-conv1:32-conv2:32-fc:512-Momentum,1_epoch,14,32,32,512,0.35,94.84,3388.459,98.3
4843,filter:14-conv1:32-conv2:16-fc:8-Momentum,1_epoch,14,32,16,8,0.288,69.68,3388.747,98.3
4844,filter:12-conv1:4-conv2:512-fc:256-Momentum,1_epoch,12,4,512,256,0.788,86.09,3389.535,98.3
4845,filter:6-conv1:2-conv2:256-fc:512-Momentum,1_epoch,6,2,256,512,0.303,95.93,3389.838,98.3
4846,filter:4-conv1:4-conv2:256-fc:32-Momentum,1_epoch,4,4,256,32,0.246,96.16,3390.084,98.3
4847,filter:6-conv1:4-conv2:256-fc:4-Momentum,1_epoch,6,4,256,4,0.299,65.29,3390.383,98.3
4848,filter:8-conv1:2-conv2:1-fc:512-Momentum,1_epoch,8,2,1,512,0.221,94.83,3390.604,98.3
4849,filter:14-conv1:8-conv2:4-fc:16-Momentum,1_epoch,14,8,4,16,0.196,95.0,3390.8,98.3
4850,filter:2-conv1:512-conv2:512-fc:4-Momentum,1_epoch,2,512,512,4,1.94,10.28,3392.74,98.3
4851,filter:4-conv1:16-conv2:64-fc:8-Momentum,1_epoch,4,16,64,8,0.206,93.94,3392.946,98.3
4852,filter:2-conv1:16-conv2:8-fc:8-Momentum,1_epoch,2,16,8,8,0.264,83.08,3393.21,98.3
4853,filter:8-conv1:512-conv2:32-fc:2-Momentum,1_epoch,8,512,32,2,1.64,10.28,3394.85,98.3
4854,filter:4-conv1:32-conv2:256-fc:4-Momentum,1_epoch,4,32,256,4,0.467,10.28,3395.317,98.3
4855,filter:2-conv1:256-conv2:64-fc:512-Momentum,1_epoch,2,256,64,512,0.647,97.42,3395.964,98.3
4856,filter:4-conv1:256-conv2:8-fc:2-Momentum,1_epoch,4,256,8,2,0.951,39.62,3396.915,98.3
4857,filter:8-conv1:512-conv2:32-fc:1-Momentum,1_epoch,8,512,32,1,1.66,10.28,3398.575,98.3
4858,filter:12-conv1:512-conv2:2-fc:128-Momentum,1_epoch,12,512,2,128,1.57,10.28,3400.145,98.3
4859,filter:12-conv1:8-conv2:2-fc:1-Momentum,1_epoch,12,8,2,1,0.185,23.23,3400.33,98.3
4860,filter:12-conv1:8-conv2:64-fc:1-Momentum,1_epoch,12,8,64,1,0.447,10.28,3400.777,98.3
4861,filter:14-conv1:16-conv2:8-fc:128-Momentum,1_epoch,14,16,8,128,0.212,96.44,3400.989,98.3
4862,filter:4-conv1:4-conv2:1-fc:256-Momentum,1_epoch,4,4,1,256,0.147,90.54,3401.136,98.3
4863,filter:6-conv1:2-conv2:16-fc:16-Momentum,1_epoch,6,2,16,16,0.271,95.55,3401.407,98.3
4864,filter:8-conv1:4-conv2:16-fc:16-Momentum,1_epoch,8,4,16,16,0.161,95.27,3401.568,98.3
4865,filter:6-conv1:256-conv2:64-fc:32-Momentum,1_epoch,6,256,64,32,0.94,96.26,3402.508,98.3
4866,filter:8-conv1:1-conv2:8-fc:8-Momentum,1_epoch,8,1,8,8,0.362,88.02,3402.87,98.3
4867,filter:6-conv1:512-conv2:512-fc:512-Momentum,1_epoch,6,512,512,512,5.93,10.28,3408.8,98.3
4868,filter:12-conv1:2-conv2:16-fc:64-Momentum,1_epoch,12,2,16,64,0.2,95.54,3409.0,98.3
4869,filter:4-conv1:16-conv2:128-fc:512-Momentum,1_epoch,4,16,128,512,0.292,97.76,3409.292,98.3
4870,filter:2-conv1:128-conv2:512-fc:128-Momentum,1_epoch,2,128,512,128,0.81,95.3,3410.102,98.3
4871,filter:6-conv1:128-conv2:2-fc:32-Momentum,1_epoch,6,128,2,32,0.494,94.14,3410.596,98.3
4872,filter:8-conv1:256-conv2:128-fc:64-Momentum,1_epoch,8,256,128,64,1.22,10.28,3411.816,98.3
4873,filter:6-conv1:256-conv2:32-fc:4-Momentum,1_epoch,6,256,32,4,0.989,10.28,3412.805,98.3
4874,filter:2-conv1:64-conv2:32-fc:4-Momentum,1_epoch,2,64,32,4,0.366,79.52,3413.171,98.3
4875,filter:2-conv1:8-conv2:128-fc:256-Momentum,1_epoch,2,8,128,256,0.303,96.13,3413.474,98.3
4876,filter:8-conv1:32-conv2:128-fc:16-Momentum,1_epoch,8,32,128,16,0.378,85.9,3413.852,98.3
4877,filter:2-conv1:4-conv2:32-fc:512-Momentum,1_epoch,2,4,32,512,0.336,94.86,3414.188,98.3
4878,filter:2-conv1:512-conv2:4-fc:1-Momentum,1_epoch,2,512,4,1,1.15,23.68,3415.338,98.3
4879,filter:2-conv1:128-conv2:1-fc:256-Momentum,1_epoch,2,128,1,256,0.519,90.26,3415.857,98.3
4880,filter:8-conv1:128-conv2:32-fc:8-Momentum,1_epoch,8,128,32,8,0.528,10.28,3416.385,98.3
4881,filter:4-conv1:128-conv2:32-fc:512-Momentum,1_epoch,4,128,32,512,0.783,98.16,3417.168,98.3
4882,filter:6-conv1:32-conv2:4-fc:8-Momentum,1_epoch,6,32,4,8,0.317,89.6,3417.485,98.3
4883,filter:14-conv1:16-conv2:32-fc:16-Momentum,1_epoch,14,16,32,16,0.248,93.23,3417.733,98.3
4884,filter:4-conv1:4-conv2:32-fc:4-Momentum,1_epoch,4,4,32,4,0.309,79.38,3418.042,98.3
4885,filter:6-conv1:32-conv2:128-fc:2-Momentum,1_epoch,6,32,128,2,0.559,10.28,3418.601,98.3
4886,filter:4-conv1:64-conv2:16-fc:64-Momentum,1_epoch,4,64,16,64,0.329,97.09,3418.93,98.3
4887,filter:2-conv1:64-conv2:1-fc:16-Momentum,1_epoch,2,64,1,16,0.48,81.49,3419.41,98.3
4888,filter:8-conv1:1-conv2:128-fc:16-Momentum,1_epoch,8,1,128,16,0.191,92.56,3419.601,98.3
4889,filter:6-conv1:256-conv2:4-fc:16-Momentum,1_epoch,6,256,4,16,0.703,94.5,3420.304,98.3
4890,filter:12-conv1:16-conv2:32-fc:2-Momentum,1_epoch,12,16,32,2,0.242,10.28,3420.546,98.3
4891,filter:12-conv1:2-conv2:512-fc:1-Momentum,1_epoch,12,2,512,1,0.61,10.28,3421.156,98.3
4892,filter:14-conv1:512-conv2:2-fc:4-Momentum,1_epoch,14,512,2,4,1.77,10.28,3422.926,98.3
4893,filter:12-conv1:4-conv2:4-fc:16-Momentum,1_epoch,12,4,4,16,0.256,94.4,3423.182,98.3
4894,filter:2-conv1:16-conv2:128-fc:64-Momentum,1_epoch,2,16,128,64,0.219,94.31,3423.401,98.3
4895,filter:14-conv1:16-conv2:64-fc:8-Momentum,1_epoch,14,16,64,8,0.288,10.28,3423.689,98.3
4896,filter:8-conv1:8-conv2:64-fc:512-Momentum,1_epoch,8,8,64,512,0.278,97.09,3423.967,98.3
4897,filter:12-conv1:32-conv2:1-fc:16-Momentum,1_epoch,12,32,1,16,0.337,92.32,3424.304,98.3
4898,filter:14-conv1:4-conv2:1-fc:32-Momentum,1_epoch,14,4,1,32,0.179,91.28,3424.483,98.3
4899,filter:2-conv1:1-conv2:32-fc:512-Momentum,1_epoch,2,1,32,512,0.43,93.46,3424.913,98.3
4900,filter:14-conv1:2-conv2:2-fc:256-Momentum,1_epoch,14,2,2,256,0.334,96.08,3425.247,98.3
4901,filter:6-conv1:16-conv2:256-fc:128-Momentum,1_epoch,6,16,256,128,0.695,97.11,3425.942,98.3
4902,filter:4-conv1:16-conv2:128-fc:2-Momentum,1_epoch,4,16,128,2,0.417,49.12,3426.359,98.3
4903,filter:2-conv1:2-conv2:2-fc:4-Momentum,1_epoch,2,2,2,4,0.143,10.28,3426.502,98.3
4904,filter:12-conv1:4-conv2:32-fc:8-Momentum,1_epoch,12,4,32,8,0.207,91.71,3426.709,98.3
4905,filter:8-conv1:4-conv2:512-fc:512-Momentum,1_epoch,8,4,512,512,0.691,93.46,3427.4,98.3
4906,filter:2-conv1:4-conv2:128-fc:32-Momentum,1_epoch,2,4,128,32,0.221,92.46,3427.621,98.3
4907,filter:6-conv1:256-conv2:512-fc:1-Momentum,1_epoch,6,256,512,1,2.99,10.28,3430.611,98.3
4908,filter:12-conv1:4-conv2:32-fc:16-Momentum,1_epoch,12,4,32,16,0.215,95.1,3430.826,98.3
4909,filter:2-conv1:8-conv2:64-fc:64-Momentum,1_epoch,2,8,64,64,0.359,94.13,3431.185,98.3
4910,filter:12-conv1:256-conv2:4-fc:128-Momentum,1_epoch,12,256,4,128,0.859,10.28,3432.044,98.3
4911,filter:14-conv1:256-conv2:2-fc:8-Momentum,1_epoch,14,256,2,8,1.14,67.88,3433.184,98.3
4912,filter:14-conv1:32-conv2:16-fc:16-Momentum,1_epoch,14,32,16,16,0.3,93.15,3433.484,98.3
4913,filter:12-conv1:32-conv2:32-fc:64-Momentum,1_epoch,12,32,32,64,0.332,97.01,3433.816,98.3
4914,filter:2-conv1:64-conv2:1-fc:1-Momentum,1_epoch,2,64,1,1,0.25,26.65,3434.066,98.3
4915,filter:4-conv1:1-conv2:2-fc:32-Momentum,1_epoch,4,1,2,32,0.237,91.14,3434.303,98.3
4916,filter:6-conv1:1-conv2:16-fc:512-Momentum,1_epoch,6,1,16,512,0.162,95.81,3434.465,98.3
4917,filter:4-conv1:8-conv2:32-fc:4-Momentum,1_epoch,4,8,32,4,0.414,86.59,3434.879,98.3
4918,filter:14-conv1:4-conv2:128-fc:4-Momentum,1_epoch,14,4,128,4,0.316,10.28,3435.195,98.3
4919,filter:8-conv1:256-conv2:1-fc:64-Momentum,1_epoch,8,256,1,64,0.743,95.22,3435.938,98.3
4920,filter:2-conv1:8-conv2:1-fc:32-Momentum,1_epoch,2,8,1,32,0.243,84.05,3436.181,98.3
4921,filter:2-conv1:128-conv2:256-fc:256-Momentum,1_epoch,2,128,256,256,0.542,96.55,3436.723,98.3
4922,filter:8-conv1:256-conv2:64-fc:2-Momentum,1_epoch,8,256,64,2,1.07,10.28,3437.793,98.3
4923,filter:14-conv1:512-conv2:16-fc:256-Momentum,1_epoch,14,512,16,256,1.97,10.28,3439.763,98.3
4924,filter:6-conv1:64-conv2:16-fc:256-Momentum,1_epoch,6,64,16,256,0.479,97.74,3440.242,98.3
4925,filter:4-conv1:128-conv2:4-fc:32-Momentum,1_epoch,4,128,4,32,0.406,96.14,3440.648,98.3
4926,filter:2-conv1:8-conv2:16-fc:64-Momentum,1_epoch,2,8,16,64,0.154,93.06,3440.802,98.3
4927,filter:2-conv1:16-conv2:4-fc:1-Momentum,1_epoch,2,16,4,1,0.225,21.64,3441.027,98.3
4928,filter:6-conv1:128-conv2:4-fc:32-Momentum,1_epoch,6,128,4,32,0.416,96.58,3441.443,98.3
4929,filter:14-conv1:8-conv2:128-fc:8-Momentum,1_epoch,14,8,128,8,0.336,10.28,3441.779,98.3
4930,filter:6-conv1:128-conv2:32-fc:8-Momentum,1_epoch,6,128,32,8,0.517,86.32,3442.296,98.3
4931,filter:8-conv1:4-conv2:64-fc:32-Momentum,1_epoch,8,4,64,32,0.191,96.72,3442.487,98.3
4932,filter:2-conv1:2-conv2:32-fc:128-Momentum,1_epoch,2,2,32,128,0.254,94.07,3442.741,98.3
4933,filter:4-conv1:32-conv2:16-fc:32-Momentum,1_epoch,4,32,16,32,0.211,96.7,3442.952,98.3
4934,filter:6-conv1:128-conv2:256-fc:16-Momentum,1_epoch,6,128,256,16,0.974,10.28,3443.926,98.3
4935,filter:4-conv1:2-conv2:128-fc:64-Momentum,1_epoch,4,2,128,64,0.206,96.16,3444.132,98.3
4936,filter:12-conv1:16-conv2:256-fc:1-Momentum,1_epoch,12,16,256,1,0.494,10.28,3444.626,98.3
4937,filter:14-conv1:2-conv2:256-fc:2-Momentum,1_epoch,14,2,256,2,0.483,10.28,3445.109,98.3
4938,filter:12-conv1:128-conv2:64-fc:4-Momentum,1_epoch,12,128,64,4,0.7,10.28,3445.809,98.3
4939,filter:2-conv1:256-conv2:1-fc:8-Momentum,1_epoch,2,256,1,8,0.91,76.59,3446.719,98.3
4940,filter:14-conv1:4-conv2:32-fc:512-Momentum,1_epoch,14,4,32,512,0.221,95.39,3446.94,98.3
4941,filter:6-conv1:512-conv2:128-fc:64-Momentum,1_epoch,6,512,128,64,2.19,10.28,3449.13,98.3
4942,filter:6-conv1:2-conv2:16-fc:1-Momentum,1_epoch,6,2,16,1,0.317,24.1,3449.447,98.3
4943,filter:4-conv1:128-conv2:2-fc:128-Momentum,1_epoch,4,128,2,128,0.488,95.7,3449.935,98.3
4944,filter:8-conv1:1-conv2:32-fc:16-Momentum,1_epoch,8,1,32,16,0.2,95.15,3450.135,98.3
4945,filter:4-conv1:512-conv2:32-fc:256-Momentum,1_epoch,4,512,32,256,1.39,97.41,3451.525,98.3
4946,filter:12-conv1:256-conv2:64-fc:8-Momentum,1_epoch,12,256,64,8,1.27,10.28,3452.795,98.3
4947,filter:4-conv1:512-conv2:1-fc:1-Momentum,1_epoch,4,512,1,1,1.27,23.43,3454.065,98.3
4948,filter:2-conv1:8-conv2:16-fc:2-Momentum,1_epoch,2,8,16,2,0.166,22.96,3454.231,98.3
4949,filter:8-conv1:4-conv2:32-fc:128-Momentum,1_epoch,8,4,32,128,0.33,97.4,3454.561,98.3
4950,filter:8-conv1:2-conv2:4-fc:128-Momentum,1_epoch,8,2,4,128,0.492,93.21,3455.053,98.3
4951,filter:2-conv1:32-conv2:512-fc:4-Momentum,1_epoch,2,32,512,4,0.467,10.28,3455.52,98.3
4952,filter:12-conv1:8-conv2:4-fc:8-Momentum,1_epoch,12,8,4,8,0.351,91.81,3455.871,98.3
4953,filter:4-conv1:256-conv2:256-fc:2-Momentum,1_epoch,4,256,256,2,1.69,10.28,3457.561,98.3
4954,filter:2-conv1:16-conv2:512-fc:128-Momentum,1_epoch,2,16,512,128,0.459,93.33,3458.02,98.3
4955,filter:6-conv1:32-conv2:2-fc:4-Momentum,1_epoch,6,32,2,4,0.224,76.64,3458.244,98.3
