,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
4568,filter:4-conv1:256-conv2:4-fc:4-Momentum,1_epoch,4,256,4,4,0.749,68.92,3195.35,98.3
4569,filter:2-conv1:512-conv2:2-fc:1-Momentum,1_epoch,2,512,2,1,1.03,26.47,3196.38,98.3
4570,filter:2-conv1:512-conv2:512-fc:8-Momentum,1_epoch,2,512,512,8,2.13,10.28,3198.51,98.3
4571,filter:2-conv1:1-conv2:2-fc:512-Momentum,1_epoch,2,1,2,512,0.46,10.28,3198.97,98.3
4572,filter:4-conv1:4-conv2:512-fc:8-Momentum,1_epoch,4,4,512,8,0.329,62.6,3199.299,98.3
4573,filter:4-conv1:256-conv2:32-fc:16-Momentum,1_epoch,4,256,32,16,0.811,95.77,3200.11,98.3
4574,filter:12-conv1:2-conv2:32-fc:64-Momentum,1_epoch,12,2,32,64,0.293,95.49,3200.403,98.3
4575,filter:6-conv1:4-conv2:4-fc:256-Momentum,1_epoch,6,4,4,256,0.268,96.56,3200.671,98.3
4576,filter:6-conv1:16-conv2:512-fc:2-Momentum,1_epoch,6,16,512,2,0.845,10.28,3201.516,98.3
4577,filter:14-conv1:128-conv2:1-fc:128-Momentum,1_epoch,14,128,1,128,0.607,94.48,3202.123,98.3
4578,filter:6-conv1:256-conv2:16-fc:1-Momentum,1_epoch,6,256,16,1,0.743,10.28,3202.866,98.3
4579,filter:6-conv1:2-conv2:1-fc:512-Momentum,1_epoch,6,2,1,512,0.397,90.5,3203.263,98.3
4580,filter:14-conv1:1-conv2:8-fc:8-Momentum,1_epoch,14,1,8,8,0.173,91.88,3203.436,98.3
4581,filter:12-conv1:1-conv2:64-fc:128-Momentum,1_epoch,12,1,64,128,0.384,93.98,3203.82,98.3
4582,filter:4-conv1:1-conv2:256-fc:1-Momentum,1_epoch,4,1,256,1,0.284,10.28,3204.104,98.3
4583,filter:14-conv1:256-conv2:16-fc:8-Momentum,1_epoch,14,256,16,8,1.24,10.28,3205.344,98.3
4584,filter:8-conv1:64-conv2:512-fc:16-Momentum,1_epoch,8,64,512,16,1.26,10.28,3206.604,98.3
4585,filter:6-conv1:4-conv2:1-fc:128-Momentum,1_epoch,6,4,1,128,0.348,93.16,3206.952,98.3
4586,filter:12-conv1:1-conv2:8-fc:4-Momentum,1_epoch,12,1,8,4,0.166,76.15,3207.118,98.3
4587,filter:12-conv1:32-conv2:256-fc:8-Momentum,1_epoch,12,32,256,8,0.864,10.28,3207.982,98.3
4588,filter:8-conv1:128-conv2:2-fc:32-Momentum,1_epoch,8,128,2,32,0.506,10.28,3208.488,98.3
4589,filter:6-conv1:4-conv2:8-fc:256-Momentum,1_epoch,6,4,8,256,0.202,97.31,3208.69,98.3
4590,filter:12-conv1:2-conv2:1-fc:64-Momentum,1_epoch,12,2,1,64,0.173,93.58,3208.863,98.3
4591,filter:12-conv1:16-conv2:64-fc:8-Momentum,1_epoch,12,16,64,8,0.369,65.47,3209.232,98.3
4592,filter:6-conv1:256-conv2:16-fc:128-Momentum,1_epoch,6,256,16,128,1.03,97.39,3210.262,98.3
4593,filter:6-conv1:256-conv2:64-fc:64-Momentum,1_epoch,6,256,64,64,0.992,97.0,3211.254,98.3
4594,filter:8-conv1:256-conv2:16-fc:512-Momentum,1_epoch,8,256,16,512,0.768,10.28,3212.022,98.3
4595,filter:6-conv1:64-conv2:2-fc:64-Momentum,1_epoch,6,64,2,64,0.286,94.46,3212.308,98.3
4596,filter:6-conv1:128-conv2:8-fc:8-Momentum,1_epoch,6,128,8,8,0.486,93.78,3212.794,98.3
4597,filter:6-conv1:4-conv2:256-fc:8-Momentum,1_epoch,6,4,256,8,0.73,64.12,3213.524,98.3
4598,filter:12-conv1:4-conv2:64-fc:4-Momentum,1_epoch,12,4,64,4,0.235,10.28,3213.759,98.3
4599,filter:6-conv1:64-conv2:64-fc:16-Momentum,1_epoch,6,64,64,16,0.395,95.87,3214.154,98.3
4600,filter:6-conv1:32-conv2:1-fc:64-Momentum,1_epoch,6,32,1,64,0.244,94.75,3214.398,98.3
4601,filter:4-conv1:8-conv2:4-fc:8-Momentum,1_epoch,4,8,4,8,0.292,88.72,3214.69,98.3
4602,filter:4-conv1:2-conv2:64-fc:4-Momentum,1_epoch,4,2,64,4,0.175,67.63,3214.865,98.3
4603,filter:14-conv1:4-conv2:2-fc:4-Momentum,1_epoch,14,4,2,4,0.319,71.24,3215.184,98.3
4604,filter:2-conv1:256-conv2:512-fc:2-Momentum,1_epoch,2,256,512,2,1.43,10.28,3216.614,98.3
4605,filter:14-conv1:256-conv2:32-fc:32-Momentum,1_epoch,14,256,32,32,1.31,10.28,3217.924,98.3
4606,filter:12-conv1:4-conv2:4-fc:1-Momentum,1_epoch,12,4,4,1,0.182,29.14,3218.106,98.3
4607,filter:14-conv1:512-conv2:16-fc:128-Momentum,1_epoch,14,512,16,128,2.13,10.28,3220.236,98.3
4608,filter:8-conv1:64-conv2:512-fc:256-Momentum,1_epoch,8,64,512,256,1.39,58.21,3221.626,98.3
4609,filter:4-conv1:4-conv2:512-fc:1-Momentum,1_epoch,4,4,512,1,0.54,10.28,3222.166,98.3
4610,filter:14-conv1:8-conv2:128-fc:2-Momentum,1_epoch,14,8,128,2,0.387,10.28,3222.553,98.3
4611,filter:6-conv1:64-conv2:256-fc:16-Momentum,1_epoch,6,64,256,16,0.676,61.33,3223.229,98.3
4612,filter:8-conv1:4-conv2:8-fc:8-Momentum,1_epoch,8,4,8,8,0.212,93.35,3223.441,98.3
4613,filter:12-conv1:256-conv2:2-fc:4-Momentum,1_epoch,12,256,2,4,0.847,69.42,3224.288,98.3
4614,filter:4-conv1:64-conv2:16-fc:128-Momentum,1_epoch,4,64,16,128,0.307,97.64,3224.595,98.3
4615,filter:2-conv1:8-conv2:256-fc:128-Momentum,1_epoch,2,8,256,128,0.677,94.22,3225.272,98.3
4616,filter:8-conv1:4-conv2:128-fc:64-Momentum,1_epoch,8,4,128,64,0.264,96.47,3225.536,98.3
4617,filter:14-conv1:256-conv2:8-fc:16-Momentum,1_epoch,14,256,8,16,1.06,93.96,3226.596,98.3
4618,filter:6-conv1:128-conv2:16-fc:1-Momentum,1_epoch,6,128,16,1,0.54,10.28,3227.136,98.3
4619,filter:12-conv1:32-conv2:128-fc:2-Momentum,1_epoch,12,32,128,2,0.423,10.28,3227.559,98.3
4620,filter:14-conv1:8-conv2:8-fc:256-Momentum,1_epoch,14,8,8,256,0.363,96.54,3227.922,98.3
4621,filter:8-conv1:128-conv2:512-fc:128-Momentum,1_epoch,8,128,512,128,2.02,10.28,3229.942,98.3
4622,filter:12-conv1:512-conv2:512-fc:512-Momentum,1_epoch,12,512,512,512,9.91,9.8,3239.852,98.3
4623,filter:6-conv1:2-conv2:64-fc:16-Momentum,1_epoch,6,2,64,16,0.438,95.32,3240.29,98.3
4624,filter:8-conv1:4-conv2:32-fc:128-Momentum,1_epoch,8,4,32,128,0.33,97.4,3240.62,98.3
4625,filter:14-conv1:1-conv2:256-fc:16-Momentum,1_epoch,14,1,256,16,0.339,69.32,3240.959,98.3
4626,filter:6-conv1:256-conv2:16-fc:512-Momentum,1_epoch,6,256,16,512,0.753,91.53,3241.712,98.3
4627,filter:14-conv1:16-conv2:2-fc:512-Momentum,1_epoch,14,16,2,512,0.219,10.28,3241.931,98.3
4628,filter:4-conv1:512-conv2:16-fc:16-Momentum,1_epoch,4,512,16,16,1.19,96.63,3243.121,98.3
4629,filter:6-conv1:256-conv2:8-fc:128-Momentum,1_epoch,6,256,8,128,0.759,95.82,3243.88,98.3
4630,filter:14-conv1:128-conv2:2-fc:16-Momentum,1_epoch,14,128,2,16,0.726,10.28,3244.606,98.3
4631,filter:8-conv1:32-conv2:256-fc:32-Momentum,1_epoch,8,32,256,32,0.508,88.2,3245.114,98.3
4632,filter:2-conv1:256-conv2:8-fc:128-Momentum,1_epoch,2,256,8,128,0.558,95.91,3245.672,98.3
4633,filter:4-conv1:8-conv2:2-fc:256-Momentum,1_epoch,4,8,2,256,0.18,95.86,3245.852,98.3
4634,filter:2-conv1:4-conv2:16-fc:64-Momentum,1_epoch,2,4,16,64,0.144,94.66,3245.996,98.3
4635,filter:2-conv1:32-conv2:64-fc:256-Momentum,1_epoch,2,32,64,256,0.227,96.31,3246.223,98.3
4636,filter:6-conv1:1-conv2:64-fc:1-Momentum,1_epoch,6,1,64,1,0.285,26.07,3246.508,98.3
4637,filter:8-conv1:16-conv2:128-fc:64-Momentum,1_epoch,8,16,128,64,0.454,96.86,3246.962,98.3
4638,filter:8-conv1:8-conv2:128-fc:2-Momentum,1_epoch,8,8,128,2,0.452,10.28,3247.414,98.3
4639,filter:8-conv1:2-conv2:2-fc:4-Momentum,1_epoch,8,2,2,4,0.149,81.38,3247.563,98.3
4640,filter:6-conv1:2-conv2:4-fc:64-Momentum,1_epoch,6,2,4,64,0.149,95.68,3247.712,98.3
4641,filter:6-conv1:32-conv2:8-fc:8-Momentum,1_epoch,6,32,8,8,0.218,94.14,3247.93,98.3
4642,filter:6-conv1:512-conv2:32-fc:4-Momentum,1_epoch,6,512,32,4,1.57,10.28,3249.5,98.3
4643,filter:8-conv1:256-conv2:32-fc:512-Momentum,1_epoch,8,256,32,512,0.886,11.35,3250.386,98.3
4644,filter:6-conv1:16-conv2:4-fc:2-Momentum,1_epoch,6,16,4,2,0.188,27.77,3250.574,98.3
4645,filter:8-conv1:2-conv2:256-fc:2-Momentum,1_epoch,8,2,256,2,0.252,25.64,3250.826,98.3
4646,filter:2-conv1:256-conv2:1-fc:16-Momentum,1_epoch,2,256,1,16,0.657,82.34,3251.483,98.3
4647,filter:4-conv1:2-conv2:512-fc:2-Momentum,1_epoch,4,2,512,2,0.571,10.28,3252.054,98.3
4648,filter:8-conv1:128-conv2:2-fc:4-Momentum,1_epoch,8,128,2,4,0.488,76.89,3252.542,98.3
4649,filter:6-conv1:2-conv2:1-fc:128-Momentum,1_epoch,6,2,1,128,0.558,89.29,3253.1,98.3
4650,filter:4-conv1:2-conv2:2-fc:16-Momentum,1_epoch,4,2,2,16,0.148,86.59,3253.248,98.3
4651,filter:8-conv1:1-conv2:32-fc:2-Momentum,1_epoch,8,1,32,2,0.164,46.2,3253.412,98.3
4652,filter:6-conv1:64-conv2:128-fc:2-Momentum,1_epoch,6,64,128,2,0.494,28.18,3253.906,98.3
4653,filter:8-conv1:128-conv2:4-fc:1-Momentum,1_epoch,8,128,4,1,0.437,10.28,3254.343,98.3
4654,filter:6-conv1:8-conv2:1-fc:4-Momentum,1_epoch,6,8,1,4,0.279,75.93,3254.622,98.3
4655,filter:2-conv1:128-conv2:4-fc:1-Momentum,1_epoch,2,128,4,1,0.477,25.47,3255.099,98.3
4656,filter:8-conv1:16-conv2:1-fc:16-Momentum,1_epoch,8,16,1,16,0.352,93.72,3255.451,98.3
4657,filter:12-conv1:16-conv2:256-fc:256-Momentum,1_epoch,12,16,256,256,0.508,92.69,3255.959,98.3
4658,filter:4-conv1:128-conv2:64-fc:256-Momentum,1_epoch,4,128,64,256,0.511,98.05,3256.47,98.3
4659,filter:8-conv1:1-conv2:2-fc:2-Momentum,1_epoch,8,1,2,2,0.124,43.09,3256.594,98.3
4660,filter:14-conv1:4-conv2:8-fc:128-Momentum,1_epoch,14,4,8,128,0.186,95.56,3256.78,98.3
4661,filter:8-conv1:2-conv2:4-fc:8-Momentum,1_epoch,8,2,4,8,0.248,92.35,3257.028,98.3
4662,filter:2-conv1:512-conv2:1-fc:4-Momentum,1_epoch,2,512,1,4,1.01,71.86,3258.038,98.3
4663,filter:8-conv1:16-conv2:1-fc:512-Momentum,1_epoch,8,16,1,512,0.18,95.8,3258.218,98.3
4664,filter:12-conv1:4-conv2:256-fc:1-Momentum,1_epoch,12,4,256,1,0.497,10.28,3258.715,98.3
4665,filter:14-conv1:64-conv2:512-fc:16-Momentum,1_epoch,14,64,512,16,1.71,10.28,3260.425,98.3
4666,filter:2-conv1:8-conv2:16-fc:64-Momentum,1_epoch,2,8,16,64,0.154,93.06,3260.579,98.3
4667,filter:4-conv1:8-conv2:128-fc:8-Momentum,1_epoch,4,8,128,8,0.294,91.4,3260.873,98.3
4668,filter:8-conv1:2-conv2:256-fc:4-Momentum,1_epoch,8,2,256,4,0.366,61.15,3261.239,98.3
4669,filter:12-conv1:64-conv2:64-fc:1-Momentum,1_epoch,12,64,64,1,0.504,10.28,3261.743,98.3
4670,filter:2-conv1:2-conv2:256-fc:32-Momentum,1_epoch,2,2,256,32,0.248,10.28,3261.991,98.3
4671,filter:14-conv1:4-conv2:32-fc:1-Momentum,1_epoch,14,4,32,1,0.228,10.28,3262.219,98.3
4672,filter:2-conv1:4-conv2:64-fc:128-Momentum,1_epoch,2,4,64,128,0.17,94.04,3262.389,98.3
4673,filter:4-conv1:512-conv2:1-fc:256-Momentum,1_epoch,4,512,1,256,1.28,94.38,3263.669,98.3
4674,filter:14-conv1:8-conv2:256-fc:16-Momentum,1_epoch,14,8,256,16,0.463,46.68,3264.132,98.3
4675,filter:2-conv1:4-conv2:8-fc:128-Momentum,1_epoch,2,4,8,128,0.198,94.24,3264.33,98.3
4676,filter:6-conv1:128-conv2:16-fc:32-Momentum,1_epoch,6,128,16,32,0.454,97.12,3264.784,98.3
4677,filter:14-conv1:64-conv2:2-fc:512-Momentum,1_epoch,14,64,2,512,0.369,10.28,3265.153,98.3
4678,filter:6-conv1:64-conv2:512-fc:16-Momentum,1_epoch,6,64,512,16,1.24,10.28,3266.393,98.3
4679,filter:6-conv1:64-conv2:4-fc:128-Momentum,1_epoch,6,64,4,128,0.607,96.98,3267.0,98.3
4680,filter:4-conv1:256-conv2:512-fc:16-Momentum,1_epoch,4,256,512,16,2.61,10.28,3269.61,98.3
4681,filter:14-conv1:128-conv2:32-fc:16-Momentum,1_epoch,14,128,32,16,0.788,10.28,3270.398,98.3
4682,filter:4-conv1:8-conv2:2-fc:32-Momentum,1_epoch,4,8,2,32,0.159,93.59,3270.557,98.3
4683,filter:8-conv1:16-conv2:4-fc:2-Momentum,1_epoch,8,16,4,2,0.196,49.6,3270.753,98.3
4684,filter:8-conv1:2-conv2:4-fc:256-Momentum,1_epoch,8,2,4,256,0.145,96.51,3270.898,98.3
4685,filter:12-conv1:8-conv2:64-fc:8-Momentum,1_epoch,12,8,64,8,0.247,79.68,3271.145,98.3
4686,filter:6-conv1:256-conv2:8-fc:256-Momentum,1_epoch,6,256,8,256,0.803,96.02,3271.948,98.3
4687,filter:14-conv1:512-conv2:32-fc:1-Momentum,1_epoch,14,512,32,1,2.35,10.28,3274.298,98.3
4688,filter:2-conv1:1-conv2:8-fc:8-Momentum,1_epoch,2,1,8,8,0.241,35.32,3274.539,98.3
4689,filter:4-conv1:4-conv2:16-fc:16-Momentum,1_epoch,4,4,16,16,0.255,95.62,3274.794,98.3
4690,filter:4-conv1:64-conv2:512-fc:32-Momentum,1_epoch,4,64,512,32,1.23,96.01,3276.024,98.3
4691,filter:12-conv1:4-conv2:16-fc:8-Momentum,1_epoch,12,4,16,8,0.302,90.81,3276.326,98.3
4692,filter:6-conv1:32-conv2:256-fc:256-Momentum,1_epoch,6,32,256,256,0.546,97.66,3276.872,98.3
4693,filter:4-conv1:64-conv2:32-fc:64-Momentum,1_epoch,4,64,32,64,0.302,96.34,3277.174,98.3
4694,filter:6-conv1:2-conv2:512-fc:256-Momentum,1_epoch,6,2,512,256,0.439,92.99,3277.613,98.3
4695,filter:6-conv1:32-conv2:2-fc:128-Momentum,1_epoch,6,32,2,128,0.319,96.13,3277.932,98.3
4696,filter:14-conv1:2-conv2:512-fc:128-Momentum,1_epoch,14,2,512,128,0.829,12.79,3278.761,98.3
4697,filter:8-conv1:32-conv2:8-fc:512-Momentum,1_epoch,8,32,8,512,0.329,96.42,3279.09,98.3
4698,filter:14-conv1:128-conv2:512-fc:1-Momentum,1_epoch,14,128,512,1,2.95,10.28,3282.04,98.3
4699,filter:8-conv1:256-conv2:16-fc:64-Momentum,1_epoch,8,256,16,64,0.788,96.57,3282.828,98.3
4700,filter:12-conv1:64-conv2:2-fc:64-Momentum,1_epoch,12,64,2,64,0.402,10.28,3283.23,98.3
4701,filter:2-conv1:2-conv2:128-fc:512-Momentum,1_epoch,2,2,128,512,0.224,10.28,3283.454,98.3
4702,filter:8-conv1:1-conv2:128-fc:512-Momentum,1_epoch,8,1,128,512,0.255,95.49,3283.709,98.3
4703,filter:6-conv1:2-conv2:128-fc:256-Momentum,1_epoch,6,2,128,256,0.304,97.19,3284.013,98.3
4704,filter:4-conv1:64-conv2:64-fc:256-Momentum,1_epoch,4,64,64,256,0.354,97.93,3284.367,98.3
4705,filter:14-conv1:512-conv2:512-fc:32-Momentum,1_epoch,14,512,512,32,11.0,10.28,3295.367,98.3
4706,filter:14-conv1:8-conv2:4-fc:2-Momentum,1_epoch,14,8,4,2,0.333,28.63,3295.7,98.3
4707,filter:8-conv1:2-conv2:32-fc:2-Momentum,1_epoch,8,2,32,2,0.565,44.12,3296.265,98.3
4708,filter:8-conv1:8-conv2:8-fc:512-Momentum,1_epoch,8,8,8,512,0.434,97.78,3296.699,98.3
4709,filter:14-conv1:128-conv2:16-fc:4-Momentum,1_epoch,14,128,16,4,0.652,10.28,3297.351,98.3
4710,filter:2-conv1:32-conv2:256-fc:128-Momentum,1_epoch,2,32,256,128,0.663,95.33,3298.014,98.3
4711,filter:14-conv1:512-conv2:16-fc:2-Momentum,1_epoch,14,512,16,2,2.14,10.28,3300.154,98.3
4712,filter:8-conv1:1-conv2:4-fc:256-Momentum,1_epoch,8,1,4,256,0.315,93.8,3300.469,98.3
4713,filter:8-conv1:4-conv2:32-fc:8-Momentum,1_epoch,8,4,32,8,0.23,93.67,3300.699,98.3
4714,filter:6-conv1:512-conv2:2-fc:512-Momentum,1_epoch,6,512,2,512,1.72,10.28,3302.419,98.3
4715,filter:2-conv1:32-conv2:4-fc:32-Momentum,1_epoch,2,32,4,32,0.179,89.07,3302.598,98.3
4716,filter:2-conv1:8-conv2:256-fc:8-Momentum,1_epoch,2,8,256,8,0.516,10.28,3303.114,98.3
4717,filter:8-conv1:256-conv2:128-fc:4-Momentum,1_epoch,8,256,128,4,1.43,10.28,3304.544,98.3
4718,filter:12-conv1:4-conv2:512-fc:64-Momentum,1_epoch,12,4,512,64,0.645,79.88,3305.189,98.3
4719,filter:4-conv1:512-conv2:4-fc:2-Momentum,1_epoch,4,512,4,2,1.24,46.13,3306.429,98.3
4720,filter:12-conv1:2-conv2:8-fc:2-Momentum,1_epoch,12,2,8,2,0.184,52.65,3306.613,98.3
4721,filter:8-conv1:512-conv2:32-fc:128-Momentum,1_epoch,8,512,32,128,1.71,96.28,3308.323,98.3
4722,filter:12-conv1:4-conv2:256-fc:8-Momentum,1_epoch,12,4,256,8,0.595,57.47,3308.918,98.3
4723,filter:6-conv1:4-conv2:512-fc:512-Momentum,1_epoch,6,4,512,512,0.616,95.57,3309.534,98.3
4724,filter:12-conv1:1-conv2:1-fc:512-Momentum,1_epoch,12,1,1,512,0.277,94.0,3309.811,98.3
4725,filter:6-conv1:2-conv2:256-fc:256-Momentum,1_epoch,6,2,256,256,0.282,96.44,3310.093,98.3
4726,filter:4-conv1:128-conv2:512-fc:256-Momentum,1_epoch,4,128,512,256,1.57,96.72,3311.663,98.3
4727,filter:4-conv1:32-conv2:4-fc:64-Momentum,1_epoch,4,32,4,64,0.207,95.78,3311.87,98.3
4728,filter:8-conv1:8-conv2:32-fc:2-Momentum,1_epoch,8,8,32,2,0.19,27.89,3312.06,98.3
4729,filter:6-conv1:64-conv2:2-fc:32-Momentum,1_epoch,6,64,2,32,0.602,95.09,3312.662,98.3
4730,filter:4-conv1:256-conv2:16-fc:512-Momentum,1_epoch,4,256,16,512,0.708,98.19,3313.37,98.3
4731,filter:6-conv1:1-conv2:1-fc:128-Momentum,1_epoch,6,1,1,128,0.313,89.53,3313.683,98.3
4732,filter:12-conv1:256-conv2:8-fc:2-Momentum,1_epoch,12,256,8,2,0.9,10.28,3314.583,98.3
4733,filter:12-conv1:256-conv2:4-fc:64-Momentum,1_epoch,12,256,4,64,1.01,10.28,3315.593,98.3
4734,filter:8-conv1:256-conv2:2-fc:2-Momentum,1_epoch,8,256,2,2,0.732,28.22,3316.325,98.3
4735,filter:12-conv1:4-conv2:4-fc:4-Momentum,1_epoch,12,4,4,4,0.282,83.79,3316.607,98.3
4736,filter:14-conv1:512-conv2:8-fc:16-Momentum,1_epoch,14,512,8,16,1.84,64.35,3318.447,98.3
4737,filter:14-conv1:32-conv2:512-fc:64-Momentum,1_epoch,14,32,512,64,1.08,10.28,3319.527,98.3
4738,filter:2-conv1:8-conv2:2-fc:512-Momentum,1_epoch,2,8,2,512,0.261,10.28,3319.788,98.3
4739,filter:6-conv1:64-conv2:64-fc:128-Momentum,1_epoch,6,64,64,128,0.618,97.81,3320.406,98.3
4740,filter:2-conv1:32-conv2:128-fc:256-Momentum,1_epoch,2,32,128,256,0.353,96.2,3320.759,98.3
4741,filter:12-conv1:8-conv2:128-fc:16-Momentum,1_epoch,12,8,128,16,0.315,74.77,3321.074,98.3
4742,filter:6-conv1:128-conv2:2-fc:64-Momentum,1_epoch,6,128,2,64,0.606,94.78,3321.68,98.3
4743,filter:14-conv1:8-conv2:4-fc:512-Momentum,1_epoch,14,8,4,512,0.203,97.17,3321.883,98.3
4744,filter:12-conv1:2-conv2:32-fc:256-Momentum,1_epoch,12,2,32,256,0.213,96.31,3322.096,98.3
4745,filter:8-conv1:4-conv2:4-fc:16-Momentum,1_epoch,8,4,4,16,0.161,92.49,3322.257,98.3
4746,filter:2-conv1:4-conv2:4-fc:8-Momentum,1_epoch,2,4,4,8,0.498,73.49,3322.755,98.3
4747,filter:12-conv1:512-conv2:16-fc:512-Momentum,1_epoch,12,512,16,512,1.94,10.1,3324.695,98.3
4748,filter:6-conv1:4-conv2:32-fc:256-Momentum,1_epoch,6,4,32,256,0.26,97.83,3324.955,98.3
4749,filter:4-conv1:16-conv2:32-fc:16-Momentum,1_epoch,4,16,32,16,0.263,96.01,3325.218,98.3
4750,filter:14-conv1:1-conv2:64-fc:4-Momentum,1_epoch,14,1,64,4,0.231,36.78,3325.449,98.3
4751,filter:14-conv1:2-conv2:512-fc:512-Momentum,1_epoch,14,2,512,512,0.848,85.8,3326.297,98.3
4752,filter:8-conv1:16-conv2:16-fc:128-Momentum,1_epoch,8,16,16,128,0.286,97.73,3326.583,98.3
4753,filter:6-conv1:64-conv2:256-fc:64-Momentum,1_epoch,6,64,256,64,0.784,96.54,3327.367,98.3
4754,filter:8-conv1:256-conv2:2-fc:32-Momentum,1_epoch,8,256,2,32,0.933,10.28,3328.3,98.3
4755,filter:14-conv1:512-conv2:128-fc:4-Momentum,1_epoch,14,512,128,4,4.06,10.28,3332.36,98.3
4756,filter:6-conv1:32-conv2:256-fc:512-Momentum,1_epoch,6,32,256,512,0.59,97.32,3332.95,98.3
4757,filter:14-conv1:64-conv2:256-fc:4-Momentum,1_epoch,14,64,256,4,1.05,10.28,3334.0,98.3
4758,filter:6-conv1:256-conv2:1-fc:128-Momentum,1_epoch,6,256,1,128,1.19,95.23,3335.19,98.3
4759,filter:14-conv1:256-conv2:128-fc:16-Momentum,1_epoch,14,256,128,16,2.25,10.28,3337.44,98.3
4760,filter:2-conv1:128-conv2:8-fc:32-Momentum,1_epoch,2,128,8,32,0.364,93.32,3337.804,98.3
4761,filter:4-conv1:8-conv2:8-fc:8-Momentum,1_epoch,4,8,8,8,0.299,91.05,3338.103,98.3
4762,filter:4-conv1:512-conv2:256-fc:128-Momentum,1_epoch,4,512,256,128,3.5,10.28,3341.603,98.3
4763,filter:6-conv1:4-conv2:4-fc:512-Momentum,1_epoch,6,4,4,512,0.171,96.93,3341.774,98.3
4764,filter:14-conv1:256-conv2:4-fc:1-Momentum,1_epoch,14,256,4,1,1.04,10.28,3342.814,98.3
4765,filter:14-conv1:64-conv2:2-fc:256-Momentum,1_epoch,14,64,2,256,0.59,10.28,3343.404,98.3
4766,filter:8-conv1:16-conv2:4-fc:8-Momentum,1_epoch,8,16,4,8,0.178,94.15,3343.582,98.3
4767,filter:14-conv1:64-conv2:512-fc:2-Momentum,1_epoch,14,64,512,2,1.72,10.28,3345.302,98.3
4768,filter:12-conv1:64-conv2:256-fc:128-Momentum,1_epoch,12,64,256,128,0.902,10.28,3346.204,98.3
4769,filter:12-conv1:1-conv2:4-fc:1-Momentum,1_epoch,12,1,4,1,0.326,24.8,3346.53,98.3
4770,filter:12-conv1:1-conv2:8-fc:256-Momentum,1_epoch,12,1,8,256,0.273,95.54,3346.803,98.3
4771,filter:14-conv1:2-conv2:512-fc:32-Momentum,1_epoch,14,2,512,32,0.742,83.94,3347.545,98.3
4772,filter:12-conv1:64-conv2:128-fc:16-Momentum,1_epoch,12,64,128,16,0.636,10.28,3348.181,98.3
4773,filter:4-conv1:8-conv2:64-fc:8-Momentum,1_epoch,4,8,64,8,0.264,95.28,3348.445,98.3
4774,filter:14-conv1:512-conv2:256-fc:256-Momentum,1_epoch,14,512,256,256,6.33,9.8,3354.775,98.3
4775,filter:2-conv1:8-conv2:1-fc:32-Momentum,1_epoch,2,8,1,32,0.243,84.05,3355.018,98.3
4776,filter:6-conv1:64-conv2:16-fc:64-Momentum,1_epoch,6,64,16,64,0.324,97.45,3355.342,98.3
4777,filter:4-conv1:16-conv2:1-fc:8-Momentum,1_epoch,4,16,1,8,0.479,79.51,3355.821,98.3
4778,filter:8-conv1:2-conv2:2-fc:2-Momentum,1_epoch,8,2,2,2,0.25,39.27,3356.071,98.3
4779,filter:14-conv1:4-conv2:128-fc:128-Momentum,1_epoch,14,4,128,128,0.318,92.05,3356.389,98.3
4780,filter:6-conv1:8-conv2:16-fc:16-Momentum,1_epoch,6,8,16,16,0.207,96.54,3356.596,98.3
4781,filter:6-conv1:128-conv2:256-fc:8-Momentum,1_epoch,6,128,256,8,1.64,10.28,3358.236,98.3
4782,filter:12-conv1:32-conv2:32-fc:2-Momentum,1_epoch,12,32,32,2,0.413,10.28,3358.649,98.3
4783,filter:14-conv1:8-conv2:128-fc:128-Momentum,1_epoch,14,8,128,128,0.524,94.42,3359.173,98.3
4784,filter:8-conv1:1-conv2:4-fc:64-Momentum,1_epoch,8,1,4,64,0.137,92.73,3359.31,98.3
4785,filter:14-conv1:256-conv2:64-fc:256-Momentum,1_epoch,14,256,64,256,1.72,10.28,3361.03,98.3
4786,filter:8-conv1:32-conv2:64-fc:32-Momentum,1_epoch,8,32,64,32,0.287,96.64,3361.317,98.3
4787,filter:12-conv1:16-conv2:32-fc:128-Momentum,1_epoch,12,16,32,128,0.296,97.47,3361.613,98.3
4788,filter:2-conv1:2-conv2:512-fc:16-Momentum,1_epoch,2,2,512,16,0.413,10.28,3362.026,98.3
4789,filter:4-conv1:4-conv2:64-fc:1-Momentum,1_epoch,4,4,64,1,0.365,24.46,3362.391,98.3
4790,filter:6-conv1:64-conv2:2-fc:16-Momentum,1_epoch,6,64,2,16,0.288,94.15,3362.679,98.3
4791,filter:6-conv1:1-conv2:64-fc:128-Momentum,1_epoch,6,1,64,128,0.601,96.26,3363.28,98.3
4792,filter:6-conv1:64-conv2:64-fc:32-Momentum,1_epoch,6,64,64,32,0.387,97.24,3363.667,98.3
4793,filter:4-conv1:64-conv2:8-fc:16-Momentum,1_epoch,4,64,8,16,0.315,96.01,3363.982,98.3
4794,filter:14-conv1:16-conv2:512-fc:64-Momentum,1_epoch,14,16,512,64,0.817,17.8,3364.799,98.3
4795,filter:14-conv1:32-conv2:2-fc:1-Momentum,1_epoch,14,32,2,1,0.426,29.22,3365.225,98.3
