,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
5374,filter:12-conv1:16-conv2:128-fc:256-Momentum,1_epoch,12,16,128,256,0.575,93.64,3737.576,98.3
5375,filter:6-conv1:2-conv2:8-fc:2-Momentum,1_epoch,6,2,8,2,0.169,32.57,3737.745,98.3
5376,filter:2-conv1:16-conv2:2-fc:512-Momentum,1_epoch,2,16,2,512,0.165,92.98,3737.91,98.3
5377,filter:12-conv1:64-conv2:2-fc:32-Momentum,1_epoch,12,64,2,32,0.322,95.05,3738.232,98.3
5378,filter:14-conv1:8-conv2:8-fc:128-Momentum,1_epoch,14,8,8,128,0.2,96.78,3738.432,98.3
5379,filter:6-conv1:256-conv2:8-fc:2-Momentum,1_epoch,6,256,8,2,1.35,34.84,3739.782,98.3
5380,filter:4-conv1:4-conv2:16-fc:512-Momentum,1_epoch,4,4,16,512,0.158,97.41,3739.94,98.3
5381,filter:6-conv1:32-conv2:16-fc:256-Momentum,1_epoch,6,32,16,256,0.24,97.74,3740.18,98.3
5382,filter:12-conv1:8-conv2:16-fc:512-Momentum,1_epoch,12,8,16,512,0.216,96.87,3740.396,98.3
5383,filter:12-conv1:8-conv2:32-fc:4-Momentum,1_epoch,12,8,32,4,0.215,28.04,3740.611,98.3
5384,filter:2-conv1:32-conv2:16-fc:128-Momentum,1_epoch,2,32,16,128,0.21,95.48,3740.821,98.3
5385,filter:12-conv1:4-conv2:4-fc:64-Momentum,1_epoch,12,4,4,64,0.196,96.49,3741.017,98.3
5386,filter:12-conv1:4-conv2:256-fc:4-Momentum,1_epoch,12,4,256,4,0.411,10.28,3741.428,98.3
5387,filter:12-conv1:8-conv2:64-fc:128-Momentum,1_epoch,12,8,64,128,0.267,96.65,3741.695,98.3
5388,filter:4-conv1:256-conv2:128-fc:256-Momentum,1_epoch,4,256,128,256,1.23,97.6,3742.925,98.3
5389,filter:14-conv1:32-conv2:32-fc:4-Momentum,1_epoch,14,32,32,4,0.521,10.28,3743.446,98.3
5390,filter:4-conv1:32-conv2:8-fc:256-Momentum,1_epoch,4,32,8,256,0.306,97.59,3743.752,98.3
5391,filter:4-conv1:8-conv2:256-fc:16-Momentum,1_epoch,4,8,256,16,0.266,93.99,3744.018,98.3
5392,filter:12-conv1:64-conv2:64-fc:8-Momentum,1_epoch,12,64,64,8,0.442,10.28,3744.46,98.3
5393,filter:6-conv1:256-conv2:16-fc:32-Momentum,1_epoch,6,256,16,32,0.765,97.33,3745.225,98.3
5394,filter:6-conv1:16-conv2:32-fc:16-Momentum,1_epoch,6,16,32,16,0.24,96.37,3745.465,98.3
5395,filter:12-conv1:256-conv2:1-fc:4-Momentum,1_epoch,12,256,1,4,1.1,51.01,3746.565,98.3
5396,filter:8-conv1:256-conv2:4-fc:4-Momentum,1_epoch,8,256,4,4,0.728,26.68,3747.293,98.3
5397,filter:2-conv1:2-conv2:128-fc:1-Momentum,1_epoch,2,2,128,1,0.185,10.28,3747.478,98.3
5398,filter:8-conv1:256-conv2:1-fc:128-Momentum,1_epoch,8,256,1,128,0.772,94.88,3748.25,98.3
5399,filter:2-conv1:128-conv2:256-fc:1-Momentum,1_epoch,2,128,256,1,0.628,10.28,3748.878,98.3
5400,filter:4-conv1:2-conv2:8-fc:1-Momentum,1_epoch,4,2,8,1,0.166,26.83,3749.044,98.3
5401,filter:4-conv1:4-conv2:128-fc:16-Momentum,1_epoch,4,4,128,16,0.208,94.88,3749.252,98.3
5402,filter:6-conv1:4-conv2:32-fc:2-Momentum,1_epoch,6,4,32,2,0.717,40.88,3749.969,98.3
5403,filter:2-conv1:32-conv2:4-fc:32-Momentum,1_epoch,2,32,4,32,0.179,89.07,3750.148,98.3
5404,filter:4-conv1:128-conv2:128-fc:128-Momentum,1_epoch,4,128,128,128,0.703,97.85,3750.851,98.3
5405,filter:4-conv1:1-conv2:32-fc:1-Momentum,1_epoch,4,1,32,1,0.155,10.28,3751.006,98.3
5406,filter:12-conv1:256-conv2:16-fc:512-Momentum,1_epoch,12,256,16,512,0.951,10.28,3751.957,98.3
5407,filter:12-conv1:16-conv2:64-fc:16-Momentum,1_epoch,12,16,64,16,0.525,90.79,3752.482,98.3
5408,filter:2-conv1:2-conv2:32-fc:4-Momentum,1_epoch,2,2,32,4,0.393,52.81,3752.875,98.3
5409,filter:8-conv1:32-conv2:8-fc:512-Momentum,1_epoch,8,32,8,512,0.329,96.42,3753.204,98.3
5410,filter:8-conv1:32-conv2:128-fc:512-Momentum,1_epoch,8,32,128,512,0.393,97.82,3753.597,98.3
5411,filter:4-conv1:32-conv2:64-fc:16-Momentum,1_epoch,4,32,64,16,0.273,95.94,3753.87,98.3
5412,filter:12-conv1:4-conv2:1-fc:4-Momentum,1_epoch,12,4,1,4,0.364,79.38,3754.234,98.3
5413,filter:14-conv1:16-conv2:128-fc:2-Momentum,1_epoch,14,16,128,2,0.364,10.28,3754.598,98.3
5414,filter:8-conv1:2-conv2:16-fc:4-Momentum,1_epoch,8,2,16,4,0.265,79.5,3754.863,98.3
5415,filter:12-conv1:16-conv2:8-fc:128-Momentum,1_epoch,12,16,8,128,0.34,97.0,3755.203,98.3
5416,filter:12-conv1:64-conv2:2-fc:1-Momentum,1_epoch,12,64,2,1,0.317,10.28,3755.52,98.3
5417,filter:6-conv1:64-conv2:16-fc:2-Momentum,1_epoch,6,64,16,2,0.463,26.44,3755.983,98.3
5418,filter:6-conv1:64-conv2:4-fc:32-Momentum,1_epoch,6,64,4,32,0.338,96.39,3756.321,98.3
5419,filter:4-conv1:1-conv2:2-fc:32-Momentum,1_epoch,4,1,2,32,0.237,91.14,3756.558,98.3
5420,filter:2-conv1:64-conv2:2-fc:16-Momentum,1_epoch,2,64,2,16,0.249,87.73,3756.807,98.3
5421,filter:4-conv1:32-conv2:1-fc:16-Momentum,1_epoch,4,32,1,16,0.215,90.4,3757.022,98.3
5422,filter:2-conv1:128-conv2:4-fc:64-Momentum,1_epoch,2,128,4,64,0.323,91.45,3757.345,98.3
5423,filter:4-conv1:64-conv2:4-fc:4-Momentum,1_epoch,4,64,4,4,0.343,73.04,3757.688,98.3
5424,filter:4-conv1:4-conv2:256-fc:1-Momentum,1_epoch,4,4,256,1,0.246,10.28,3757.934,98.3
5425,filter:6-conv1:64-conv2:16-fc:8-Momentum,1_epoch,6,64,16,8,0.302,94.14,3758.236,98.3
5426,filter:4-conv1:8-conv2:256-fc:4-Momentum,1_epoch,4,8,256,4,0.347,23.05,3758.583,98.3
5427,filter:6-conv1:128-conv2:256-fc:16-Momentum,1_epoch,6,128,256,16,0.974,10.28,3759.557,98.3
5428,filter:4-conv1:256-conv2:8-fc:128-Momentum,1_epoch,4,256,8,128,0.663,96.99,3760.22,98.3
5429,filter:8-conv1:256-conv2:256-fc:128-Momentum,1_epoch,8,256,256,128,2.06,10.28,3762.28,98.3
5430,filter:2-conv1:512-conv2:256-fc:4-Momentum,1_epoch,2,512,256,4,1.63,59.75,3763.91,98.3
5431,filter:2-conv1:1-conv2:4-fc:512-Momentum,1_epoch,2,1,4,512,0.149,90.14,3764.059,98.3
5432,filter:8-conv1:256-conv2:16-fc:2-Momentum,1_epoch,8,256,16,2,0.774,10.28,3764.833,98.3
5433,filter:8-conv1:512-conv2:32-fc:64-Momentum,1_epoch,8,512,32,64,1.7,96.15,3766.533,98.3
5434,filter:8-conv1:8-conv2:256-fc:16-Momentum,1_epoch,8,8,256,16,0.385,80.33,3766.918,98.3
5435,filter:2-conv1:32-conv2:512-fc:16-Momentum,1_epoch,2,32,512,16,0.55,87.15,3767.468,98.3
5436,filter:6-conv1:4-conv2:64-fc:4-Momentum,1_epoch,6,4,64,4,0.187,75.19,3767.655,98.3
5437,filter:12-conv1:1-conv2:1-fc:2-Momentum,1_epoch,12,1,1,2,0.258,39.45,3767.913,98.3
5438,filter:2-conv1:4-conv2:64-fc:256-Momentum,1_epoch,2,4,64,256,0.275,95.5,3768.188,98.3
5439,filter:12-conv1:128-conv2:512-fc:2-Momentum,1_epoch,12,128,512,2,2.37,10.28,3770.558,98.3
5440,filter:2-conv1:1-conv2:4-fc:16-Momentum,1_epoch,2,1,4,16,0.227,83.6,3770.785,98.3
5441,filter:2-conv1:128-conv2:512-fc:1-Momentum,1_epoch,2,128,512,1,0.771,10.28,3771.556,98.3
5442,filter:6-conv1:64-conv2:8-fc:32-Momentum,1_epoch,6,64,8,32,0.288,97.26,3771.844,98.3
5443,filter:6-conv1:2-conv2:64-fc:512-Momentum,1_epoch,6,2,64,512,0.363,96.6,3772.207,98.3
5444,filter:8-conv1:4-conv2:64-fc:1-Momentum,1_epoch,8,4,64,1,0.341,10.28,3772.548,98.3
5445,filter:12-conv1:512-conv2:1-fc:1-Momentum,1_epoch,12,512,1,1,1.65,24.89,3774.198,98.3
5446,filter:14-conv1:2-conv2:4-fc:32-Momentum,1_epoch,14,2,4,32,0.171,93.89,3774.369,98.3
5447,filter:6-conv1:512-conv2:32-fc:512-Momentum,1_epoch,6,512,32,512,1.99,10.28,3776.359,98.3
5448,filter:8-conv1:1-conv2:512-fc:2-Momentum,1_epoch,8,1,512,2,0.325,10.28,3776.684,98.3
5449,filter:4-conv1:1-conv2:16-fc:128-Momentum,1_epoch,4,1,16,128,0.156,94.09,3776.84,98.3
5450,filter:4-conv1:8-conv2:1-fc:2-Momentum,1_epoch,4,8,1,2,0.159,41.0,3776.999,98.3
5451,filter:6-conv1:8-conv2:128-fc:4-Momentum,1_epoch,6,8,128,4,0.336,46.03,3777.335,98.3
5452,filter:14-conv1:128-conv2:128-fc:16-Momentum,1_epoch,14,128,128,16,1.33,10.28,3778.665,98.3
5453,filter:2-conv1:256-conv2:256-fc:128-Momentum,1_epoch,2,256,256,128,1.2,96.66,3779.865,98.3
5454,filter:4-conv1:256-conv2:512-fc:128-Momentum,1_epoch,4,256,512,128,2.61,10.28,3782.475,98.3
5455,filter:4-conv1:4-conv2:512-fc:8-Momentum,1_epoch,4,4,512,8,0.329,62.6,3782.804,98.3
5456,filter:6-conv1:64-conv2:256-fc:64-Momentum,1_epoch,6,64,256,64,0.784,96.54,3783.588,98.3
5457,filter:2-conv1:256-conv2:16-fc:2-Momentum,1_epoch,2,256,16,2,0.565,50.39,3784.153,98.3
5458,filter:14-conv1:1-conv2:1-fc:32-Momentum,1_epoch,14,1,1,32,0.169,86.46,3784.322,98.3
5459,filter:4-conv1:4-conv2:4-fc:64-Momentum,1_epoch,4,4,4,64,0.134,95.03,3784.456,98.3
5460,filter:12-conv1:16-conv2:4-fc:64-Momentum,1_epoch,12,16,4,64,0.309,96.97,3784.765,98.3
5461,filter:2-conv1:1-conv2:64-fc:4-Momentum,1_epoch,2,1,64,4,0.344,10.28,3785.109,98.3
5462,filter:14-conv1:1-conv2:128-fc:16-Momentum,1_epoch,14,1,128,16,0.421,85.52,3785.53,98.3
5463,filter:14-conv1:2-conv2:1-fc:4-Momentum,1_epoch,14,2,1,4,0.176,78.15,3785.706,98.3
5464,filter:14-conv1:4-conv2:256-fc:2-Momentum,1_epoch,14,4,256,2,0.443,10.28,3786.149,98.3
5465,filter:2-conv1:512-conv2:128-fc:2-Momentum,1_epoch,2,512,128,2,1.59,10.28,3787.739,98.3
5466,filter:14-conv1:128-conv2:128-fc:4-Momentum,1_epoch,14,128,128,4,1.32,10.28,3789.059,98.3
5467,filter:14-conv1:64-conv2:128-fc:256-Momentum,1_epoch,14,64,128,256,0.681,92.13,3789.74,98.3
5468,filter:4-conv1:256-conv2:2-fc:128-Momentum,1_epoch,4,256,2,128,0.686,92.55,3790.426,98.3
5469,filter:4-conv1:4-conv2:256-fc:8-Momentum,1_epoch,4,4,256,8,0.618,85.73,3791.044,98.3
5470,filter:2-conv1:1-conv2:16-fc:128-Momentum,1_epoch,2,1,16,128,0.151,91.54,3791.195,98.3
5471,filter:12-conv1:32-conv2:64-fc:512-Momentum,1_epoch,12,32,64,512,0.345,96.38,3791.54,98.3
5472,filter:4-conv1:1-conv2:512-fc:1-Momentum,1_epoch,4,1,512,1,0.311,20.73,3791.851,98.3
5473,filter:12-conv1:64-conv2:128-fc:1-Momentum,1_epoch,12,64,128,1,0.668,10.28,3792.519,98.3
5474,filter:8-conv1:64-conv2:32-fc:128-Momentum,1_epoch,8,64,32,128,0.326,97.83,3792.845,98.3
5475,filter:12-conv1:1-conv2:4-fc:2-Momentum,1_epoch,12,1,4,2,0.177,48.57,3793.022,98.3
5476,filter:2-conv1:8-conv2:16-fc:4-Momentum,1_epoch,2,8,16,4,0.17,75.32,3793.192,98.3
5477,filter:4-conv1:1-conv2:1-fc:4-Momentum,1_epoch,4,1,1,4,0.3,58.52,3793.492,98.3
5478,filter:8-conv1:8-conv2:2-fc:8-Momentum,1_epoch,8,8,2,8,0.167,90.4,3793.659,98.3
5479,filter:4-conv1:1-conv2:128-fc:512-Momentum,1_epoch,4,1,128,512,0.24,95.52,3793.899,98.3
5480,filter:4-conv1:2-conv2:64-fc:128-Momentum,1_epoch,4,2,64,128,0.172,96.0,3794.071,98.3
5481,filter:4-conv1:128-conv2:8-fc:16-Momentum,1_epoch,4,128,8,16,0.421,96.08,3794.492,98.3
5482,filter:4-conv1:512-conv2:256-fc:2-Momentum,1_epoch,4,512,256,2,2.99,10.28,3797.482,98.3
5483,filter:4-conv1:512-conv2:16-fc:4-Momentum,1_epoch,4,512,16,4,1.36,75.51,3798.842,98.3
5484,filter:2-conv1:256-conv2:32-fc:512-Momentum,1_epoch,2,256,32,512,1.06,97.17,3799.902,98.3
5485,filter:14-conv1:8-conv2:64-fc:2-Momentum,1_epoch,14,8,64,2,0.268,10.28,3800.17,98.3
5486,filter:4-conv1:2-conv2:512-fc:2-Momentum,1_epoch,4,2,512,2,0.571,10.28,3800.741,98.3
5487,filter:14-conv1:4-conv2:256-fc:8-Momentum,1_epoch,14,4,256,8,0.44,37.88,3801.181,98.3
5488,filter:2-conv1:1-conv2:32-fc:32-Momentum,1_epoch,2,1,32,32,0.302,90.74,3801.483,98.3
5489,filter:4-conv1:8-conv2:1-fc:32-Momentum,1_epoch,4,8,1,32,0.258,86.7,3801.741,98.3
5490,filter:8-conv1:256-conv2:256-fc:2-Momentum,1_epoch,8,256,256,2,1.97,10.28,3803.711,98.3
5491,filter:8-conv1:4-conv2:16-fc:8-Momentum,1_epoch,8,4,16,8,0.169,93.91,3803.88,98.3
5492,filter:2-conv1:2-conv2:32-fc:1-Momentum,1_epoch,2,2,32,1,0.262,22.26,3804.142,98.3
5493,filter:6-conv1:64-conv2:128-fc:512-Momentum,1_epoch,6,64,128,512,0.718,98.16,3804.86,98.3
5494,filter:4-conv1:4-conv2:8-fc:128-Momentum,1_epoch,4,4,8,128,0.17,96.86,3805.03,98.3
5495,filter:14-conv1:1-conv2:128-fc:8-Momentum,1_epoch,14,1,128,8,0.249,69.85,3805.279,98.3
5496,filter:8-conv1:2-conv2:64-fc:2-Momentum,1_epoch,8,2,64,2,0.174,50.04,3805.453,98.3
5497,filter:2-conv1:512-conv2:64-fc:128-Momentum,1_epoch,2,512,64,128,1.5,96.64,3806.953,98.3
5498,filter:8-conv1:1-conv2:2-fc:2-Momentum,1_epoch,8,1,2,2,0.124,43.09,3807.077,98.3
5499,filter:2-conv1:128-conv2:1-fc:8-Momentum,1_epoch,2,128,1,8,0.807,75.1,3807.884,98.3
5500,filter:4-conv1:2-conv2:16-fc:4-Momentum,1_epoch,4,2,16,4,0.167,79.48,3808.051,98.3
5501,filter:2-conv1:512-conv2:512-fc:1-Momentum,1_epoch,2,512,512,1,2.13,10.28,3810.181,98.3
5502,filter:12-conv1:16-conv2:4-fc:16-Momentum,1_epoch,12,16,4,16,0.209,96.02,3810.39,98.3
5503,filter:14-conv1:16-conv2:1-fc:2-Momentum,1_epoch,14,16,1,2,0.216,31.23,3810.606,98.3
5504,filter:2-conv1:8-conv2:1-fc:4-Momentum,1_epoch,2,8,1,4,0.156,61.62,3810.762,98.3
5505,filter:2-conv1:256-conv2:32-fc:64-Momentum,1_epoch,2,256,32,64,0.615,95.95,3811.377,98.3
5506,filter:12-conv1:2-conv2:8-fc:4-Momentum,1_epoch,12,2,8,4,0.285,83.31,3811.662,98.3
5507,filter:6-conv1:16-conv2:512-fc:1-Momentum,1_epoch,6,16,512,1,0.622,10.28,3812.284,98.3
5508,filter:2-conv1:128-conv2:64-fc:32-Momentum,1_epoch,2,128,64,32,0.427,94.58,3812.711,98.3
5509,filter:14-conv1:128-conv2:8-fc:256-Momentum,1_epoch,14,128,8,256,0.627,10.28,3813.338,98.3
5510,filter:8-conv1:64-conv2:256-fc:32-Momentum,1_epoch,8,64,256,32,0.799,10.28,3814.137,98.3
5511,filter:6-conv1:64-conv2:2-fc:512-Momentum,1_epoch,6,64,2,512,0.287,10.28,3814.424,98.3
5512,filter:4-conv1:128-conv2:2-fc:64-Momentum,1_epoch,4,128,2,64,0.51,96.05,3814.934,98.3
5513,filter:8-conv1:256-conv2:1-fc:256-Momentum,1_epoch,8,256,1,256,0.74,10.28,3815.674,98.3
5514,filter:6-conv1:2-conv2:32-fc:16-Momentum,1_epoch,6,2,32,16,0.162,95.94,3815.836,98.3
5515,filter:12-conv1:16-conv2:8-fc:32-Momentum,1_epoch,12,16,8,32,0.216,96.09,3816.052,98.3
5516,filter:4-conv1:128-conv2:128-fc:8-Momentum,1_epoch,4,128,128,8,0.663,91.01,3816.715,98.3
5517,filter:6-conv1:64-conv2:512-fc:128-Momentum,1_epoch,6,64,512,128,1.14,92.75,3817.855,98.3
5518,filter:6-conv1:4-conv2:128-fc:2-Momentum,1_epoch,6,4,128,2,0.321,31.11,3818.176,98.3
5519,filter:12-conv1:512-conv2:512-fc:2-Momentum,1_epoch,12,512,512,2,9.85,10.28,3828.026,98.3
5520,filter:12-conv1:16-conv2:8-fc:2-Momentum,1_epoch,12,16,8,2,0.218,42.63,3828.244,98.3
5521,filter:8-conv1:256-conv2:64-fc:16-Momentum,1_epoch,8,256,64,16,0.972,10.28,3829.216,98.3
5522,filter:14-conv1:128-conv2:128-fc:1-Momentum,1_epoch,14,128,128,1,1.34,10.28,3830.556,98.3
5523,filter:4-conv1:64-conv2:4-fc:16-Momentum,1_epoch,4,64,4,16,0.357,95.33,3830.913,98.3
5524,filter:2-conv1:16-conv2:128-fc:2-Momentum,1_epoch,2,16,128,2,0.373,47.77,3831.286,98.3
5525,filter:12-conv1:16-conv2:64-fc:128-Momentum,1_epoch,12,16,64,128,0.277,97.24,3831.563,98.3
5526,filter:2-conv1:16-conv2:32-fc:2-Momentum,1_epoch,2,16,32,2,0.349,46.85,3831.912,98.3
5527,filter:2-conv1:64-conv2:32-fc:512-Momentum,1_epoch,2,64,32,512,0.708,96.52,3832.62,98.3
5528,filter:14-conv1:2-conv2:64-fc:1-Momentum,1_epoch,14,2,64,1,0.325,10.28,3832.945,98.3
5529,filter:14-conv1:256-conv2:256-fc:32-Momentum,1_epoch,14,256,256,32,3.2,10.28,3836.145,98.3
5530,filter:2-conv1:16-conv2:8-fc:8-Momentum,1_epoch,2,16,8,8,0.264,83.08,3836.409,98.3
5531,filter:12-conv1:256-conv2:8-fc:2-Momentum,1_epoch,12,256,8,2,0.9,10.28,3837.309,98.3
5532,filter:2-conv1:2-conv2:8-fc:2-Momentum,1_epoch,2,2,8,2,0.533,10.28,3837.842,98.3
5533,filter:14-conv1:64-conv2:32-fc:128-Momentum,1_epoch,14,64,32,128,0.461,96.23,3838.303,98.3
5534,filter:6-conv1:512-conv2:512-fc:1-Momentum,1_epoch,6,512,512,1,5.78,10.28,3844.083,98.3
5535,filter:8-conv1:16-conv2:8-fc:2-Momentum,1_epoch,8,16,8,2,0.193,46.31,3844.276,98.3
5536,filter:6-conv1:8-conv2:256-fc:32-Momentum,1_epoch,6,8,256,32,0.302,97.15,3844.578,98.3
5537,filter:2-conv1:8-conv2:32-fc:512-Momentum,1_epoch,2,8,32,512,0.638,95.55,3845.216,98.3
5538,filter:6-conv1:64-conv2:256-fc:4-Momentum,1_epoch,6,64,256,4,0.703,10.28,3845.919,98.3
5539,filter:8-conv1:128-conv2:128-fc:1-Momentum,1_epoch,8,128,128,1,0.828,10.28,3846.747,98.3
5540,filter:12-conv1:128-conv2:256-fc:8-Momentum,1_epoch,12,128,256,8,1.42,10.28,3848.167,98.3
5541,filter:6-conv1:16-conv2:32-fc:32-Momentum,1_epoch,6,16,32,32,0.338,97.14,3848.505,98.3
5542,filter:12-conv1:128-conv2:1-fc:512-Momentum,1_epoch,12,128,1,512,0.492,91.08,3848.997,98.3
5543,filter:8-conv1:256-conv2:32-fc:16-Momentum,1_epoch,8,256,32,16,0.99,93.68,3849.987,98.3
5544,filter:12-conv1:8-conv2:64-fc:16-Momentum,1_epoch,12,8,64,16,0.484,81.3,3850.471,98.3
5545,filter:8-conv1:64-conv2:8-fc:4-Momentum,1_epoch,8,64,8,4,0.288,38.24,3850.759,98.3
5546,filter:14-conv1:32-conv2:256-fc:4-Momentum,1_epoch,14,32,256,4,0.698,10.28,3851.457,98.3
5547,filter:2-conv1:16-conv2:16-fc:64-Momentum,1_epoch,2,16,16,64,0.274,93.55,3851.731,98.3
5548,filter:14-conv1:64-conv2:8-fc:128-Momentum,1_epoch,14,64,8,128,0.389,94.83,3852.12,98.3
5549,filter:4-conv1:128-conv2:256-fc:8-Momentum,1_epoch,4,128,256,8,1.25,65.77,3853.37,98.3
5550,filter:14-conv1:256-conv2:128-fc:64-Momentum,1_epoch,14,256,128,64,2.25,10.28,3855.62,98.3
5551,filter:12-conv1:512-conv2:64-fc:512-Momentum,1_epoch,12,512,64,512,2.47,10.28,3858.09,98.3
5552,filter:12-conv1:8-conv2:8-fc:2-Momentum,1_epoch,12,8,8,2,0.189,52.39,3858.279,98.3
5553,filter:2-conv1:512-conv2:4-fc:256-Momentum,1_epoch,2,512,4,256,0.986,95.68,3859.265,98.3
5554,filter:6-conv1:2-conv2:4-fc:512-Momentum,1_epoch,6,2,4,512,0.221,96.86,3859.486,98.3
5555,filter:2-conv1:1-conv2:32-fc:512-Momentum,1_epoch,2,1,32,512,0.43,93.46,3859.916,98.3
5556,filter:12-conv1:1-conv2:256-fc:2-Momentum,1_epoch,12,1,256,2,0.374,10.28,3860.29,98.3
5557,filter:2-conv1:8-conv2:256-fc:256-Momentum,1_epoch,2,8,256,256,0.271,94.73,3860.561,98.3
5558,filter:6-conv1:4-conv2:8-fc:8-Momentum,1_epoch,6,4,8,8,0.161,91.75,3860.722,98.3
5559,filter:2-conv1:1-conv2:32-fc:256-Momentum,1_epoch,2,1,32,256,0.255,94.1,3860.977,98.3
5560,filter:4-conv1:4-conv2:16-fc:8-Momentum,1_epoch,4,4,16,8,0.152,91.57,3861.129,98.3
5561,filter:6-conv1:256-conv2:4-fc:256-Momentum,1_epoch,6,256,4,256,0.714,10.33,3861.843,98.3
5562,filter:8-conv1:8-conv2:1-fc:2-Momentum,1_epoch,8,8,1,2,0.16,44.07,3862.003,98.3
5563,filter:12-conv1:1-conv2:4-fc:16-Momentum,1_epoch,12,1,4,16,0.164,92.5,3862.167,98.3
5564,filter:2-conv1:128-conv2:512-fc:8-Momentum,1_epoch,2,128,512,8,0.771,37.09,3862.938,98.3
5565,filter:12-conv1:128-conv2:2-fc:32-Momentum,1_epoch,12,128,2,32,0.674,10.28,3863.612,98.3
5566,filter:12-conv1:16-conv2:8-fc:16-Momentum,1_epoch,12,16,8,16,0.477,96.04,3864.089,98.3
5567,filter:14-conv1:4-conv2:128-fc:32-Momentum,1_epoch,14,4,128,32,0.314,90.68,3864.403,98.3
5568,filter:2-conv1:128-conv2:512-fc:64-Momentum,1_epoch,2,128,512,64,0.714,94.54,3865.117,98.3
5569,filter:4-conv1:2-conv2:128-fc:128-Momentum,1_epoch,4,2,128,128,0.228,96.86,3865.345,98.3
5570,filter:14-conv1:2-conv2:4-fc:128-Momentum,1_epoch,14,2,4,128,0.174,93.22,3865.519,98.3
5571,filter:6-conv1:1-conv2:16-fc:1-Momentum,1_epoch,6,1,16,1,0.148,17.08,3865.667,98.3
5572,filter:6-conv1:2-conv2:64-fc:16-Momentum,1_epoch,6,2,64,16,0.438,95.32,3866.105,98.3
5573,filter:6-conv1:1-conv2:512-fc:1-Momentum,1_epoch,6,1,512,1,0.314,10.28,3866.419,98.3
5574,filter:12-conv1:512-conv2:32-fc:2-Momentum,1_epoch,12,512,32,2,2.07,10.28,3868.489,98.3
5575,filter:6-conv1:1-conv2:2-fc:8-Momentum,1_epoch,6,1,2,8,0.22,69.37,3868.709,98.3
5576,filter:12-conv1:2-conv2:2-fc:8-Momentum,1_epoch,12,2,2,8,0.282,90.31,3868.991,98.3
5577,filter:8-conv1:8-conv2:128-fc:256-Momentum,1_epoch,8,8,128,256,0.282,96.99,3869.273,98.3
5578,filter:6-conv1:8-conv2:16-fc:256-Momentum,1_epoch,6,8,16,256,0.272,97.94,3869.545,98.3
5579,filter:4-conv1:512-conv2:2-fc:512-Momentum,1_epoch,4,512,2,512,1.59,10.28,3871.135,98.3
5580,filter:4-conv1:256-conv2:2-fc:16-Momentum,1_epoch,4,256,2,16,0.749,94.25,3871.884,98.3
5581,filter:14-conv1:2-conv2:64-fc:256-Momentum,1_epoch,14,2,64,256,0.264,94.97,3872.148,98.3
5582,filter:4-conv1:32-conv2:1-fc:32-Momentum,1_epoch,4,32,1,32,0.202,88.86,3872.35,98.3
5583,filter:6-conv1:4-conv2:8-fc:1-Momentum,1_epoch,6,4,8,1,0.261,27.77,3872.611,98.3
5584,filter:12-conv1:256-conv2:128-fc:128-Momentum,1_epoch,12,256,128,128,1.82,10.28,3874.431,98.3
5585,filter:4-conv1:256-conv2:1-fc:1-Momentum,1_epoch,4,256,1,1,0.813,24.26,3875.244,98.3
5586,filter:14-conv1:4-conv2:8-fc:1-Momentum,1_epoch,14,4,8,1,0.188,10.28,3875.432,98.3
5587,filter:14-conv1:32-conv2:32-fc:512-Momentum,1_epoch,14,32,32,512,0.35,94.84,3875.782,98.3
5588,filter:6-conv1:2-conv2:4-fc:128-Momentum,1_epoch,6,2,4,128,0.236,95.32,3876.018,98.3
5589,filter:6-conv1:1-conv2:1-fc:8-Momentum,1_epoch,6,1,1,8,0.406,79.02,3876.424,98.3
5590,filter:6-conv1:64-conv2:512-fc:256-Momentum,1_epoch,6,64,512,256,1.21,96.94,3877.634,98.3
5591,filter:4-conv1:16-conv2:1-fc:2-Momentum,1_epoch,4,16,1,2,0.28,40.23,3877.914,98.3
5592,filter:6-conv1:16-conv2:64-fc:16-Momentum,1_epoch,6,16,64,16,0.253,95.55,3878.167,98.3
5593,filter:14-conv1:8-conv2:16-fc:8-Momentum,1_epoch,14,8,16,8,0.221,91.11,3878.388,98.3
5594,filter:6-conv1:64-conv2:16-fc:1-Momentum,1_epoch,6,64,16,1,0.357,10.28,3878.745,98.3
5595,filter:4-conv1:16-conv2:2-fc:64-Momentum,1_epoch,4,16,2,64,0.179,93.62,3878.924,98.3
5596,filter:6-conv1:512-conv2:2-fc:128-Momentum,1_epoch,6,512,2,128,1.29,10.28,3880.214,98.3
5597,filter:2-conv1:256-conv2:128-fc:128-Momentum,1_epoch,2,256,128,128,0.715,96.49,3880.929,98.3
5598,filter:2-conv1:1-conv2:128-fc:256-Momentum,1_epoch,2,1,128,256,0.284,93.2,3881.213,98.3
5599,filter:6-conv1:512-conv2:16-fc:16-Momentum,1_epoch,6,512,16,16,1.31,91.7,3882.523,98.3
5600,filter:6-conv1:1-conv2:32-fc:1-Momentum,1_epoch,6,1,32,1,0.158,28.15,3882.681,98.3
5601,filter:14-conv1:2-conv2:64-fc:128-Momentum,1_epoch,14,2,64,128,0.244,91.81,3882.925,98.3
