,Setting,Step,Param1,Param2,Param3,Param4,Elapsed Time,Metric1,Total Time,Best
4691,filter:6-conv1:2-conv2:128-fc:1-Momentum,1_epoch,6,2,128,1,0.204,24.01,3258.221,98.3
4692,filter:6-conv1:512-conv2:32-fc:16-Momentum,1_epoch,6,512,32,16,1.54,10.28,3259.761,98.3
4693,filter:6-conv1:1-conv2:4-fc:8-Momentum,1_epoch,6,1,4,8,0.254,82.77,3260.015,98.3
4694,filter:8-conv1:4-conv2:128-fc:16-Momentum,1_epoch,8,4,128,16,0.224,94.95,3260.239,98.3
4695,filter:2-conv1:1-conv2:16-fc:128-Momentum,1_epoch,2,1,16,128,0.151,91.54,3260.39,98.3
4696,filter:14-conv1:32-conv2:2-fc:8-Momentum,1_epoch,14,32,2,8,0.27,90.49,3260.66,98.3
4697,filter:12-conv1:2-conv2:2-fc:64-Momentum,1_epoch,12,2,2,64,0.256,94.31,3260.916,98.3
4698,filter:6-conv1:16-conv2:1-fc:16-Momentum,1_epoch,6,16,1,16,0.287,91.06,3261.203,98.3
4699,filter:14-conv1:8-conv2:8-fc:1-Momentum,1_epoch,14,8,8,1,0.198,28.08,3261.401,98.3
4700,filter:6-conv1:1-conv2:32-fc:2-Momentum,1_epoch,6,1,32,2,0.222,47.76,3261.623,98.3
4701,filter:2-conv1:2-conv2:128-fc:8-Momentum,1_epoch,2,2,128,8,0.185,10.28,3261.808,98.3
4702,filter:2-conv1:128-conv2:64-fc:256-Momentum,1_epoch,2,128,64,256,0.41,96.65,3262.218,98.3
4703,filter:6-conv1:8-conv2:32-fc:16-Momentum,1_epoch,6,8,32,16,0.178,96.53,3262.396,98.3
4704,filter:2-conv1:16-conv2:1-fc:1-Momentum,1_epoch,2,16,1,1,0.324,27.98,3262.72,98.3
4705,filter:12-conv1:4-conv2:32-fc:2-Momentum,1_epoch,12,4,32,2,0.263,10.28,3262.983,98.3
4706,filter:4-conv1:256-conv2:128-fc:16-Momentum,1_epoch,4,256,128,16,1.25,93.57,3264.233,98.3
4707,filter:2-conv1:8-conv2:1-fc:16-Momentum,1_epoch,2,8,1,16,0.195,75.85,3264.428,98.3
4708,filter:8-conv1:128-conv2:256-fc:16-Momentum,1_epoch,8,128,256,16,1.18,10.28,3265.608,98.3
4709,filter:4-conv1:32-conv2:512-fc:64-Momentum,1_epoch,4,32,512,64,0.575,96.58,3266.183,98.3
4710,filter:2-conv1:256-conv2:128-fc:32-Momentum,1_epoch,2,256,128,32,1.21,95.32,3267.393,98.3
4711,filter:2-conv1:512-conv2:1-fc:32-Momentum,1_epoch,2,512,1,32,0.997,83.99,3268.39,98.3
4712,filter:12-conv1:2-conv2:2-fc:4-Momentum,1_epoch,12,2,2,4,0.171,78.53,3268.561,98.3
4713,filter:4-conv1:256-conv2:8-fc:4-Momentum,1_epoch,4,256,8,4,0.682,72.22,3269.243,98.3
4714,filter:6-conv1:128-conv2:2-fc:512-Momentum,1_epoch,6,128,2,512,0.455,10.28,3269.698,98.3
4715,filter:8-conv1:256-conv2:128-fc:1-Momentum,1_epoch,8,256,128,1,1.31,10.28,3271.008,98.3
4716,filter:2-conv1:512-conv2:8-fc:256-Momentum,1_epoch,2,512,8,256,1.01,97.4,3272.018,98.3
4717,filter:12-conv1:16-conv2:128-fc:128-Momentum,1_epoch,12,16,128,128,0.434,96.7,3272.452,98.3
4718,filter:6-conv1:32-conv2:4-fc:512-Momentum,1_epoch,6,32,4,512,0.237,95.0,3272.689,98.3
4719,filter:14-conv1:16-conv2:64-fc:64-Momentum,1_epoch,14,16,64,64,0.299,95.03,3272.988,98.3
4720,filter:2-conv1:512-conv2:4-fc:32-Momentum,1_epoch,2,512,4,32,0.982,91.77,3273.97,98.3
4721,filter:6-conv1:32-conv2:2-fc:2-Momentum,1_epoch,6,32,2,2,0.48,46.11,3274.45,98.3
4722,filter:12-conv1:8-conv2:16-fc:1-Momentum,1_epoch,12,8,16,1,0.193,10.28,3274.643,98.3
4723,filter:8-conv1:128-conv2:8-fc:4-Momentum,1_epoch,8,128,8,4,0.519,36.84,3275.162,98.3
4724,filter:14-conv1:128-conv2:32-fc:4-Momentum,1_epoch,14,128,32,4,0.884,10.28,3276.046,98.3
4725,filter:12-conv1:16-conv2:512-fc:128-Momentum,1_epoch,12,16,512,128,0.782,63.6,3276.828,98.3
4726,filter:14-conv1:2-conv2:16-fc:16-Momentum,1_epoch,14,2,16,16,0.42,95.78,3277.248,98.3
4727,filter:4-conv1:2-conv2:256-fc:16-Momentum,1_epoch,4,2,256,16,0.238,91.44,3277.486,98.3
4728,filter:12-conv1:4-conv2:512-fc:4-Momentum,1_epoch,12,4,512,4,0.883,10.28,3278.369,98.3
4729,filter:12-conv1:16-conv2:256-fc:256-Momentum,1_epoch,12,16,256,256,0.508,92.69,3278.877,98.3
4730,filter:6-conv1:128-conv2:8-fc:32-Momentum,1_epoch,6,128,8,32,0.873,96.45,3279.75,98.3
4731,filter:12-conv1:2-conv2:4-fc:256-Momentum,1_epoch,12,2,4,256,0.316,95.31,3280.066,98.3
4732,filter:12-conv1:8-conv2:2-fc:512-Momentum,1_epoch,12,8,2,512,0.192,96.18,3280.258,98.3
4733,filter:14-conv1:64-conv2:512-fc:2-Momentum,1_epoch,14,64,512,2,1.72,10.28,3281.978,98.3
4734,filter:14-conv1:4-conv2:2-fc:512-Momentum,1_epoch,14,4,2,512,0.187,10.28,3282.165,98.3
4735,filter:14-conv1:2-conv2:4-fc:8-Momentum,1_epoch,14,2,4,8,0.175,89.71,3282.34,98.3
4736,filter:4-conv1:4-conv2:8-fc:64-Momentum,1_epoch,4,4,8,64,0.148,95.8,3282.488,98.3
4737,filter:12-conv1:128-conv2:16-fc:1-Momentum,1_epoch,12,128,16,1,0.588,10.28,3283.076,98.3
4738,filter:12-conv1:1-conv2:4-fc:16-Momentum,1_epoch,12,1,4,16,0.164,92.5,3283.24,98.3
4739,filter:2-conv1:32-conv2:8-fc:64-Momentum,1_epoch,2,32,8,64,0.203,94.44,3283.443,98.3
4740,filter:6-conv1:2-conv2:32-fc:512-Momentum,1_epoch,6,2,32,512,0.64,97.18,3284.083,98.3
4741,filter:2-conv1:16-conv2:8-fc:32-Momentum,1_epoch,2,16,8,32,0.433,91.39,3284.516,98.3
4742,filter:14-conv1:2-conv2:32-fc:512-Momentum,1_epoch,14,2,32,512,0.361,95.47,3284.877,98.3
4743,filter:6-conv1:4-conv2:64-fc:256-Momentum,1_epoch,6,4,64,256,0.206,97.58,3285.083,98.3
4744,filter:6-conv1:8-conv2:16-fc:128-Momentum,1_epoch,6,8,16,128,0.179,97.79,3285.262,98.3
4745,filter:4-conv1:16-conv2:2-fc:2-Momentum,1_epoch,4,16,2,2,0.252,42.6,3285.514,98.3
4746,filter:12-conv1:128-conv2:4-fc:32-Momentum,1_epoch,12,128,4,32,0.563,91.08,3286.077,98.3
4747,filter:8-conv1:1-conv2:8-fc:128-Momentum,1_epoch,8,1,8,128,0.141,95.35,3286.218,98.3
4748,filter:12-conv1:8-conv2:128-fc:16-Momentum,1_epoch,12,8,128,16,0.315,74.77,3286.533,98.3
4749,filter:6-conv1:4-conv2:2-fc:8-Momentum,1_epoch,6,4,2,8,0.248,85.28,3286.781,98.3
4750,filter:14-conv1:4-conv2:2-fc:4-Momentum,1_epoch,14,4,2,4,0.319,71.24,3287.1,98.3
4751,filter:8-conv1:64-conv2:256-fc:32-Momentum,1_epoch,8,64,256,32,0.799,10.28,3287.899,98.3
4752,filter:6-conv1:64-conv2:2-fc:512-Momentum,1_epoch,6,64,2,512,0.287,10.28,3288.186,98.3
4753,filter:14-conv1:2-conv2:16-fc:256-Momentum,1_epoch,14,2,16,256,0.202,96.53,3288.388,98.3
4754,filter:4-conv1:32-conv2:2-fc:512-Momentum,1_epoch,4,32,2,512,0.797,96.7,3289.185,98.3
4755,filter:14-conv1:4-conv2:32-fc:128-Momentum,1_epoch,14,4,32,128,0.218,95.63,3289.403,98.3
4756,filter:14-conv1:16-conv2:1-fc:1-Momentum,1_epoch,14,16,1,1,0.224,29.32,3289.627,98.3
4757,filter:14-conv1:32-conv2:64-fc:16-Momentum,1_epoch,14,32,64,16,0.432,20.17,3290.059,98.3
4758,filter:12-conv1:1-conv2:16-fc:8-Momentum,1_epoch,12,1,16,8,0.186,91.13,3290.245,98.3
4759,filter:12-conv1:512-conv2:256-fc:2-Momentum,1_epoch,12,512,256,2,5.5,10.28,3295.745,98.3
4760,filter:4-conv1:128-conv2:512-fc:2-Momentum,1_epoch,4,128,512,2,1.73,10.28,3297.475,98.3
4761,filter:12-conv1:32-conv2:2-fc:256-Momentum,1_epoch,12,32,2,256,0.334,10.28,3297.809,98.3
4762,filter:14-conv1:2-conv2:4-fc:1-Momentum,1_epoch,14,2,4,1,0.172,33.23,3297.981,98.3
4763,filter:12-conv1:16-conv2:8-fc:64-Momentum,1_epoch,12,16,8,64,0.206,96.15,3298.187,98.3
4764,filter:6-conv1:64-conv2:16-fc:64-Momentum,1_epoch,6,64,16,64,0.324,97.45,3298.511,98.3
4765,filter:12-conv1:1-conv2:256-fc:256-Momentum,1_epoch,12,1,256,256,0.445,88.4,3298.956,98.3
4766,filter:2-conv1:32-conv2:512-fc:1-Momentum,1_epoch,2,32,512,1,0.473,10.28,3299.429,98.3
4767,filter:12-conv1:1-conv2:256-fc:32-Momentum,1_epoch,12,1,256,32,0.485,89.58,3299.914,98.3
4768,filter:14-conv1:32-conv2:2-fc:4-Momentum,1_epoch,14,32,2,4,0.277,74.71,3300.191,98.3
4769,filter:14-conv1:256-conv2:16-fc:1-Momentum,1_epoch,14,256,16,1,1.11,10.28,3301.301,98.3
4770,filter:8-conv1:64-conv2:64-fc:128-Momentum,1_epoch,8,64,64,128,0.398,97.5,3301.699,98.3
4771,filter:6-conv1:2-conv2:128-fc:64-Momentum,1_epoch,6,2,128,64,0.287,96.76,3301.986,98.3
4772,filter:12-conv1:512-conv2:64-fc:32-Momentum,1_epoch,12,512,64,32,2.59,10.28,3304.576,98.3
4773,filter:14-conv1:2-conv2:4-fc:4-Momentum,1_epoch,14,2,4,4,0.212,76.9,3304.788,98.3
4774,filter:2-conv1:64-conv2:64-fc:16-Momentum,1_epoch,2,64,64,16,0.316,90.82,3305.104,98.3
4775,filter:12-conv1:256-conv2:512-fc:4-Momentum,1_epoch,12,256,512,4,4.54,10.28,3309.644,98.3
4776,filter:12-conv1:256-conv2:32-fc:64-Momentum,1_epoch,12,256,32,64,1.27,10.28,3310.914,98.3
4777,filter:12-conv1:128-conv2:64-fc:4-Momentum,1_epoch,12,128,64,4,0.7,10.28,3311.614,98.3
4778,filter:4-conv1:2-conv2:128-fc:16-Momentum,1_epoch,4,2,128,16,0.306,94.3,3311.92,98.3
4779,filter:14-conv1:128-conv2:1-fc:256-Momentum,1_epoch,14,128,1,256,0.714,93.48,3312.634,98.3
4780,filter:14-conv1:128-conv2:512-fc:16-Momentum,1_epoch,14,128,512,16,2.96,10.28,3315.594,98.3
4781,filter:2-conv1:1-conv2:512-fc:8-Momentum,1_epoch,2,1,512,8,0.32,10.28,3315.914,98.3
4782,filter:2-conv1:512-conv2:4-fc:16-Momentum,1_epoch,2,512,4,16,1.03,91.41,3316.944,98.3
4783,filter:4-conv1:2-conv2:8-fc:8-Momentum,1_epoch,4,2,8,8,0.141,92.68,3317.085,98.3
4784,filter:12-conv1:64-conv2:2-fc:256-Momentum,1_epoch,12,64,2,256,0.33,10.28,3317.415,98.3
4785,filter:14-conv1:32-conv2:256-fc:1-Momentum,1_epoch,14,32,256,1,0.805,10.28,3318.22,98.3
4786,filter:6-conv1:256-conv2:512-fc:2-Momentum,1_epoch,6,256,512,2,3.12,10.28,3321.34,98.3
4787,filter:12-conv1:2-conv2:256-fc:256-Momentum,1_epoch,12,2,256,256,0.385,92.8,3321.725,98.3
4788,filter:14-conv1:16-conv2:32-fc:128-Momentum,1_epoch,14,16,32,128,0.244,96.42,3321.969,98.3
4789,filter:12-conv1:256-conv2:4-fc:1-Momentum,1_epoch,12,256,4,1,1.02,10.28,3322.989,98.3
4790,filter:12-conv1:8-conv2:256-fc:512-Momentum,1_epoch,12,8,256,512,0.509,87.61,3323.498,98.3
4791,filter:8-conv1:2-conv2:128-fc:256-Momentum,1_epoch,8,2,128,256,0.316,96.31,3323.814,98.3
4792,filter:4-conv1:4-conv2:2-fc:16-Momentum,1_epoch,4,4,2,16,0.217,89.49,3324.031,98.3
4793,filter:6-conv1:128-conv2:256-fc:8-Momentum,1_epoch,6,128,256,8,1.64,10.28,3325.671,98.3
4794,filter:2-conv1:64-conv2:512-fc:512-Momentum,1_epoch,2,64,512,512,0.749,96.35,3326.42,98.3
4795,filter:2-conv1:16-conv2:512-fc:1-Momentum,1_epoch,2,16,512,1,0.441,10.28,3326.861,98.3
4796,filter:2-conv1:32-conv2:512-fc:512-Momentum,1_epoch,2,32,512,512,0.636,96.14,3327.497,98.3
4797,filter:12-conv1:256-conv2:256-fc:32-Momentum,1_epoch,12,256,256,32,2.6,10.28,3330.097,98.3
4798,filter:8-conv1:128-conv2:512-fc:32-Momentum,1_epoch,8,128,512,32,1.83,10.28,3331.927,98.3
4799,filter:8-conv1:64-conv2:2-fc:2-Momentum,1_epoch,8,64,2,2,0.342,55.46,3332.269,98.3
4800,filter:8-conv1:2-conv2:32-fc:16-Momentum,1_epoch,8,2,32,16,0.16,94.6,3332.429,98.3
4801,filter:6-conv1:1-conv2:256-fc:1-Momentum,1_epoch,6,1,256,1,0.327,10.28,3332.756,98.3
4802,filter:14-conv1:16-conv2:64-fc:512-Momentum,1_epoch,14,16,64,512,0.418,95.3,3333.174,98.3
4803,filter:2-conv1:512-conv2:8-fc:8-Momentum,1_epoch,2,512,8,8,0.98,90.69,3334.154,98.3
4804,filter:12-conv1:32-conv2:8-fc:4-Momentum,1_epoch,12,32,8,4,0.235,22.43,3334.389,98.3
4805,filter:6-conv1:16-conv2:256-fc:8-Momentum,1_epoch,6,16,256,8,0.75,46.27,3335.139,98.3
4806,filter:8-conv1:2-conv2:512-fc:4-Momentum,1_epoch,8,2,512,4,0.401,37.47,3335.54,98.3
4807,filter:14-conv1:512-conv2:16-fc:2-Momentum,1_epoch,14,512,16,2,2.14,10.28,3337.68,98.3
4808,filter:2-conv1:1-conv2:8-fc:8-Momentum,1_epoch,2,1,8,8,0.241,35.32,3337.921,98.3
4809,filter:4-conv1:16-conv2:512-fc:4-Momentum,1_epoch,4,16,512,4,0.434,10.28,3338.355,98.3
4810,filter:14-conv1:2-conv2:8-fc:128-Momentum,1_epoch,14,2,8,128,0.178,94.8,3338.533,98.3
4811,filter:12-conv1:256-conv2:512-fc:8-Momentum,1_epoch,12,256,512,8,4.47,10.28,3343.003,98.3
4812,filter:8-conv1:8-conv2:1-fc:2-Momentum,1_epoch,8,8,1,2,0.16,44.07,3343.163,98.3
4813,filter:14-conv1:8-conv2:256-fc:16-Momentum,1_epoch,14,8,256,16,0.463,46.68,3343.626,98.3
4814,filter:2-conv1:32-conv2:8-fc:512-Momentum,1_epoch,2,32,8,512,0.282,95.76,3343.908,98.3
4815,filter:12-conv1:1-conv2:2-fc:128-Momentum,1_epoch,12,1,2,128,0.288,93.54,3344.196,98.3
4816,filter:14-conv1:1-conv2:32-fc:8-Momentum,1_epoch,14,1,32,8,0.186,90.9,3344.382,98.3
4817,filter:14-conv1:1-conv2:8-fc:64-Momentum,1_epoch,14,1,8,64,0.171,93.23,3344.553,98.3
4818,filter:14-conv1:32-conv2:32-fc:64-Momentum,1_epoch,14,32,32,64,0.309,96.87,3344.862,98.3
4819,filter:6-conv1:1-conv2:16-fc:8-Momentum,1_epoch,6,1,16,8,0.46,88.47,3345.322,98.3
4820,filter:6-conv1:64-conv2:2-fc:1-Momentum,1_epoch,6,64,2,1,0.282,26.13,3345.604,98.3
4821,filter:6-conv1:1-conv2:512-fc:16-Momentum,1_epoch,6,1,512,16,0.391,79.45,3345.995,98.3
4822,filter:14-conv1:128-conv2:128-fc:512-Momentum,1_epoch,14,128,128,512,1.25,77.68,3347.245,98.3
4823,filter:2-conv1:16-conv2:256-fc:256-Momentum,1_epoch,2,16,256,256,0.293,95.47,3347.538,98.3
4824,filter:2-conv1:128-conv2:1-fc:512-Momentum,1_epoch,2,128,1,512,0.406,91.37,3347.944,98.3
4825,filter:6-conv1:512-conv2:16-fc:128-Momentum,1_epoch,6,512,16,128,1.84,97.46,3349.784,98.3
4826,filter:2-conv1:16-conv2:128-fc:128-Momentum,1_epoch,2,16,128,128,0.236,95.61,3350.02,98.3
4827,filter:4-conv1:32-conv2:32-fc:128-Momentum,1_epoch,4,32,32,128,0.306,97.8,3350.326,98.3
4828,filter:14-conv1:16-conv2:256-fc:128-Momentum,1_epoch,14,16,256,128,0.705,90.89,3351.031,98.3
4829,filter:6-conv1:128-conv2:64-fc:4-Momentum,1_epoch,6,128,64,4,0.621,60.24,3351.652,98.3
4830,filter:6-conv1:2-conv2:128-fc:512-Momentum,1_epoch,6,2,128,512,0.26,95.03,3351.912,98.3
4831,filter:14-conv1:2-conv2:1-fc:64-Momentum,1_epoch,14,2,1,64,0.324,92.15,3352.236,98.3
4832,filter:12-conv1:32-conv2:64-fc:4-Momentum,1_epoch,12,32,64,4,0.333,25.44,3352.569,98.3
4833,filter:4-conv1:32-conv2:128-fc:512-Momentum,1_epoch,4,32,128,512,0.397,97.71,3352.966,98.3
4834,filter:4-conv1:256-conv2:64-fc:64-Momentum,1_epoch,4,256,64,64,0.919,97.51,3353.885,98.3
4835,filter:12-conv1:8-conv2:32-fc:2-Momentum,1_epoch,12,8,32,2,0.244,10.28,3354.129,98.3
4836,filter:2-conv1:128-conv2:256-fc:256-Momentum,1_epoch,2,128,256,256,0.542,96.55,3354.671,98.3
4837,filter:8-conv1:4-conv2:32-fc:1-Momentum,1_epoch,8,4,32,1,0.167,25.47,3354.838,98.3
4838,filter:2-conv1:512-conv2:256-fc:32-Momentum,1_epoch,2,512,256,32,1.58,94.33,3356.418,98.3
4839,filter:4-conv1:16-conv2:8-fc:64-Momentum,1_epoch,4,16,8,64,0.359,96.62,3356.777,98.3
4840,filter:12-conv1:4-conv2:256-fc:128-Momentum,1_epoch,12,4,256,128,0.415,92.97,3357.192,98.3
4841,filter:12-conv1:512-conv2:64-fc:128-Momentum,1_epoch,12,512,64,128,2.53,10.27,3359.722,98.3
4842,filter:14-conv1:4-conv2:8-fc:2-Momentum,1_epoch,14,4,8,2,0.362,10.28,3360.084,98.3
4843,filter:2-conv1:64-conv2:4-fc:1-Momentum,1_epoch,2,64,4,1,0.268,22.4,3360.352,98.3
4844,filter:12-conv1:128-conv2:8-fc:16-Momentum,1_epoch,12,128,8,16,0.534,91.06,3360.886,98.3
4845,filter:12-conv1:128-conv2:512-fc:64-Momentum,1_epoch,12,128,512,64,2.32,10.28,3363.206,98.3
4846,filter:2-conv1:8-conv2:16-fc:32-Momentum,1_epoch,2,8,16,32,0.218,93.3,3363.424,98.3
4847,filter:6-conv1:8-conv2:512-fc:16-Momentum,1_epoch,6,8,512,16,0.602,93.8,3364.026,98.3
4848,filter:12-conv1:1-conv2:4-fc:1-Momentum,1_epoch,12,1,4,1,0.326,24.8,3364.352,98.3
4849,filter:4-conv1:1-conv2:4-fc:32-Momentum,1_epoch,4,1,4,32,0.146,92.03,3364.498,98.3
4850,filter:14-conv1:4-conv2:512-fc:256-Momentum,1_epoch,14,4,512,256,0.743,58.31,3365.241,98.3
4851,filter:6-conv1:16-conv2:4-fc:8-Momentum,1_epoch,6,16,4,8,0.42,89.98,3365.661,98.3
4852,filter:14-conv1:16-conv2:512-fc:8-Momentum,1_epoch,14,16,512,8,0.858,10.28,3366.519,98.3
4853,filter:4-conv1:8-conv2:2-fc:16-Momentum,1_epoch,4,8,2,16,0.246,90.53,3366.765,98.3
4854,filter:6-conv1:64-conv2:4-fc:128-Momentum,1_epoch,6,64,4,128,0.607,96.98,3367.372,98.3
4855,filter:12-conv1:8-conv2:128-fc:32-Momentum,1_epoch,12,8,128,32,0.381,93.61,3367.753,98.3
4856,filter:2-conv1:64-conv2:64-fc:2-Momentum,1_epoch,2,64,64,2,0.28,38.87,3368.033,98.3
4857,filter:6-conv1:512-conv2:16-fc:256-Momentum,1_epoch,6,512,16,256,1.32,96.72,3369.353,98.3
4858,filter:14-conv1:4-conv2:512-fc:64-Momentum,1_epoch,14,4,512,64,0.677,55.08,3370.03,98.3
4859,filter:6-conv1:8-conv2:64-fc:2-Momentum,1_epoch,6,8,64,2,0.305,42.91,3370.335,98.3
4860,filter:6-conv1:128-conv2:1-fc:512-Momentum,1_epoch,6,128,1,512,0.42,95.31,3370.755,98.3
4861,filter:14-conv1:2-conv2:256-fc:8-Momentum,1_epoch,14,2,256,8,0.401,10.28,3371.156,98.3
4862,filter:2-conv1:256-conv2:1-fc:8-Momentum,1_epoch,2,256,1,8,0.91,76.59,3372.066,98.3
4863,filter:6-conv1:256-conv2:16-fc:128-Momentum,1_epoch,6,256,16,128,1.03,97.39,3373.096,98.3
4864,filter:2-conv1:256-conv2:8-fc:8-Momentum,1_epoch,2,256,8,8,0.566,84.41,3373.662,98.3
4865,filter:12-conv1:512-conv2:64-fc:8-Momentum,1_epoch,12,512,64,8,2.44,10.28,3376.102,98.3
4866,filter:14-conv1:2-conv2:32-fc:32-Momentum,1_epoch,14,2,32,32,0.207,94.56,3376.309,98.3
4867,filter:2-conv1:128-conv2:8-fc:1-Momentum,1_epoch,2,128,8,1,0.369,29.72,3376.678,98.3
4868,filter:6-conv1:256-conv2:128-fc:256-Momentum,1_epoch,6,256,128,256,1.32,97.58,3377.998,98.3
4869,filter:4-conv1:512-conv2:4-fc:16-Momentum,1_epoch,4,512,4,16,1.25,93.71,3379.248,98.3
4870,filter:4-conv1:4-conv2:256-fc:4-Momentum,1_epoch,4,4,256,4,0.411,51.44,3379.659,98.3
4871,filter:2-conv1:256-conv2:2-fc:8-Momentum,1_epoch,2,256,2,8,0.535,83.49,3380.194,98.3
4872,filter:6-conv1:512-conv2:256-fc:512-Momentum,1_epoch,6,512,256,512,3.35,10.28,3383.544,98.3
4873,filter:14-conv1:128-conv2:16-fc:2-Momentum,1_epoch,14,128,16,2,0.656,10.28,3384.2,98.3
4874,filter:2-conv1:1-conv2:16-fc:4-Momentum,1_epoch,2,1,16,4,0.191,27.94,3384.391,98.3
4875,filter:8-conv1:1-conv2:2-fc:256-Momentum,1_epoch,8,1,2,256,0.146,93.25,3384.537,98.3
4876,filter:12-conv1:64-conv2:8-fc:128-Momentum,1_epoch,12,64,8,128,0.358,97.27,3384.895,98.3
4877,filter:6-conv1:8-conv2:128-fc:4-Momentum,1_epoch,6,8,128,4,0.336,46.03,3385.231,98.3
4878,filter:14-conv1:1-conv2:128-fc:2-Momentum,1_epoch,14,1,128,2,0.259,10.28,3385.49,98.3
4879,filter:6-conv1:128-conv2:512-fc:2-Momentum,1_epoch,6,128,512,2,1.88,10.28,3387.37,98.3
4880,filter:6-conv1:32-conv2:1-fc:512-Momentum,1_epoch,6,32,1,512,0.222,96.23,3387.592,98.3
4881,filter:12-conv1:2-conv2:512-fc:256-Momentum,1_epoch,12,2,512,256,0.622,85.13,3388.214,98.3
4882,filter:12-conv1:32-conv2:512-fc:64-Momentum,1_epoch,12,32,512,64,0.968,21.05,3389.182,98.3
4883,filter:6-conv1:16-conv2:8-fc:128-Momentum,1_epoch,6,16,8,128,0.238,97.47,3389.42,98.3
4884,filter:4-conv1:64-conv2:1-fc:2-Momentum,1_epoch,4,64,1,2,0.273,39.78,3389.693,98.3
4885,filter:14-conv1:8-conv2:64-fc:128-Momentum,1_epoch,14,8,64,128,0.274,95.02,3389.967,98.3
4886,filter:12-conv1:32-conv2:16-fc:64-Momentum,1_epoch,12,32,16,64,0.258,97.02,3390.225,98.3
4887,filter:8-conv1:1-conv2:256-fc:16-Momentum,1_epoch,8,1,256,16,0.312,89.71,3390.537,98.3
4888,filter:4-conv1:1-conv2:32-fc:512-Momentum,1_epoch,4,1,32,512,0.376,10.28,3390.913,98.3
4889,filter:4-conv1:256-conv2:8-fc:16-Momentum,1_epoch,4,256,8,16,0.78,95.78,3391.693,98.3
4890,filter:14-conv1:2-conv2:32-fc:4-Momentum,1_epoch,14,2,32,4,0.257,81.09,3391.95,98.3
4891,filter:6-conv1:16-conv2:512-fc:64-Momentum,1_epoch,6,16,512,64,0.589,96.71,3392.539,98.3
4892,filter:8-conv1:2-conv2:1-fc:8-Momentum,1_epoch,8,2,1,8,0.154,82.19,3392.693,98.3
4893,filter:2-conv1:4-conv2:16-fc:16-Momentum,1_epoch,2,4,16,16,0.152,85.95,3392.845,98.3
4894,filter:2-conv1:64-conv2:8-fc:32-Momentum,1_epoch,2,64,8,32,0.246,91.35,3393.091,98.3
4895,filter:6-conv1:256-conv2:1-fc:64-Momentum,1_epoch,6,256,1,64,0.787,95.21,3393.878,98.3
4896,filter:14-conv1:256-conv2:16-fc:128-Momentum,1_epoch,14,256,16,128,1.26,94.78,3395.138,98.3
4897,filter:8-conv1:2-conv2:2-fc:512-Momentum,1_epoch,8,2,2,512,0.259,95.39,3395.397,98.3
4898,filter:2-conv1:32-conv2:1-fc:4-Momentum,1_epoch,2,32,1,4,0.327,71.61,3395.724,98.3
4899,filter:4-conv1:64-conv2:512-fc:4-Momentum,1_epoch,4,64,512,4,0.87,10.28,3396.594,98.3
4900,filter:2-conv1:2-conv2:128-fc:32-Momentum,1_epoch,2,2,128,32,0.294,91.27,3396.888,98.3
4901,filter:6-conv1:512-conv2:4-fc:64-Momentum,1_epoch,6,512,4,64,1.34,96.13,3398.228,98.3
4902,filter:12-conv1:1-conv2:2-fc:4-Momentum,1_epoch,12,1,2,4,0.267,74.29,3398.495,98.3
4903,filter:12-conv1:2-conv2:128-fc:128-Momentum,1_epoch,12,2,128,128,0.264,92.87,3398.759,98.3
4904,filter:4-conv1:128-conv2:32-fc:32-Momentum,1_epoch,4,128,32,32,0.967,97.09,3399.726,98.3
4905,filter:2-conv1:128-conv2:512-fc:2-Momentum,1_epoch,2,128,512,2,0.978,10.28,3400.704,98.3
4906,filter:12-conv1:8-conv2:4-fc:32-Momentum,1_epoch,12,8,4,32,0.185,96.17,3400.889,98.3
4907,filter:12-conv1:4-conv2:64-fc:128-Momentum,1_epoch,12,4,64,128,0.235,94.56,3401.124,98.3
4908,filter:4-conv1:8-conv2:512-fc:512-Momentum,1_epoch,4,8,512,512,0.602,96.96,3401.726,98.3
4909,filter:14-conv1:16-conv2:4-fc:512-Momentum,1_epoch,14,16,4,512,0.215,93.75,3401.941,98.3
4910,filter:4-conv1:8-conv2:4-fc:1-Momentum,1_epoch,4,8,4,1,0.151,29.11,3402.092,98.3
4911,filter:2-conv1:32-conv2:1-fc:128-Momentum,1_epoch,2,32,1,128,0.189,88.67,3402.281,98.3
4912,filter:6-conv1:128-conv2:16-fc:256-Momentum,1_epoch,6,128,16,256,0.519,97.77,3402.8,98.3
4913,filter:6-conv1:1-conv2:64-fc:1-Momentum,1_epoch,6,1,64,1,0.285,26.07,3403.085,98.3
4914,filter:6-conv1:8-conv2:256-fc:512-Momentum,1_epoch,6,8,256,512,0.362,96.86,3403.447,98.3
4915,filter:8-conv1:32-conv2:4-fc:1-Momentum,1_epoch,8,32,4,1,0.207,27.17,3403.654,98.3
4916,filter:4-conv1:2-conv2:2-fc:2-Momentum,1_epoch,4,2,2,2,0.149,35.59,3403.803,98.3
4917,filter:2-conv1:16-conv2:16-fc:64-Momentum,1_epoch,2,16,16,64,0.274,93.55,3404.077,98.3
4918,filter:14-conv1:256-conv2:8-fc:8-Momentum,1_epoch,14,256,8,8,1.22,57.76,3405.297,98.3
